Time(S),GPU0_Power(W)
0.00,131.0
0.00,131.0
0.20,131.0
0.40,94.0
0.61,136.0
0.81,134.0
1.01,135.0
1.21,132.0
1.41,105.0
1.61,84.0
1.81,82.0
2.01,81.0
2.21,108.0
2.41,85.0
2.61,82.0
2.81,81.0
3.01,81.0
3.21,81.0
3.41,81.0
3.61,81.0
3.81,117.0
4.01,129.0
4.21,91.0
4.41,83.0
4.61,81.0
4.81,81.0
5.01,81.0
5.21,81.0
5.41,81.0
5.61,81.0
5.81,100.0
6.01,117.0
6.21,86.0
6.41,82.0
6.61,81.0
6.81,81.0
7.01,81.0
7.21,81.0
7.41,81.0
7.61,81.0
7.81,81.0
8.01,81.0
8.21,81.0
8.41,81.0
8.61,81.0
8.81,81.0
9.01,81.0
9.21,81.0
9.41,81.0
9.61,81.0
9.81,81.0
10.01,81.0
10.21,81.0
10.41,81.0
10.61,103.0
10.81,96.0
11.01,83.0
11.21,81.0
11.41,81.0
11.61,81.0
11.81,81.0
12.01,81.0
12.21,81.0
12.41,89.0
12.61,98.0
12.81,115.0
13.01,140.0
13.21,143.0
13.41,163.0
13.61,152.0
13.81,171.0
14.01,137.0
14.21,90.0
14.41,114.0
14.61,156.0
14.81,207.0
15.01,206.0
15.21,130.0
15.41,121.0
15.61,141.0
15.81,245.0
16.01,203.0
16.21,199.0
16.41,218.0
16.61,410.0
16.81,531.0
17.01,547.0
17.21,541.0
17.41,310.0
17.61,248.0
17.81,389.0
18.01,251.0
18.21,206.0
18.41,199.0
18.61,353.0
18.81,524.0
19.01,335.0
19.21,233.0
19.41,260.0
19.61,385.0
19.81,527.0
20.01,547.0
20.21,550.0
20.41,318.0
20.61,262.0
20.81,295.0
21.01,248.0
21.21,198.0
21.41,324.0
21.61,520.0
21.81,336.0
22.01,240.0
22.21,293.0
22.41,514.0
22.61,545.0
22.81,549.0
23.01,328.0
23.21,250.0
23.41,239.0
23.61,260.0
23.81,197.0
24.01,393.0
24.21,242.0
24.41,201.0
24.61,299.0
24.81,206.0
25.01,315.0
25.21,247.0
25.41,212.0
25.61,280.0
25.81,208.0
26.01,237.0
26.21,205.0
26.41,230.0
26.61,212.0
26.81,198.0
27.01,464.0
27.21,278.0
27.41,229.0
27.61,240.0
27.81,300.0
28.01,240.0
28.21,232.0
28.41,208.0
28.61,125.0
28.81,125.0
29.01,105.0
29.21,90.0
29.41,88.0
29.61,121.0
29.81,105.0
30.01,90.0
30.21,88.0
30.41,88.0
30.61,87.0
30.81,87.0
31.01,87.0
31.21,87.0
31.41,87.0
31.61,91.0
31.81,108.0
32.01,92.0
32.21,88.0
32.41,87.0
32.61,87.0
32.81,91.0
33.01,115.0
33.21,103.0
