Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,135.0,127.0,146.0,130.0
0.00,135.0,127.0,146.0,130.0
0.20,101.0,95.0,112.0,99.0
0.40,85.0,77.0,95.0,85.0
0.60,135.0,116.0,130.0,120.0
0.80,136.0,92.0,108.0,98.0
1.00,136.0,77.0,95.0,85.0
1.20,113.0,75.0,134.0,84.0
1.40,117.0,75.0,139.0,83.0
1.60,100.0,75.0,140.0,83.0
1.80,97.0,75.0,141.0,83.0
2.00,94.0,75.0,142.0,83.0
2.20,114.0,75.0,141.0,83.0
2.40,86.0,75.0,140.0,83.0
2.60,83.0,74.0,140.0,83.0
2.80,94.0,75.0,141.0,83.0
3.00,84.0,75.0,141.0,83.0
3.20,121.0,75.0,140.0,83.0
3.40,100.0,74.0,141.0,83.0
3.60,122.0,114.0,152.0,118.0
3.80,119.0,102.0,143.0,100.0
4.00,87.0,78.0,142.0,85.0
4.20,83.0,75.0,141.0,83.0
4.40,82.0,75.0,140.0,83.0
4.60,82.0,75.0,141.0,83.0
4.80,82.0,75.0,141.0,83.0
5.00,82.0,75.0,141.0,83.0
5.20,82.0,74.0,141.0,83.0
5.40,118.0,75.0,144.0,84.0
5.60,103.0,75.0,145.0,83.0
5.80,85.0,75.0,144.0,83.0
6.00,82.0,75.0,144.0,83.0
6.20,82.0,74.0,145.0,83.0
6.40,82.0,75.0,144.0,83.0
6.60,82.0,74.0,144.0,83.0
6.80,82.0,74.0,145.0,83.0
7.00,82.0,74.0,145.0,83.0
7.20,82.0,74.0,145.0,83.0
7.40,82.0,74.0,144.0,83.0
7.60,82.0,75.0,145.0,83.0
7.80,82.0,75.0,145.0,83.0
8.00,82.0,74.0,144.0,83.0
8.20,82.0,74.0,144.0,83.0
8.40,82.0,74.0,144.0,83.0
8.60,82.0,74.0,145.0,83.0
8.80,82.0,75.0,145.0,83.0
9.00,82.0,74.0,145.0,83.0
9.20,82.0,75.0,144.0,83.0
9.40,82.0,75.0,144.0,83.0
9.60,82.0,74.0,144.0,83.0
9.81,82.0,74.0,146.0,83.0
10.01,82.0,74.0,145.0,100.0
10.21,117.0,74.0,142.0,85.0
10.41,99.0,75.0,141.0,83.0
10.61,84.0,74.0,141.0,83.0
10.81,82.0,74.0,141.0,83.0
11.01,82.0,74.0,140.0,83.0
11.21,82.0,74.0,140.0,83.0
11.41,82.0,74.0,140.0,83.0
11.61,116.0,74.0,143.0,83.0
11.81,135.0,91.0,143.0,83.0
12.01,101.0,96.0,143.0,83.0
12.21,85.0,77.0,143.0,83.0
12.41,86.0,79.0,144.0,87.0
12.61,95.0,105.0,110.0,94.0
12.81,84.0,132.0,148.0,131.0
13.01,126.0,108.0,110.0,99.0
13.21,133.0,97.0,95.0,120.0
13.41,134.0,121.0,93.0,93.0
13.61,134.0,81.0,123.0,84.0
13.81,134.0,75.0,116.0,119.0
14.01,134.0,120.0,96.0,127.0
14.21,134.0,126.0,126.0,89.0
14.41,134.0,84.0,138.0,84.0
14.61,134.0,115.0,142.0,118.0
14.81,101.0,81.0,100.0,89.0
15.01,126.0,75.0,94.0,84.0
15.21,133.0,115.0,93.0,112.0
15.41,134.0,109.0,93.0,97.0
15.61,134.0,103.0,130.0,85.0
15.81,134.0,125.0,134.0,109.0
16.01,134.0,127.0,99.0,127.0
16.21,134.0,99.0,134.0,104.0
16.41,136.0,78.0,139.0,86.0
16.61,136.0,118.0,143.0,121.0
21.40,134.0,127.0,93.0,83.0
21.60,133.0,114.0,120.0,83.0
21.80,101.0,80.0,99.0,83.0
22.00,136.0,121.0,137.0,125.0
22.20,140.0,116.0,142.0,106.0
22.40,140.0,105.0,143.0,86.0
22.60,121.0,79.0,149.0,83.0
22.80,135.0,117.0,149.0,101.0
23.00,136.0,87.0,151.0,86.0
23.20,133.0,76.0,168.0,117.0
23.40,140.0,129.0,157.0,131.0
23.60,170.0,164.0,175.0,164.0
23.80,177.0,175.0,182.0,173.0
24.00,159.0,156.0,164.0,155.0
24.20,165.0,157.0,175.0,154.0
24.40,142.0,138.0,158.0,138.0
24.60,134.0,84.0,165.0,91.0
24.80,134.0,76.0,160.0,85.0
25.00,158.0,134.0,174.0,130.0
25.20,167.0,140.0,173.0,140.0
25.40,112.0,91.0,149.0,98.0
25.60,144.0,133.0,167.0,136.0
25.80,159.0,154.0,168.0,154.0
26.00,111.0,100.0,113.0,103.0
26.20,159.0,153.0,165.0,152.0
26.40,139.0,99.0,149.0,105.0
26.60,151.0,142.0,166.0,143.0
26.80,146.0,126.0,141.0,128.0
27.00,156.0,137.0,149.0,140.0
27.20,166.0,158.0,170.0,158.0
27.40,121.0,103.0,150.0,107.0
27.60,149.0,143.0,166.0,144.0
27.80,156.0,152.0,164.0,152.0
28.00,121.0,106.0,119.0,110.0
28.20,154.0,148.0,160.0,149.0
