Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,136.0,126.0,148.0,129.0
0.00,136.0,126.0,148.0,129.0
0.20,105.0,101.0,123.0,115.0
0.40,85.0,78.0,97.0,87.0
0.60,135.0,116.0,129.0,120.0
0.80,136.0,92.0,108.0,99.0
1.00,136.0,77.0,95.0,85.0
1.20,133.0,75.0,133.0,84.0
1.40,133.0,75.0,139.0,83.0
1.60,133.0,75.0,140.0,83.0
1.80,114.0,75.0,141.0,83.0
2.00,100.0,75.0,142.0,83.0
2.20,128.0,74.0,141.0,83.0
2.40,115.0,74.0,140.0,83.0
2.60,87.0,74.0,140.0,83.0
2.80,83.0,74.0,141.0,83.0
3.00,82.0,74.0,141.0,83.0
3.20,82.0,75.0,140.0,83.0
3.40,82.0,74.0,140.0,83.0
3.60,126.0,121.0,148.0,124.0
3.80,131.0,84.0,142.0,92.0
4.00,121.0,76.0,141.0,84.0
4.20,87.0,75.0,141.0,83.0
4.40,83.0,74.0,140.0,83.0
4.60,82.0,75.0,141.0,83.0
4.80,82.0,74.0,141.0,83.0
5.00,82.0,74.0,141.0,83.0
5.20,83.0,76.0,142.0,85.0
5.40,124.0,75.0,145.0,83.0
5.60,131.0,74.0,144.0,83.0
5.80,129.0,75.0,144.0,83.0
6.00,88.0,75.0,145.0,83.0
6.20,83.0,74.0,145.0,83.0
6.40,82.0,74.0,144.0,83.0
6.60,82.0,74.0,145.0,83.0
6.80,82.0,74.0,145.0,83.0
7.00,104.0,74.0,146.0,83.0
7.20,85.0,74.0,145.0,83.0
7.40,82.0,74.0,144.0,83.0
7.60,82.0,75.0,144.0,83.0
7.80,82.0,75.0,144.0,83.0
8.00,82.0,75.0,145.0,83.0
8.20,82.0,74.0,144.0,83.0
8.40,82.0,74.0,144.0,83.0
8.60,82.0,74.0,144.0,83.0
8.80,82.0,75.0,144.0,83.0
9.00,82.0,74.0,144.0,83.0
9.20,82.0,74.0,145.0,83.0
9.40,82.0,74.0,144.0,83.0
9.60,82.0,74.0,145.0,83.0
9.80,82.0,74.0,145.0,98.0
10.00,82.0,74.0,146.0,91.0
10.20,123.0,74.0,141.0,84.0
10.40,127.0,74.0,141.0,83.0
10.60,88.0,74.0,142.0,83.0
10.80,83.0,74.0,141.0,83.0
11.00,82.0,75.0,140.0,83.0
11.20,87.0,74.0,140.0,83.0
11.40,126.0,74.0,141.0,83.0
11.60,123.0,74.0,143.0,83.0
11.80,133.0,74.0,143.0,83.0
12.00,130.0,74.0,143.0,83.0
12.20,88.0,74.0,143.0,83.0
12.40,113.0,104.0,142.0,83.0
12.60,132.0,101.0,123.0,102.0
12.81,103.0,88.0,105.0,93.0
13.01,135.0,122.0,142.0,124.0
13.21,134.0,89.0,102.0,95.0
13.41,134.0,76.0,94.0,85.0
14.00,134.0,113.0,107.0,99.0
14.20,135.0,80.0,95.0,85.0
14.40,134.0,75.0,124.0,83.0
14.60,134.0,74.0,138.0,83.0
14.80,136.0,112.0,142.0,116.0
15.00,124.0,80.0,120.0,88.0
15.20,132.0,95.0,117.0,84.0
15.40,134.0,77.0,96.0,83.0
15.60,134.0,75.0,93.0,83.0
15.80,134.0,84.0,130.0,83.0
16.00,134.0,103.0,103.0,96.0
16.20,134.0,78.0,102.0,85.0
16.40,134.0,75.0,135.0,83.0
16.60,140.0,91.0,146.0,97.0
16.80,135.0,122.0,111.0,125.0
17.00,134.0,82.0,95.0,90.0
17.20,134.0,75.0,93.0,84.0
17.40,134.0,75.0,126.0,83.0
17.60,135.0,98.0,137.0,104.0
