Time(S),GPU0_Power(W)
0.06,169.14
0.06,172.32
0.26,182.83
0.46,193.30
0.66,197.57
0.86,197.57
1.06,197.56
1.26,197.63
1.46,197.59
1.66,197.65
1.86,197.62
2.06,197.60
2.26,197.55
2.46,197.56
2.66,197.52
2.86,197.50
3.06,197.52
3.26,197.51
3.46,197.51
3.66,197.52
3.87,197.54
4.07,197.56
4.27,197.60
4.47,197.63
4.67,197.62
4.87,197.59
5.07,197.56
5.27,197.53
5.47,197.55
5.67,197.60
5.87,197.62
6.07,197.69
6.27,197.69
6.47,197.69
6.67,197.69
6.87,197.90
7.07,200.17
7.27,208.37
7.47,208.45
7.67,218.58
7.87,236.91
8.07,245.50
8.27,249.03
8.47,259.16
8.67,259.47
8.87,258.69
9.07,259.34
9.27,252.21
9.47,252.73
9.67,251.51
9.87,252.01
10.07,257.08
10.27,248.26
10.47,257.13
10.67,256.67
10.87,253.39
11.07,242.00
