Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.21,71.67,74.4,69.0,71.55
0.21,71.69,74.29,68.97,71.58
0.42,71.68,74.22,68.99,71.56
0.62,71.68,74.19,68.97,71.56
0.83,71.66,74.23,68.97,71.57
1.04,71.66,74.33,68.98,71.57
1.25,71.63,74.43,68.97,71.59
1.45,71.64,74.37,68.98,71.57
1.66,71.65,74.28,68.98,71.58
1.87,71.66,74.21,69.01,71.6
2.08,71.66,74.18,69.02,71.6
2.28,71.68,74.26,68.99,71.61
2.49,71.65,74.36,68.98,71.6
2.70,71.66,74.4,68.99,71.61
2.90,71.66,74.31,69.02,71.58
3.11,71.65,74.25,69.04,71.57
3.31,71.69,74.18,69.02,71.57
3.52,71.68,74.18,69.0,71.54
3.73,71.65,74.25,69.02,71.56
3.93,71.65,74.37,69.04,71.55
4.14,71.64,74.32,69.02,71.55
4.35,71.62,74.26,69.01,71.57
4.56,71.61,74.22,69.01,71.55
4.76,71.64,74.18,69.03,71.56
4.97,71.64,74.18,69.04,71.54
5.18,71.66,74.32,69.02,71.56
5.42,71.64,74.22,68.98,71.57
6.13,71.65,74.25,69.03,71.55
6.53,71.61,74.17,69.06,71.55
7.68,71.65,74.32,69.04,71.65
8.48,71.66,74.25,69.02,71.62
8.69,71.65,74.21,69.02,71.62
8.90,71.65,74.2,69.04,71.61
9.10,71.65,74.23,69.05,71.59
9.31,71.62,74.36,69.03,71.57
9.51,71.63,74.37,69.0,71.55
9.73,71.66,74.25,69.02,71.56
10.09,81.86,74.21,69.03,71.59
10.35,92.63,74.21,69.02,71.58
10.55,100.31,74.29,69.03,71.58
10.75,109.15,74.39,69.06,71.58
10.95,118.46,74.36,69.07,71.53
11.15,117.84,74.26,69.05,71.56
11.35,117.09,74.21,69.02,71.56
11.55,116.89,74.18,68.99,71.58
11.75,116.89,74.21,69.03,71.6
11.95,116.9,74.31,69.05,71.61
12.15,116.91,74.42,69.04,71.61
12.35,116.94,74.37,69.04,71.6
12.55,117.02,74.21,69.05,71.61
12.95,117.0,74.18,69.0,71.56
13.15,117.03,74.22,68.98,71.56
13.35,116.97,74.32,68.98,71.53
13.55,117.02,74.43,68.98,71.54
13.81,116.99,74.36,69.01,71.53
14.01,117.03,74.29,69.02,71.54
14.21,117.03,74.25,69.02,71.57
14.45,117.06,74.25,69.0,71.59
14.65,117.05,74.33,68.98,71.59
14.85,117.07,74.43,69.03,71.58
15.05,117.04,74.42,69.04,71.58
15.25,117.08,74.32,69.03,71.58
15.45,117.15,74.25,69.03,71.56
15.65,117.11,74.2,69.04,71.58
15.85,117.07,74.25,69.03,71.58
16.05,117.11,74.33,69.0,71.6
16.25,117.06,74.43,69.0,71.59
16.45,117.03,74.31,69.05,71.57
16.85,117.07,74.19,69.03,71.52
17.23,117.09,74.21,68.98,71.56
