Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.12,155.6,118.44,115.25,118.17
0.12,155.54,118.6,115.46,118.61
0.32,155.62,118.53,115.43,118.74
0.52,155.56,118.45,115.41,118.63
0.72,155.54,118.5,115.34,118.57
0.92,150.61,114.56,110.29,118.5
1.12,135.34,104.15,99.61,118.52
1.32,122.0,94.75,90.55,118.47
1.52,108.15,84.8,80.8,117.64
1.72,91.67,74.98,71.44,107.16
1.93,85.13,70.21,69.07,97.93
2.13,84.59,70.07,68.96,87.82
2.33,84.32,69.88,68.91,78.1
2.53,84.06,69.75,68.88,70.24
2.73,83.76,69.8,68.89,70.07
2.94,83.62,69.94,68.88,69.98
3.14,83.61,69.92,68.89,69.96
3.34,83.45,69.96,68.87,69.97
3.54,83.42,70.0,68.87,69.98
3.74,83.46,70.01,68.86,69.97
3.94,83.37,70.0,68.87,69.95
4.15,83.18,70.13,68.86,69.93
4.35,83.14,70.19,68.87,69.93
4.55,83.03,70.19,68.87,69.9
4.75,82.83,70.17,68.87,69.89
4.95,82.78,70.17,68.82,69.89
5.15,82.74,70.16,68.82,69.9
5.35,82.56,70.09,68.8,69.89
5.56,82.46,70.06,68.79,69.87
6.14,82.04,69.9,68.76,69.87
7.09,81.5,69.83,68.79,69.87
8.45,81.46,69.78,68.78,69.89
8.65,81.49,69.88,68.79,69.86
8.85,81.36,69.84,68.81,69.84
9.05,81.29,69.77,68.79,69.84
9.26,81.32,69.87,68.77,69.89
9.46,81.21,69.9,68.75,69.87
9.66,81.15,69.88,68.75,69.86
10.02,94.47,69.89,68.77,69.87
10.27,106.92,69.89,68.79,69.86
10.47,119.9,69.83,68.79,69.84
10.67,132.26,69.89,68.77,69.82
10.87,143.34,69.92,68.8,69.83
11.07,143.68,69.91,68.78,69.86
11.27,143.2,69.92,68.77,69.83
11.47,143.26,69.89,68.76,69.83
11.67,143.55,69.91,68.77,69.82
11.87,143.85,69.91,68.74,69.86
12.07,143.99,69.93,68.76,69.84
12.27,144.17,69.91,68.73,69.84
12.47,144.41,69.95,68.75,69.86
12.73,144.65,69.93,68.77,69.86
12.95,145.58,69.95,68.72,69.79
14.39,145.99,69.82,68.72,69.79
15.19,146.29,69.81,68.73,69.79
16.30,146.63,69.89,68.73,69.81
17.08,146.84,69.94,68.7,69.79
17.96,147.17,69.9,68.73,69.79
19.04,147.2,69.97,68.76,69.79
19.40,147.26,70.02,68.74,69.77
19.75,147.37,70.06,68.71,69.79
20.11,147.52,69.93,68.71,69.79
20.47,147.54,69.89,68.73,69.79
20.83,147.57,69.86,68.75,69.81
21.21,147.68,69.92,68.72,69.8
21.58,147.75,69.89,68.71,69.8
21.95,147.84,69.94,68.74,69.76
22.53,147.84,69.89,68.75,69.79
22.89,147.87,69.89,68.71,69.78
23.25,147.98,69.92,68.71,69.78
23.62,148.07,69.89,68.72,69.76
24.19,148.08,69.88,68.71,69.78
24.66,148.12,69.9,68.69,69.77
25.27,148.26,69.85,68.74,69.78
26.16,148.37,69.79,68.74,69.74
26.97,148.48,69.86,68.73,69.76
27.81,148.55,69.81,68.73,69.78
28.29,148.49,69.83,68.72,69.78
28.50,148.54,69.89,68.71,69.77
28.71,148.66,69.91,68.69,69.76
28.92,148.64,69.88,68.7,69.79
29.13,148.59,69.81,68.69,69.79
29.34,148.68,69.83,68.7,69.79
29.55,148.72,69.76,68.71,69.78
29.76,148.68,69.8,68.72,69.81
29.97,148.7,69.85,68.72,69.79
30.18,148.78,69.9,68.73,69.79
30.39,148.77,69.93,68.72,69.79
30.60,148.71,69.97,68.72,69.8
30.81,148.8,69.97,68.71,69.76
31.02,148.86,69.96,68.71,69.74
31.23,148.81,69.95,68.73,69.75
31.44,148.83,69.94,68.72,69.79
31.67,148.93,69.93,68.71,69.79
31.88,148.96,69.89,68.7,69.79
32.09,148.86,69.89,68.71,69.82
32.30,148.87,69.87,68.69,69.83
32.51,148.97,69.86,68.69,69.79
32.72,148.96,69.84,68.7,69.8
32.94,148.94,69.87,68.72,69.82
33.14,149.01,69.89,68.71,69.82
33.35,149.08,69.88,68.72,69.81
33.56,149.01,69.9,68.7,69.81
33.77,148.98,69.92,68.72,69.79
33.98,149.09,69.91,68.7,69.79
34.19,149.12,69.9,68.7,69.76
34.40,149.05,69.94,68.7,69.75
34.62,149.11,69.9,68.71,69.77
34.82,149.18,69.87,68.7,69.77
35.04,149.15,69.86,68.7,69.77
35.25,149.17,69.84,68.72,69.79
35.68,149.25,69.84,68.73,69.75
36.24,149.23,69.81,68.7,69.76
36.84,149.29,71.93,68.68,69.75
37.09,149.25,81.37,68.68,69.77
37.29,149.28,92.22,69.88,69.74
37.51,149.4,99.53,79.14,69.73
37.71,149.36,108.13,86.87,71.7
37.91,149.33,114.65,93.98,80.1
38.11,150.82,114.42,103.82,89.49
38.31,151.84,114.67,111.54,96.31
38.51,151.99,114.7,112.41,105.83
38.71,152.13,114.75,112.04,113.89
38.91,152.1,114.85,112.17,114.86
39.38,149.57,114.01,111.31,114.46
39.58,149.59,113.99,111.34,114.46
39.78,149.62,114.28,111.33,115.29
39.98,151.04,115.69,113.01,116.5
40.18,151.68,115.73,113.77,117.17
40.38,153.06,117.48,115.78,118.26
40.58,155.01,118.14,116.18,118.75
40.78,149.95,113.93,111.21,114.57
41.63,150.02,116.39,112.05,117.47
42.20,155.84,119.7,115.16,119.87
42.40,156.09,119.76,115.07,120.05
43.17,154.53,117.07,116.3,118.82
43.76,156.51,117.66,116.7,119.46
44.63,153.8,116.89,114.9,118.5
45.21,155.58,117.49,115.38,119.07
45.86,154.87,118.39,115.1,117.73
46.44,156.79,118.82,115.65,118.6
47.09,154.37,116.81,115.93,119.1
47.67,156.28,117.72,116.33,119.63
47.87,150.79,114.07,111.26,114.43
48.72,153.43,117.03,114.09,117.52
49.31,156.13,118.41,115.77,118.44
49.51,154.81,116.99,114.35,116.89
50.27,155.33,117.64,115.83,118.96
50.85,156.37,118.47,116.23,119.54
51.50,155.84,118.95,114.88,117.27
52.09,156.87,119.27,115.19,117.64
52.73,154.99,117.9,115.01,117.94
53.31,156.29,118.58,115.26,118.47
53.97,153.18,118.19,115.91,119.56
54.53,154.58,118.98,116.2,120.03
54.73,154.85,118.74,116.33,119.98
55.34,152.85,116.25,114.55,118.87
55.94,155.88,117.74,115.75,119.99
56.14,154.53,116.55,113.91,117.83
56.89,154.51,117.58,116.58,118.91
57.47,156.31,118.34,117.03,119.07
58.12,155.39,117.79,115.64,118.42
58.94,155.6,118.01,115.62,118.42
59.58,155.36,119.46,115.06,118.16
60.16,156.55,119.68,115.73,118.79
61.05,154.89,117.58,115.17,118.79
61.63,156.52,118.28,115.47,119.1
61.83,156.63,118.23,115.45,118.89
62.43,151.17,114.89,113.04,115.7
63.01,155.89,119.41,115.34,118.16
63.21,155.97,117.25,113.76,118.45
64.01,152.95,117.69,114.78,118.38
64.60,155.57,118.25,115.61,118.71
65.47,154.07,118.22,114.76,117.48
