Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.20,75.13,69.88,68.73,69.87
0.20,75.13,69.9,68.75,69.87
0.40,75.11,69.85,68.76,69.86
0.60,75.15,69.87,68.77,69.87
0.80,75.14,69.86,68.76,69.87
1.04,75.13,69.86,68.74,69.87
1.24,75.14,69.88,68.75,69.86
1.44,75.15,69.9,68.76,69.88
1.64,75.13,69.9,68.78,69.92
2.06,75.12,69.89,68.79,69.92
2.27,75.11,69.9,68.76,69.89
2.47,75.13,69.92,68.77,69.87
2.67,75.12,69.89,68.75,69.86
2.87,75.12,69.94,68.75,69.85
3.08,75.14,69.98,68.77,69.86
3.45,75.15,69.9,68.79,69.88
3.85,75.11,69.84,68.78,69.87
4.05,75.13,69.83,68.79,69.88
4.25,75.14,69.83,68.77,69.87
4.45,75.15,69.85,68.77,69.84
4.65,75.16,69.88,68.76,69.84
4.85,75.17,69.91,68.75,69.86
5.14,75.13,69.92,68.74,69.89
5.34,75.11,69.91,68.74,69.89
5.54,75.1,69.9,68.74,69.89
5.75,75.11,69.91,68.74,69.89
5.95,75.1,69.91,68.76,69.9
6.15,75.14,69.88,68.76,69.86
6.35,75.16,69.88,68.75,69.86
6.55,75.15,69.89,68.77,69.88
6.76,75.15,69.89,68.76,69.9
6.96,75.16,69.91,68.74,69.87
7.16,75.13,69.95,68.72,69.88
7.60,75.15,69.95,68.72,69.87
7.80,75.16,69.92,68.74,69.86
8.00,75.16,69.9,68.77,69.89
8.31,75.13,69.9,68.75,69.88
8.72,75.14,69.93,68.76,69.89
8.92,75.16,69.96,68.74,69.9
9.12,75.14,69.91,68.74,69.89
9.43,75.11,69.88,68.74,69.88
9.63,75.08,69.89,68.76,69.88
9.83,75.08,69.85,68.76,69.9
10.03,75.08,69.86,68.73,69.86
10.23,75.12,69.9,68.73,69.85
10.66,75.12,69.89,68.73,69.87
11.03,75.12,69.92,68.74,69.87
11.23,75.11,69.95,68.73,69.91
11.43,75.11,69.91,68.74,69.93
