Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.12,155.83,118.37,115.28,118.08
0.12,155.97,118.39,115.5,118.25
0.32,155.91,118.36,115.48,118.36
0.52,155.92,118.37,115.46,118.25
0.72,156.05,118.45,115.48,118.21
0.92,155.95,118.4,115.38,118.09
1.12,155.91,118.41,115.38,110.68
1.32,152.28,115.22,110.34,100.5
1.52,137.03,103.99,100.23,89.24
1.72,123.53,94.59,90.97,79.84
1.92,108.63,85.2,81.71,70.52
2.12,94.43,75.73,73.29,70.15
2.32,85.12,70.31,69.09,70.03
2.52,84.56,70.16,68.98,69.99
2.73,84.29,70.05,68.92,69.95
2.93,84.05,70.03,68.88,69.91
3.13,83.74,70.04,68.84,69.91
3.33,83.58,70.05,68.84,69.93
3.53,83.44,70.0,68.83,69.94
3.73,83.29,70.03,68.83,69.92
3.93,83.22,70.02,68.83,69.89
4.13,83.28,70.06,68.83,69.88
4.33,83.21,70.07,68.81,69.9
4.54,83.16,70.13,68.81,69.9
4.74,83.14,70.07,68.79,69.89
4.94,83.02,70.02,68.79,69.9
5.14,82.8,69.98,68.8,69.92
5.38,82.54,69.88,68.83,69.89
6.07,82.23,69.8,68.8,69.89
6.47,81.76,69.97,68.83,69.87
7.61,81.59,69.77,68.78,69.88
8.40,81.47,69.73,68.8,69.86
8.60,81.37,69.85,68.8,69.84
8.80,81.38,69.92,68.79,69.79
9.00,81.35,69.95,68.78,69.79
9.21,81.2,70.01,68.75,69.8
9.41,81.16,70.03,68.74,69.8
9.61,81.02,69.87,68.75,69.8
9.98,93.53,69.8,68.76,69.85
10.22,107.47,69.75,68.75,69.82
10.42,119.26,69.74,68.74,69.8
10.62,130.68,69.78,68.74,69.82
10.82,142.99,69.85,68.72,69.85
11.02,144.22,69.89,68.73,69.89
11.22,143.58,69.95,68.73,69.86
11.42,143.68,69.95,68.75,69.84
11.62,143.9,69.89,68.76,69.86
11.82,144.06,69.9,68.76,69.84
12.02,144.38,69.92,68.74,69.82
12.22,144.58,69.93,68.75,69.8
12.42,144.7,69.93,68.76,69.84
12.62,144.89,69.95,68.75,69.86
12.82,145.66,69.94,68.71,69.78
14.01,146.14,69.86,68.73,69.76
14.82,146.5,69.8,68.72,69.78
15.72,146.84,69.81,68.75,69.76
16.73,147.12,69.94,68.72,69.75
17.85,147.38,69.89,68.68,69.78
18.93,147.64,69.82,68.7,69.75
19.74,147.74,69.84,68.69,69.78
20.78,147.89,69.78,68.71,69.77
21.59,148.04,69.87,68.74,69.79
22.08,148.08,69.85,68.7,69.77
23.02,148.26,69.77,68.71,69.77
23.84,148.34,69.8,68.69,69.77
24.52,148.49,69.86,68.69,69.78
25.19,148.54,69.87,68.72,69.77
25.54,148.62,69.85,68.7,69.8
25.83,148.59,69.82,68.69,69.78
26.18,148.56,69.78,68.71,69.78
26.57,148.65,69.78,68.71,69.76
26.93,148.72,69.85,68.72,69.75
27.31,148.69,69.85,68.71,69.78
27.68,148.72,69.83,68.7,69.78
28.05,148.83,69.82,68.7,69.76
28.42,148.88,69.87,68.69,69.74
28.71,148.87,69.92,68.69,69.75
29.07,148.82,69.94,68.69,69.76
29.40,148.92,69.8,68.7,69.73
30.28,148.94,69.82,68.7,69.73
30.67,148.97,69.77,68.67,69.75
31.51,149.08,69.78,68.65,69.73
32.00,149.15,69.81,68.67,69.76
32.21,149.07,69.81,68.65,69.79
32.42,149.06,69.81,68.68,69.81
32.63,149.16,69.83,68.72,69.8
32.84,149.18,69.85,68.72,69.79
33.04,149.12,69.81,68.71,69.77
33.25,149.19,69.82,68.71,69.76
33.46,149.29,69.83,68.67,69.74
33.67,149.19,69.81,68.69,69.75
33.88,149.18,69.8,68.68,69.76
34.09,149.28,69.79,68.67,69.77
34.30,149.29,69.82,68.69,69.76
34.51,149.21,69.82,68.69,69.76
34.72,149.26,69.83,68.7,69.78
34.93,149.35,69.84,68.7,69.77
35.14,149.3,69.82,68.71,69.76
35.35,149.27,69.81,68.69,69.74
35.56,149.35,69.79,68.7,69.75
35.77,149.37,69.83,68.68,69.73
35.98,149.33,69.87,68.69,69.72
36.19,149.36,69.86,68.68,69.74
36.40,149.43,69.89,68.69,69.75
36.61,149.39,69.89,68.68,69.77
36.82,149.37,69.83,68.69,69.77
37.03,149.44,69.8,68.68,69.76
37.24,149.5,69.8,68.68,69.77
37.45,149.41,69.79,68.7,69.74
37.66,149.43,69.78,68.7,69.73
37.87,149.52,69.79,68.67,69.75
38.08,149.52,69.77,68.67,69.78
38.29,149.45,69.78,68.66,69.75
38.50,149.52,69.74,68.67,69.76
38.70,149.57,69.77,68.67,69.76
38.96,149.53,69.81,68.7,69.71
39.39,149.61,69.81,68.67,69.72
39.73,149.65,80.82,68.68,69.72
39.94,149.74,88.52,68.67,69.72
40.17,149.7,99.48,77.47,69.71
40.37,149.59,107.49,87.01,71.42
40.57,149.63,114.76,93.31,79.16
40.77,149.74,114.35,102.6,89.06
40.97,152.23,114.78,109.84,96.26
41.17,152.35,114.76,112.33,105.09
41.37,152.33,114.76,111.85,114.86
41.57,152.42,114.79,111.84,115.42
41.77,149.95,113.88,111.11,114.7
42.16,149.88,113.91,111.11,114.69
42.36,149.89,113.88,111.11,114.53
42.58,150.01,114.25,111.64,115.21
42.78,151.3,115.63,112.76,116.33
42.98,151.81,115.63,112.94,116.46
43.18,153.65,116.8,114.22,117.75
43.38,155.0,117.18,114.48,118.17
43.58,153.15,115.42,112.61,116.28
44.10,152.78,115.78,113.14,116.44
44.39,154.96,117.0,114.11,117.64
44.59,154.98,116.99,114.09,117.45
44.86,158.91,119.49,117.39,119.84
45.15,155.19,116.66,114.72,116.99
45.51,159.56,119.48,117.89,119.97
45.81,156.04,117.11,114.5,117.53
46.17,158.65,119.47,116.69,120.18
46.46,154.29,116.66,113.66,117.29
46.82,157.85,119.64,116.52,121.29
47.12,158.12,119.69,116.54,121.22
47.32,154.65,116.94,114.11,118.22
47.88,152.81,116.14,113.26,116.85
48.18,155.06,117.22,114.35,117.84
48.38,155.19,117.23,114.31,117.95
48.63,158.91,120.29,117.55,121.8
48.94,155.54,117.16,114.6,118.35
49.53,155.48,117.77,114.58,117.78
50.05,155.46,117.77,114.66,117.8
50.41,160.15,120.96,118.05,120.7
50.72,155.47,117.27,114.58,117.53
51.07,159.65,119.95,117.94,121.13
51.36,159.82,120.12,118.0,121.04
51.56,154.85,116.73,114.71,118.14
52.09,151.49,115.44,111.66,115.66
52.38,154.78,117.44,114.34,117.59
52.58,154.87,117.44,114.37,117.43
53.08,152.52,115.78,113.52,117.02
53.59,154.13,116.41,113.91,117.61
53.96,156.68,118.94,116.95,120.1
54.25,155.05,117.07,114.7,117.33
54.62,158.2,119.82,117.21,120.9
54.92,155.78,117.01,114.32,118.46
55.28,159.19,120.19,117.19,122.3
55.56,159.25,120.23,117.22,122.29
55.76,155.14,117.28,114.46,118.71
56.07,155.36,117.58,115.34,120.21
56.35,157.15,118.82,115.82,119.85
56.55,154.13,116.77,113.83,118.35
57.09,157.18,117.64,115.66,118.55
57.38,154.66,116.95,114.55,117.65
57.74,158.33,119.9,117.88,120.66
58.04,154.16,117.05,114.72,117.5
58.63,156.84,119.65,116.6,120.31
58.92,154.88,117.28,113.68,117.53
59.28,159.5,120.08,116.57,120.79
59.58,159.7,120.11,116.53,120.88
59.78,155.26,116.66,114.24,117.71
60.08,156.76,117.97,115.94,119.01
60.37,158.96,119.71,117.21,118.81
60.57,155.66,117.27,115.2,117.58
60.79,158.6,119.4,118.62,121.5
61.09,154.67,116.44,114.97,118.79
61.47,157.34,118.73,117.75,121.61
61.75,154.88,117.12,114.41,117.89
62.36,159.38,120.99,117.34,120.85
62.65,155.13,118.07,114.37,117.37
63.01,157.8,120.72,116.75,119.56
63.30,159.62,121.14,117.44,120.13
63.50,155.17,117.29,114.35,117.37
63.84,156.74,119.52,116.34,119.19
64.13,157.67,119.61,115.94,119.85
64.33,154.66,117.68,114.47,117.43
64.78,156.98,119.56,117.31,119.81
65.06,154.67,117.09,114.74,117.92
65.43,157.45,119.56,117.62,120.88
65.72,158.14,119.62,117.57,120.51
66.61,154.88,116.91,114.62,117.3
66.98,160.2,120.55,117.8,120.63
67.26,160.46,120.6,117.86,120.7
67.47,156.15,117.95,114.53,117.71
67.80,158.67,120.22,117.03,119.47
68.10,157.93,119.04,115.31,118.08
68.30,156.09,118.09,114.94,117.37
68.54,158.36,120.28,117.83,120.67
68.84,155.0,117.02,114.77,118.1
69.20,159.18,120.29,117.7,120.94
69.50,155.35,117.47,114.32,117.17
70.09,159.76,120.62,117.34,120.39
70.39,155.33,117.34,114.32,117.62
70.76,159.5,120.48,117.24,121.16
71.03,159.62,120.49,117.26,121.12
71.24,155.19,117.21,114.31,117.99
71.80,153.15,116.1,113.83,116.54
72.09,155.34,117.13,114.9,117.89
72.29,155.55,117.09,114.83,117.94
72.94,157.41,118.92,116.14,119.06
73.14,155.68,117.71,114.38,117.55
73.44,159.43,120.21,117.9,120.73
73.73,156.05,117.21,115.41,118.16
74.06,156.9,119.07,116.95,119.53
74.32,159.55,120.49,118.0,120.45
74.52,159.25,119.45,116.61,119.82
74.72,155.98,117.88,114.45,117.3
74.92,155.98,117.86,114.4,117.29
75.12,155.98,117.85,114.46,117.41
75.32,151.45,114.38,111.51,114.63
75.52,151.02,114.2,111.43,114.44
75.72,151.06,114.22,111.42,114.52
75.92,151.0,114.13,111.39,114.41
76.12,150.9,114.2,111.38,114.4
76.32,150.96,114.29,111.34,114.33
76.52,151.76,114.96,111.85,114.68
76.74,152.35,115.72,112.5,115.21
