Time(S),GPU0_Power(W)
0.03,33.62
0.03,33.62
0.23,33.56
0.43,33.46
0.63,33.63
0.83,33.64
1.03,32.01
1.23,31.9
1.43,31.8
1.63,31.7
1.83,31.7
2.03,31.71
2.23,31.6
2.43,31.7
2.63,31.7
2.83,31.7
3.03,31.7
3.23,31.71
3.43,31.7
3.63,31.59
3.83,31.59
4.03,31.7
4.23,31.71
4.43,31.7
4.63,31.71
4.83,31.59
5.03,31.59
5.23,31.7
5.43,31.59
5.63,31.59
5.83,31.7
6.03,31.59
6.23,31.7
6.43,31.59
6.63,31.59
6.83,31.69
7.03,31.59
7.23,35.64
7.43,33.62
7.63,33.62
7.83,33.72
8.03,33.62
8.23,33.62
8.43,33.62
8.63,33.53
8.83,33.72
9.03,33.81
9.24,33.81
9.44,34.02
9.64,33.53
9.84,33.62
10.04,33.62
10.24,33.52
10.44,33.52
10.64,33.52
10.84,33.52
11.04,33.52
11.24,33.52
11.44,33.52
11.64,33.52
11.84,33.53
12.04,33.53
12.24,33.52
12.44,33.62
12.90,33.62
13.47,33.62
14.04,33.52
14.25,33.53
14.55,33.52
15.59,33.52
16.37,33.62
16.58,33.55
16.88,33.56
17.68,33.62
18.25,33.52
18.47,33.43
18.89,33.64
19.09,33.63
19.39,33.53
19.69,33.53
20.19,33.52
20.45,33.62
20.73,33.61
21.24,33.62
21.51,33.52
21.78,33.62
22.04,34.12
22.42,33.53
22.62,33.44
22.88,33.53
23.13,33.53
23.43,33.44
23.71,33.53
24.00,33.44
24.28,33.53
24.55,33.63
24.84,33.53
25.12,33.53
25.42,33.62
25.62,33.72
25.84,33.44
26.44,33.34
26.98,33.34
27.18,33.34
27.48,33.43
28.04,33.33
28.51,33.51
28.71,33.33
28.91,33.33
29.11,33.43
29.31,33.53
29.51,33.43
29.71,33.33
29.91,33.52
30.11,33.43
30.31,33.72
30.51,33.43
30.71,33.52
30.91,33.43
31.11,33.52
31.31,33.33
31.51,33.33
31.71,33.33
31.91,33.43
32.11,33.92
32.31,33.33
32.51,33.33
32.71,33.33
32.91,33.33
33.11,33.52
33.31,33.42
33.51,33.43
33.71,33.33
33.91,33.53
34.11,33.33
34.31,33.43
34.51,33.43
34.71,33.33
34.91,33.43
35.11,33.52
35.31,33.43
35.51,33.43
35.71,33.43
35.91,33.43
36.15,33.34
36.68,33.44
36.96,33.44
37.16,35.14
37.36,34.48
37.56,42.82
37.76,37.79
38.46,37.78
38.75,37.87
39.27,37.87
39.47,40.74
39.88,40.49
40.15,40.57
40.44,40.56
40.73,40.56
40.93,33.26
41.35,33.52
41.63,33.33
42.03,33.43
42.37,33.43
42.57,34.01
42.80,34.01
43.06,33.91
43.57,33.81
43.87,33.81
44.07,37.47
44.49,37.47
44.76,37.38
45.05,38.82
45.34,38.82
45.54,37.82
45.74,50.95
45.94,50.98
46.14,50.86
46.43,50.96
46.71,50.96
46.91,50.92
47.11,51.08
47.35,35.37
47.64,34.25
47.93,105.93
48.13,35.21
48.33,35.18
48.60,35.18
48.88,35.08
49.41,35.08
49.61,35.21
49.81,33.62
50.07,33.43
50.36,33.62
50.62,33.62
50.82,37.21
51.05,37.47
51.33,37.48
51.61,37.57
51.90,37.57
52.10,52.44
52.31,51.47
52.66,50.76
53.16,34.39
53.91,33.63
54.19,33.63
54.39,33.53
54.85,33.62
55.12,33.52
55.42,33.51
55.71,33.51
55.91,37.49
56.85,37.47
57.15,37.66
57.43,37.66
57.63,33.62
58.03,33.81
58.31,33.52
58.60,34.58
59.11,34.58
59.31,37.47
59.76,37.57
60.04,37.57
60.33,37.57
60.61,39.77
60.81,37.98
61.01,50.86
61.37,51.25
61.65,51.25
61.86,51.17
62.06,51.05
62.28,51.05
62.48,51.31
62.69,38.65
62.96,35.97
63.25,35.44
63.53,35.44
63.73,38.44
64.22,38.44
64.51,38.44
64.78,38.44
64.98,41.74
65.87,41.37
66.39,33.64
66.93,66.31
67.13,53.37
67.33,51.53
67.53,51.32
67.73,51.34
67.93,51.61
68.13,51.71
68.33,51.88
68.53,51.23
68.73,51.32
68.93,51.24
69.13,33.9
69.34,33.7
69.54,33.71
69.74,33.71
69.94,33.6
70.14,33.71
