Time(S),GPU0_Power(W)
0.02,128.83
0.02,128.83
0.22,129.59
0.42,130.16
0.62,130.84
0.82,131.49
1.02,131.98
1.22,132.07
1.42,132.2
1.62,132.23
1.82,132.29
2.02,128.43
2.22,118.74
2.42,109.04
2.62,99.42
2.82,90.57
3.02,83.73
3.22,83.68
3.42,83.65
3.62,83.65
3.82,83.6
4.02,83.53
4.22,83.59
4.42,83.52
4.62,83.45
4.82,83.45
5.02,83.42
5.22,83.33
5.42,83.34
5.62,83.38
5.82,83.34
6.02,83.36
6.22,83.36
6.42,83.3
6.62,83.21
6.82,83.23
7.02,83.22
7.22,83.2
7.42,83.22
7.62,87.86
7.82,96.76
8.02,105.5
8.22,114.25
8.42,123.07
8.62,128.3
8.82,128.08
9.02,128.19
9.22,128.4
9.42,128.54
9.62,128.98
9.82,129.65
10.02,130.27
10.22,130.59
10.43,130.96
10.63,131.15
10.83,131.4
11.03,131.37
11.23,131.48
11.43,131.48
11.63,131.37
11.83,131.11
12.03,131.06
12.23,131.03
12.43,130.96
12.63,131.01
12.83,130.93
13.03,130.9
13.23,130.99
13.43,131.05
13.63,131.03
13.83,131.03
14.03,130.99
14.23,130.87
14.43,130.83
14.63,130.73
14.83,130.99
15.03,130.95
15.23,131.12
15.43,131.12
15.63,131.18
15.83,131.0
16.03,131.0
16.23,130.86
16.43,130.88
16.63,130.97
16.83,131.15
17.03,131.27
17.23,131.3
17.43,131.32
17.63,131.16
17.83,130.91
18.03,130.79
18.23,130.74
18.43,130.72
18.63,130.81
18.83,131.02
19.03,131.23
19.23,131.37
19.43,131.32
19.63,131.45
19.83,131.34
20.03,131.27
20.23,131.12
20.43,131.3
20.64,131.42
20.84,131.19
21.04,131.28
21.24,131.22
21.44,131.06
21.64,130.85
21.84,130.86
22.04,130.92
22.24,131.02
22.44,131.16
22.64,131.36
22.84,131.34
23.04,131.3
23.24,131.2
23.44,131.07
23.64,130.9
23.84,130.89
24.04,130.96
24.24,131.19
24.44,131.4
24.64,131.28
24.84,131.18
25.04,131.19
25.24,130.71
25.44,130.66
25.64,130.78
25.84,131.0
26.04,131.1
26.24,131.35
26.44,131.45
26.64,131.39
26.84,131.31
27.04,131.33
27.24,131.29
27.44,131.16
27.64,131.33
27.84,131.44
28.04,131.33
28.24,131.27
28.44,131.33
28.64,131.05
28.84,131.07
29.04,130.93
29.24,130.91
29.44,130.89
29.64,131.08
29.84,131.01
30.04,130.93
30.24,130.94
30.44,130.85
30.64,130.79
30.84,130.79
31.05,130.99
31.25,131.12
31.45,131.2
31.65,131.35
31.85,131.2
32.05,131.24
32.25,131.16
32.45,131.02
32.65,130.9
32.85,130.97
33.05,130.96
33.25,131.1
33.45,131.36
33.65,131.48
33.85,131.59
34.05,131.48
34.25,131.26
34.45,131.24
34.65,130.99
34.85,130.81
35.05,130.83
35.25,131.13
35.45,131.32
35.65,131.33
35.85,131.38
36.05,131.34
36.25,131.12
36.45,130.9
36.65,130.68
36.85,130.83
37.05,130.88
37.25,130.86
37.45,131.06
37.65,131.26
37.85,131.16
38.05,131.06
38.25,131.06
38.45,131.05
38.65,131.15
38.85,131.16
39.05,131.14
39.25,131.06
39.45,130.98
39.65,130.86
39.85,130.69
40.05,130.77
40.25,130.94
40.45,131.16
40.65,131.07
40.85,131.26
41.05,131.16
41.25,131.09
41.46,130.91
41.66,130.89
41.86,130.85
42.06,130.92
42.26,131.07
42.46,131.32
42.66,131.5
42.86,131.5
43.06,131.43
43.26,131.4
43.46,130.96
43.66,130.43
43.86,129.88
44.06,129.45
44.26,128.9
44.46,128.56
44.66,128.44
44.86,128.33
45.06,128.3
45.26,128.32
45.46,128.46
45.66,128.57
