Time(S),GPU0_Power(W)
0.16,76.16
0.16,76.25
0.36,76.14
0.56,76.04
0.76,76.07
0.96,75.99
1.16,75.97
1.36,75.86
1.56,75.95
1.76,75.85
1.96,75.88
2.16,75.96
2.36,75.9
2.56,75.95
2.76,76.01
2.96,75.93
3.16,76.0
3.36,76.03
3.56,75.98
3.76,76.02
3.96,75.93
4.16,75.84
4.36,75.94
4.56,75.81
4.76,75.86
4.96,75.85
5.16,75.83
5.66,76.07
6.17,75.97
6.37,85.17
6.57,96.16
6.77,106.38
6.97,117.81
7.17,127.84
7.37,131.07
7.57,130.81
7.77,131.11
7.97,131.41
8.17,131.96
8.76,131.93
8.96,132.08
9.16,132.27
9.50,132.59
9.90,132.81
10.10,132.92
10.30,133.25
10.50,133.73
10.70,133.88
10.90,134.63
11.10,135.75
11.30,136.45
11.50,136.37
11.70,136.43
11.92,136.36
12.12,135.84
12.34,135.74
12.68,136.68
12.88,136.39
13.08,136.16
13.34,136.64
13.54,137.0
13.74,136.32
13.94,135.93
14.46,135.94
14.66,136.96
14.86,137.21
15.06,137.37
15.33,137.74
15.53,136.01
15.81,136.15
16.01,136.16
16.21,136.17
16.41,135.78
16.61,135.79
16.81,135.78
17.01,135.79
17.21,135.81
17.41,135.9
17.61,136.57
