Time(S),GPU0_Power(W)
0.00,168.0
0.00,168.0
0.20,139.0
0.40,128.0
0.60,126.0
0.80,126.0
1.00,126.0
1.20,126.0
1.40,126.0
1.60,126.0
1.80,126.0
2.00,126.0
2.20,126.0
2.40,126.0
2.60,126.0
2.80,126.0
3.00,126.0
3.20,126.0
3.40,125.0
3.60,125.0
3.80,126.0
4.00,125.0
4.20,125.0
4.40,126.0
4.60,126.0
4.80,125.0
5.00,125.0
5.20,126.0
5.40,126.0
5.60,125.0
5.80,125.0
6.00,125.0
6.20,126.0
6.40,125.0
6.60,126.0
6.80,125.0
7.00,125.0
7.20,126.0
7.40,125.0
7.60,126.0
7.80,125.0
8.00,126.0
8.20,126.0
8.40,126.0
8.61,126.0
8.81,126.0
9.01,125.0
9.21,125.0
9.41,125.0
9.61,126.0
9.81,125.0
10.01,151.0
10.21,183.0
10.41,165.0
10.61,160.0
10.81,159.0
11.01,159.0
11.21,160.0
11.41,161.0
11.61,161.0
11.81,174.0
12.01,242.0
12.21,352.0
12.41,691.0
12.61,478.0
12.81,455.0
13.01,209.0
13.21,139.0
13.41,208.0
13.61,416.0
13.81,442.0
14.01,380.0
14.21,694.0
14.41,472.0
14.61,449.0
14.81,260.0
15.01,591.0
15.21,312.0
15.41,661.0
15.61,562.0
15.81,316.0
16.01,273.0
16.21,350.0
16.41,300.0
16.61,257.0
16.81,306.0
17.01,336.0
17.21,294.0
17.41,248.0
17.61,254.0
17.81,427.0
18.01,290.0
18.21,314.0
18.41,303.0
18.61,193.0
18.81,169.0
19.01,253.0
19.21,451.0
19.41,704.0
19.61,358.0
19.81,295.0
20.01,500.0
20.21,415.0
20.41,696.0
20.61,367.0
20.81,280.0
21.01,464.0
21.21,508.0
21.41,660.0
21.61,402.0
21.81,280.0
22.01,272.0
22.21,272.0
22.41,305.0
22.61,304.0
22.81,273.0
23.01,290.0
23.21,384.0
23.41,306.0
23.61,322.0
23.81,292.0
24.01,189.0
24.21,170.0
24.41,167.0
24.61,166.0
24.81,166.0
25.01,165.0
25.21,165.0
25.41,165.0
25.61,190.0
25.81,186.0
26.01,168.0
26.21,166.0
