Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W),GPU4_Power(W),GPU5_Power(W),GPU6_Power(W),GPU7_Power(W)
0.00,167.0,150.0,145.0,148.0,141.0,146.0,147.0,140.0
0.00,167.0,150.0,145.0,148.0,141.0,146.0,147.0,140.0
0.20,138.0,131.0,126.0,129.0,124.0,127.0,125.0,123.0
0.40,129.0,128.0,123.0,127.0,121.0,125.0,123.0,121.0
0.60,127.0,129.0,123.0,126.0,121.0,125.0,122.0,120.0
0.80,127.0,128.0,123.0,126.0,121.0,125.0,122.0,121.0
1.00,127.0,128.0,123.0,126.0,120.0,124.0,122.0,120.0
1.20,126.0,128.0,123.0,126.0,120.0,124.0,122.0,120.0
1.40,127.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
1.60,127.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
1.80,126.0,127.0,123.0,126.0,121.0,124.0,123.0,120.0
2.00,126.0,128.0,122.0,126.0,121.0,124.0,122.0,120.0
2.20,127.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
2.40,127.0,128.0,123.0,126.0,120.0,124.0,123.0,120.0
2.60,126.0,128.0,123.0,126.0,120.0,125.0,123.0,120.0
2.80,126.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
3.00,126.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
3.20,127.0,128.0,123.0,126.0,120.0,124.0,122.0,120.0
3.40,127.0,128.0,122.0,126.0,121.0,124.0,123.0,121.0
3.60,126.0,128.0,122.0,126.0,121.0,124.0,123.0,120.0
3.80,127.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
4.00,126.0,129.0,122.0,126.0,121.0,124.0,123.0,120.0
4.20,126.0,128.0,122.0,126.0,121.0,124.0,123.0,121.0
4.40,127.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
4.60,127.0,128.0,122.0,126.0,121.0,124.0,122.0,120.0
4.80,126.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
5.01,126.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
5.21,126.0,128.0,122.0,126.0,121.0,125.0,122.0,120.0
5.41,126.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
5.61,126.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
5.81,126.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
6.01,126.0,128.0,122.0,126.0,121.0,124.0,122.0,120.0
6.21,126.0,128.0,123.0,126.0,120.0,124.0,123.0,120.0
6.41,126.0,129.0,123.0,126.0,120.0,124.0,122.0,120.0
6.61,126.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
6.81,126.0,128.0,123.0,126.0,120.0,124.0,122.0,120.0
7.01,126.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
7.21,126.0,128.0,123.0,126.0,120.0,124.0,123.0,120.0
7.41,126.0,128.0,123.0,127.0,121.0,124.0,123.0,120.0
7.61,126.0,128.0,123.0,127.0,121.0,124.0,123.0,120.0
7.81,127.0,128.0,123.0,127.0,121.0,124.0,123.0,120.0
8.01,127.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
8.21,126.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
8.41,126.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
8.61,126.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
8.81,126.0,128.0,123.0,126.0,120.0,124.0,123.0,120.0
9.01,126.0,129.0,123.0,126.0,121.0,124.0,122.0,120.0
9.21,126.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
9.41,126.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
9.61,126.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
9.81,126.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
10.01,127.0,128.0,123.0,126.0,120.0,124.0,122.0,120.0
10.21,154.0,128.0,123.0,127.0,120.0,124.0,122.0,120.0
10.41,171.0,128.0,122.0,126.0,120.0,124.0,122.0,120.0
10.61,161.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
10.81,159.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
11.01,159.0,128.0,122.0,126.0,121.0,124.0,122.0,120.0
11.21,160.0,128.0,122.0,127.0,121.0,124.0,123.0,121.0
11.41,160.0,129.0,123.0,126.0,121.0,124.0,123.0,121.0
11.61,160.0,128.0,122.0,126.0,120.0,124.0,122.0,120.0
11.81,160.0,128.0,123.0,127.0,121.0,124.0,123.0,120.0
12.01,160.0,128.0,123.0,126.0,120.0,124.0,122.0,120.0
12.21,159.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
12.41,160.0,128.0,123.0,126.0,121.0,125.0,123.0,120.0
12.61,160.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
12.81,160.0,128.0,122.0,126.0,121.0,124.0,122.0,120.0
13.01,160.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
13.21,160.0,128.0,123.0,126.0,120.0,124.0,123.0,120.0
13.69,160.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
13.89,159.0,128.0,123.0,126.0,121.0,125.0,122.0,120.0
14.09,159.0,128.0,123.0,126.0,121.0,125.0,123.0,120.0
14.29,159.0,128.0,123.0,126.0,120.0,124.0,122.0,120.0
14.49,159.0,128.0,122.0,127.0,121.0,124.0,123.0,121.0
14.69,160.0,128.0,122.0,126.0,121.0,124.0,123.0,120.0
14.89,160.0,128.0,122.0,126.0,120.0,124.0,123.0,120.0
15.09,159.0,128.0,123.0,126.0,120.0,124.0,122.0,120.0
15.29,159.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
15.49,160.0,128.0,122.0,126.0,121.0,124.0,122.0,120.0
15.69,160.0,128.0,123.0,126.0,120.0,124.0,122.0,121.0
15.89,159.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
16.09,159.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
16.29,160.0,128.0,123.0,126.0,121.0,124.0,122.0,121.0
16.49,160.0,128.0,122.0,126.0,121.0,124.0,123.0,120.0
16.69,159.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
16.89,159.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
17.09,159.0,128.0,122.0,126.0,121.0,124.0,123.0,120.0
17.29,160.0,128.0,122.0,126.0,121.0,124.0,122.0,120.0
17.49,159.0,128.0,123.0,126.0,121.0,124.0,122.0,121.0
17.69,159.0,128.0,123.0,126.0,120.0,124.0,123.0,120.0
17.89,159.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
18.09,159.0,128.0,123.0,126.0,120.0,124.0,122.0,120.0
18.29,159.0,128.0,122.0,126.0,120.0,124.0,122.0,120.0
18.58,159.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
18.78,159.0,128.0,123.0,126.0,120.0,124.0,123.0,121.0
18.98,160.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
19.18,160.0,128.0,122.0,126.0,121.0,124.0,123.0,120.0
19.38,159.0,128.0,122.0,126.0,120.0,124.0,122.0,120.0
19.58,159.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
19.78,159.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
19.98,160.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
20.18,160.0,128.0,123.0,126.0,120.0,124.0,122.0,121.0
20.38,159.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
20.58,159.0,128.0,123.0,127.0,121.0,124.0,123.0,120.0
20.78,160.0,128.0,123.0,126.0,120.0,124.0,122.0,120.0
20.98,160.0,128.0,123.0,126.0,120.0,124.0,122.0,120.0
21.18,160.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
21.38,159.0,128.0,123.0,126.0,121.0,124.0,123.0,121.0
21.58,160.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
21.78,159.0,128.0,123.0,126.0,120.0,124.0,123.0,120.0
21.98,159.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
22.18,159.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
22.38,160.0,128.0,122.0,126.0,120.0,124.0,122.0,120.0
22.58,160.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
22.78,159.0,128.0,123.0,126.0,120.0,124.0,123.0,120.0
22.98,159.0,128.0,123.0,126.0,120.0,124.0,122.0,121.0
23.18,159.0,128.0,123.0,126.0,121.0,125.0,123.0,120.0
23.38,160.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
23.58,160.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
23.78,159.0,129.0,123.0,126.0,121.0,124.0,122.0,121.0
23.98,160.0,128.0,123.0,126.0,121.0,124.0,122.0,121.0
24.18,160.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
24.38,160.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
24.58,159.0,128.0,123.0,126.0,121.0,124.0,122.0,120.0
24.78,159.0,128.0,122.0,126.0,120.0,124.0,123.0,120.0
24.98,160.0,128.0,123.0,126.0,121.0,124.0,123.0,120.0
25.18,159.0,128.0,123.0,127.0,120.0,125.0,122.0,120.0
