Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,134.0,127.0,146.0,129.0
0.00,134.0,127.0,146.0,129.0
0.20,121.0,101.0,140.0,104.0
0.40,87.0,78.0,99.0,86.0
0.60,135.0,115.0,129.0,119.0
0.80,136.0,93.0,137.0,99.0
1.00,136.0,77.0,99.0,85.0
1.20,133.0,75.0,133.0,84.0
1.40,102.0,75.0,139.0,83.0
1.60,85.0,75.0,139.0,83.0
1.80,83.0,75.0,141.0,83.0
2.00,95.0,75.0,141.0,83.0
2.20,96.0,74.0,141.0,83.0
2.40,84.0,74.0,140.0,83.0
2.60,82.0,75.0,140.0,83.0
2.80,82.0,74.0,140.0,83.0
3.00,82.0,74.0,140.0,83.0
3.20,82.0,74.0,139.0,83.0
3.40,82.0,74.0,140.0,83.0
3.60,105.0,98.0,147.0,105.0
3.80,130.0,100.0,142.0,105.0
4.00,132.0,78.0,141.0,86.0
4.20,110.0,75.0,140.0,83.0
4.40,86.0,75.0,140.0,83.0
4.60,83.0,74.0,140.0,83.0
4.80,82.0,74.0,140.0,83.0
5.00,82.0,74.0,140.0,83.0
5.20,82.0,74.0,141.0,83.0
5.40,83.0,75.0,141.0,84.0
5.60,122.0,75.0,143.0,84.0
5.80,131.0,75.0,144.0,83.0
6.00,108.0,74.0,143.0,83.0
6.20,86.0,74.0,144.0,83.0
6.40,83.0,74.0,144.0,83.0
6.60,82.0,74.0,144.0,83.0
6.80,82.0,74.0,144.0,83.0
7.00,82.0,74.0,144.0,83.0
7.20,82.0,74.0,144.0,83.0
7.40,82.0,74.0,144.0,83.0
7.60,82.0,74.0,144.0,83.0
7.80,82.0,74.0,143.0,83.0
8.00,82.0,74.0,143.0,83.0
8.20,82.0,74.0,144.0,83.0
8.40,82.0,74.0,145.0,83.0
8.60,82.0,74.0,144.0,83.0
8.80,82.0,74.0,143.0,83.0
9.00,82.0,74.0,144.0,83.0
9.20,82.0,74.0,143.0,83.0
9.40,82.0,74.0,143.0,83.0
9.60,82.0,74.0,143.0,83.0
9.80,82.0,74.0,144.0,83.0
10.00,82.0,74.0,144.0,95.0
10.20,82.0,74.0,145.0,92.0
10.40,96.0,74.0,144.0,84.0
10.60,96.0,74.0,140.0,83.0
10.80,84.0,74.0,140.0,83.0
11.00,82.0,74.0,140.0,83.0
11.20,82.0,74.0,140.0,83.0
11.40,82.0,74.0,139.0,83.0
11.60,82.0,74.0,139.0,83.0
11.80,114.0,74.0,140.0,112.0
12.00,132.0,74.0,142.0,121.0
12.20,139.0,106.0,144.0,88.0
12.40,102.0,84.0,142.0,84.0
12.60,85.0,76.0,142.0,83.0
12.80,83.0,75.0,142.0,83.0
13.00,100.0,107.0,139.0,101.0
13.21,125.0,120.0,142.0,123.0
13.41,113.0,105.0,123.0,122.0
14.34,134.0,75.0,131.0,83.0
14.54,134.0,114.0,108.0,118.0
14.74,134.0,125.0,95.0,128.0
14.94,134.0,86.0,131.0,95.0
15.14,134.0,76.0,138.0,85.0
15.34,135.0,98.0,124.0,106.0
15.54,134.0,94.0,97.0,86.0
15.74,134.0,108.0,93.0,84.0
15.94,134.0,79.0,112.0,83.0
16.14,134.0,97.0,132.0,107.0
16.34,134.0,123.0,98.0,127.0
16.54,134.0,122.0,117.0,95.0
16.74,134.0,81.0,136.0,85.0
16.94,136.0,109.0,142.0,114.0
17.14,134.0,82.0,110.0,128.0
17.34,134.0,76.0,95.0,129.0
17.54,134.0,75.0,93.0,89.0
17.74,134.0,78.0,121.0,95.0
17.94,135.0,121.0,136.0,125.0
18.14,134.0,120.0,141.0,124.0
18.34,134.0,81.0,140.0,92.0
18.54,134.0,75.0,139.0,84.0
18.74,134.0,75.0,139.0,83.0
18.94,134.0,74.0,139.0,83.0
19.14,134.0,74.0,138.0,83.0
19.34,134.0,74.0,138.0,83.0
19.54,134.0,74.0,138.0,83.0
19.74,134.0,74.0,138.0,83.0
19.94,134.0,74.0,138.0,83.0
20.14,134.0,74.0,139.0,83.0
20.34,134.0,74.0,138.0,83.0
20.54,134.0,74.0,139.0,83.0
20.74,134.0,74.0,138.0,83.0
20.94,134.0,74.0,138.0,83.0
21.14,134.0,74.0,138.0,83.0
21.34,134.0,74.0,139.0,83.0
21.54,134.0,74.0,139.0,83.0
21.74,134.0,74.0,139.0,83.0
21.94,134.0,74.0,139.0,83.0
22.14,134.0,74.0,139.0,83.0
22.34,134.0,74.0,139.0,83.0
22.54,133.0,74.0,139.0,83.0
22.74,144.0,92.0,133.0,100.0
22.94,140.0,123.0,135.0,126.0
23.14,141.0,126.0,102.0,129.0
23.34,142.0,119.0,138.0,131.0
23.54,140.0,94.0,138.0,130.0
23.74,141.0,118.0,100.0,130.0
23.94,145.0,127.0,136.0,132.0
24.14,149.0,127.0,143.0,133.0
24.34,136.0,93.0,143.0,123.0
24.54,134.0,127.0,143.0,105.0
24.74,133.0,127.0,149.0,124.0
24.94,141.0,102.0,149.0,130.0
25.14,140.0,79.0,158.0,127.0
25.34,140.0,115.0,161.0,92.0
25.54,160.0,149.0,169.0,143.0
25.74,177.0,173.0,182.0,171.0
25.94,162.0,156.0,164.0,156.0
26.14,166.0,151.0,171.0,155.0
26.34,147.0,147.0,165.0,151.0
26.54,149.0,142.0,160.0,147.0
26.74,135.0,133.0,158.0,103.0
26.94,133.0,84.0,166.0,86.0
27.14,138.0,127.0,162.0,147.0
27.34,164.0,155.0,176.0,163.0
27.54,171.0,170.0,181.0,168.0
27.74,174.0,170.0,181.0,175.0
27.94,174.0,170.0,187.0,172.0
28.14,160.0,136.0,161.0,138.0
28.34,126.0,85.0,148.0,93.0
28.54,113.0,95.0,149.0,102.0
28.74,137.0,123.0,112.0,124.0
28.94,141.0,113.0,99.0,108.0
29.14,142.0,122.0,136.0,125.0
29.34,141.0,127.0,106.0,122.0
29.54,141.0,127.0,98.0,129.0
29.74,156.0,131.0,143.0,133.0
29.94,168.0,145.0,162.0,157.0
30.14,149.0,131.0,147.0,135.0
30.34,142.0,126.0,104.0,124.0
30.54,141.0,133.0,98.0,131.0
30.74,143.0,135.0,138.0,134.0
30.94,141.0,134.0,108.0,115.0
31.14,142.0,134.0,99.0,127.0
31.34,177.0,164.0,165.0,165.0
31.54,127.0,118.0,130.0,122.0
31.74,138.0,86.0,102.0,111.0
31.94,141.0,106.0,98.0,129.0
32.14,143.0,121.0,133.0,131.0
32.34,141.0,96.0,111.0,121.0
32.54,141.0,112.0,135.0,112.0
32.74,200.0,181.0,196.0,178.0
32.94,149.0,141.0,125.0,116.0
33.14,142.0,135.0,102.0,116.0
33.34,143.0,127.0,133.0,131.0
33.54,141.0,99.0,113.0,135.0
33.74,141.0,108.0,133.0,136.0
33.94,201.0,178.0,197.0,180.0
34.14,150.0,110.0,127.0,116.0
34.34,143.0,120.0,102.0,133.0
34.54,143.0,119.0,142.0,137.0
34.74,109.0,114.0,112.0,104.0
34.94,135.0,86.0,99.0,91.0
35.14,140.0,115.0,103.0,128.0
35.34,166.0,140.0,159.0,144.0
35.54,127.0,117.0,156.0,121.0
35.74,94.0,86.0,147.0,94.0
35.94,132.0,125.0,134.0,114.0
36.14,140.0,133.0,103.0,94.0
36.34,141.0,116.0,136.0,130.0
36.54,141.0,107.0,139.0,115.0
36.74,141.0,97.0,103.0,133.0
36.94,143.0,128.0,138.0,123.0
37.14,165.0,148.0,158.0,151.0
37.34,161.0,164.0,176.0,166.0
37.54,144.0,139.0,112.0,130.0
37.74,142.0,128.0,105.0,135.0
37.94,142.0,119.0,128.0,123.0
38.14,141.0,125.0,102.0,133.0
38.34,147.0,134.0,135.0,136.0
38.54,191.0,183.0,195.0,183.0
38.74,186.0,189.0,196.0,189.0
38.94,345.0,348.0,356.0,346.0
39.14,367.0,361.0,367.0,364.0
39.34,253.0,241.0,248.0,244.0
39.54,197.0,199.0,207.0,195.0
39.74,178.0,171.0,184.0,177.0
39.94,303.0,303.0,311.0,302.0
40.14,216.0,209.0,219.0,214.0
40.34,416.0,413.0,448.0,418.0
40.54,319.0,320.0,306.0,314.0
40.74,255.0,256.0,214.0,255.0
40.94,196.0,195.0,201.0,198.0
41.14,371.0,387.0,392.0,391.0
41.34,278.0,255.0,261.0,263.0
41.54,463.0,474.0,476.0,476.0
41.74,289.0,277.0,287.0,275.0
41.94,222.0,215.0,222.0,214.0
42.14,183.0,253.0,263.0,251.0
42.34,144.0,193.0,215.0,190.0
42.54,219.0,207.0,214.0,209.0
42.74,196.0,168.0,178.0,178.0
42.94,214.0,223.0,229.0,208.0
43.14,208.0,201.0,212.0,202.0
43.34,197.0,191.0,202.0,192.0
43.54,189.0,184.0,193.0,185.0
43.74,195.0,191.0,201.0,190.0
43.94,299.0,294.0,273.0,296.0
44.14,240.0,234.0,207.0,236.0
44.34,244.0,234.0,261.0,235.0
44.54,241.0,238.0,189.0,238.0
44.74,135.0,126.0,156.0,131.0
44.94,96.0,88.0,147.0,96.0
45.14,127.0,80.0,151.0,109.0
45.34,105.0,76.0,150.0,111.0
45.54,86.0,76.0,150.0,88.0
45.74,83.0,75.0,148.0,84.0
45.94,83.0,76.0,146.0,85.0
46.14,82.0,75.0,146.0,84.0
46.34,82.0,75.0,144.0,84.0
46.54,82.0,75.0,145.0,84.0
46.74,109.0,75.0,145.0,84.0
46.94,98.0,75.0,144.0,84.0
47.14,85.0,75.0,146.0,84.0
47.34,83.0,75.0,145.0,84.0
47.54,82.0,75.0,145.0,83.0
47.74,82.0,75.0,145.0,84.0
47.94,82.0,74.0,145.0,84.0
48.14,86.0,79.0,167.0,88.0
48.34,85.0,83.0,155.0,91.0
48.54,134.0,130.0,170.0,133.0
48.74,131.0,126.0,151.0,131.0
48.94,89.0,81.0,145.0,92.0
49.14,83.0,75.0,144.0,85.0
49.34,82.0,75.0,144.0,84.0
49.54,82.0,75.0,145.0,84.0
49.75,114.0,76.0,150.0,85.0
49.95,99.0,75.0,145.0,84.0
50.15,131.0,121.0,163.0,126.0
