Time(S),GPU0_Power(W)
0.01,128.86
0.01,128.86
0.21,129.59
0.42,130.29
0.62,130.88
0.82,131.71
1.02,132.1
1.22,132.19
1.42,132.31
1.62,124.99
1.82,115.56
2.02,106.06
2.22,95.77
2.42,85.13
2.62,83.97
2.82,83.94
3.02,83.89
3.22,83.91
3.42,83.79
3.62,83.75
3.82,83.62
4.02,83.51
4.22,83.41
4.42,83.42
4.62,83.32
4.82,83.27
5.02,83.27
5.22,83.24
5.42,83.19
5.62,83.13
5.82,85.0
6.02,94.39
6.22,103.36
6.42,111.78
6.62,121.19
6.82,129.44
7.02,132.14
7.22,135.07
7.42,138.51
7.62,139.28
7.82,138.84
8.02,135.54
8.22,132.71
8.42,129.29
8.62,128.01
8.82,128.17
9.02,128.29
