Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,132.0,125.0,146.0,130.0
0.00,132.0,125.0,146.0,130.0
0.20,104.0,97.0,120.0,104.0
0.40,85.0,78.0,96.0,86.0
0.60,120.0,115.0,128.0,132.0
0.80,131.0,93.0,109.0,131.0
1.00,132.0,77.0,95.0,132.0
1.20,132.0,75.0,134.0,109.0
1.40,132.0,75.0,140.0,87.0
1.60,132.0,75.0,141.0,84.0
1.80,95.0,74.0,142.0,97.0
2.00,84.0,75.0,142.0,96.0
2.20,82.0,74.0,141.0,85.0
2.40,82.0,74.0,141.0,83.0
2.60,82.0,74.0,141.0,83.0
2.80,82.0,74.0,142.0,83.0
3.00,103.0,97.0,148.0,104.0
3.20,130.0,100.0,144.0,106.0
3.40,135.0,78.0,134.0,86.0
3.60,135.0,75.0,98.0,83.0
3.80,133.0,74.0,111.0,83.0
4.00,113.0,75.0,137.0,83.0
4.20,125.0,74.0,141.0,83.0
4.40,131.0,74.0,142.0,83.0
4.60,133.0,75.0,143.0,84.0
4.80,107.0,75.0,145.0,83.0
5.00,85.0,74.0,144.0,83.0
5.20,82.0,74.0,145.0,83.0
5.40,82.0,74.0,144.0,83.0
5.60,82.0,74.0,145.0,83.0
5.80,82.0,74.0,144.0,83.0
6.00,82.0,74.0,144.0,83.0
6.20,82.0,75.0,145.0,83.0
6.40,82.0,75.0,146.0,83.0
6.60,82.0,74.0,145.0,83.0
6.80,82.0,75.0,144.0,83.0
7.00,82.0,74.0,144.0,83.0
7.20,82.0,74.0,144.0,83.0
7.40,82.0,74.0,145.0,83.0
7.60,82.0,74.0,144.0,83.0
7.80,82.0,75.0,144.0,83.0
8.00,82.0,75.0,144.0,83.0
8.20,82.0,74.0,144.0,83.0
8.40,82.0,74.0,144.0,83.0
8.60,82.0,74.0,144.0,83.0
8.80,82.0,74.0,144.0,83.0
9.00,82.0,74.0,145.0,83.0
9.20,82.0,105.0,146.0,83.0
9.40,82.0,80.0,146.0,83.0
9.60,82.0,75.0,142.0,109.0
9.80,82.0,75.0,142.0,86.0
10.00,82.0,74.0,141.0,83.0
10.20,125.0,74.0,140.0,83.0
10.40,89.0,74.0,141.0,83.0
10.60,98.0,74.0,141.0,83.0
10.81,130.0,75.0,143.0,83.0
11.01,136.0,74.0,144.0,83.0
11.21,135.0,114.0,152.0,83.0
11.41,134.0,92.0,111.0,83.0
11.61,133.0,123.0,95.0,83.0
11.81,133.0,127.0,132.0,83.0
12.01,133.0,110.0,138.0,83.0
12.21,133.0,79.0,139.0,83.0
12.41,133.0,75.0,139.0,83.0
12.61,132.0,107.0,139.0,83.0
12.81,116.0,102.0,124.0,83.0
13.01,136.0,95.0,108.0,83.0
13.21,139.0,124.0,106.0,83.0
13.41,140.0,129.0,137.0,83.0
13.61,140.0,117.0,103.0,83.0
13.81,140.0,126.0,106.0,83.0
14.01,152.0,133.0,141.0,83.0
14.21,146.0,129.0,144.0,116.0
14.41,137.0,118.0,144.0,128.0
14.61,133.0,90.0,151.0,100.0
14.81,145.0,93.0,149.0,102.0
15.01,141.0,123.0,151.0,97.0
15.21,140.0,125.0,158.0,86.0
15.41,139.0,81.0,160.0,124.0
15.61,162.0,142.0,171.0,147.0
15.81,176.0,171.0,182.0,170.0
16.01,162.0,159.0,167.0,159.0
16.21,167.0,156.0,174.0,155.0
16.41,154.0,149.0,165.0,151.0
16.61,151.0,142.0,169.0,144.0
16.81,136.0,131.0,152.0,136.0
17.01,133.0,82.0,170.0,102.0
17.21,138.0,106.0,159.0,115.0
17.41,165.0,148.0,172.0,157.0
17.61,172.0,156.0,181.0,161.0
17.81,166.0,174.0,180.0,173.0
18.01,173.0,162.0,189.0,172.0
18.21,167.0,152.0,176.0,150.0
18.41,136.0,106.0,152.0,111.0
18.61,96.0,79.0,146.0,87.0
18.81,119.0,107.0,147.0,110.0
19.01,156.0,148.0,164.0,148.0
19.21,132.0,94.0,149.0,108.0
19.41,101.0,83.0,146.0,91.0
19.61,135.0,117.0,149.0,89.0
19.81,112.0,104.0,149.0,89.0
20.01,92.0,130.0,149.0,88.0
20.21,93.0,94.0,148.0,88.0
20.41,89.0,83.0,147.0,88.0
20.61,89.0,81.0,146.0,88.0
20.81,89.0,81.0,147.0,88.0
21.01,89.0,81.0,146.0,88.0
21.21,88.0,81.0,146.0,88.0
21.41,89.0,81.0,146.0,88.0
21.61,88.0,81.0,146.0,88.0
21.81,88.0,81.0,146.0,88.0
22.01,89.0,81.0,146.0,88.0
22.21,89.0,81.0,146.0,88.0
22.41,109.0,102.0,168.0,108.0
22.61,120.0,118.0,162.0,123.0
22.81,144.0,141.0,172.0,142.0
23.01,134.0,104.0,151.0,105.0
23.21,121.0,78.0,147.0,86.0
23.41,87.0,75.0,146.0,91.0
23.61,82.0,75.0,145.0,95.0
23.81,101.0,91.0,156.0,100.0
