Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,132.0,127.0,148.0,134.0
0.00,132.0,127.0,148.0,134.0
0.20,130.0,125.0,140.0,129.0
0.40,88.0,81.0,101.0,90.0
0.60,139.0,133.0,146.0,132.0
0.80,133.0,95.0,110.0,132.0
1.00,133.0,77.0,95.0,133.0
1.20,133.0,75.0,134.0,112.0
1.40,133.0,75.0,140.0,87.0
1.60,133.0,75.0,141.0,98.0
1.80,97.0,74.0,142.0,96.0
2.00,84.0,74.0,141.0,96.0
2.20,82.0,74.0,141.0,85.0
2.40,82.0,74.0,141.0,84.0
2.60,82.0,74.0,141.0,83.0
2.80,82.0,74.0,142.0,83.0
3.00,116.0,110.0,152.0,116.0
3.20,130.0,113.0,143.0,101.0
3.40,132.0,80.0,142.0,86.0
3.60,132.0,75.0,141.0,84.0
3.80,109.0,75.0,141.0,83.0
4.00,86.0,74.0,141.0,83.0
4.20,82.0,74.0,142.0,83.0
4.40,83.0,76.0,143.0,84.0
4.60,82.0,75.0,145.0,83.0
4.80,82.0,78.0,145.0,83.0
5.00,115.0,122.0,144.0,103.0
5.20,130.0,86.0,145.0,97.0
5.40,132.0,76.0,145.0,85.0
5.60,132.0,118.0,144.0,84.0
5.80,132.0,82.0,145.0,83.0
6.00,118.0,76.0,146.0,83.0
6.20,87.0,75.0,144.0,83.0
6.40,83.0,74.0,146.0,83.0
6.60,82.0,74.0,145.0,83.0
6.80,82.0,74.0,145.0,83.0
7.00,82.0,74.0,145.0,83.0
7.20,82.0,74.0,145.0,83.0
7.40,82.0,74.0,144.0,83.0
7.60,82.0,75.0,144.0,83.0
7.80,82.0,74.0,145.0,83.0
8.00,82.0,74.0,145.0,83.0
8.20,82.0,74.0,145.0,83.0
8.40,82.0,74.0,144.0,83.0
8.60,82.0,74.0,144.0,83.0
8.80,82.0,74.0,144.0,83.0
9.00,82.0,74.0,146.0,83.0
9.20,82.0,74.0,145.0,83.0
9.40,121.0,74.0,141.0,83.0
9.60,101.0,74.0,141.0,83.0
9.80,84.0,74.0,141.0,83.0
10.00,82.0,74.0,141.0,83.0
10.20,109.0,74.0,141.0,83.0
10.40,131.0,74.0,143.0,83.0
10.60,137.0,105.0,143.0,83.0
10.80,135.0,119.0,145.0,122.0
11.00,133.0,126.0,102.0,129.0
11.20,133.0,90.0,94.0,130.0
11.40,134.0,96.0,133.0,130.0
11.61,133.0,83.0,138.0,127.0
11.81,133.0,76.0,138.0,89.0
12.01,133.0,75.0,104.0,84.0
12.21,107.0,74.0,105.0,83.0
12.41,129.0,109.0,133.0,118.0
12.61,142.0,83.0,142.0,104.0
12.81,140.0,98.0,143.0,86.0
13.01,125.0,78.0,149.0,84.0
13.21,137.0,119.0,149.0,99.0
13.41,139.0,118.0,166.0,85.0
13.61,135.0,95.0,162.0,85.0
13.81,151.0,126.0,163.0,135.0
14.01,175.0,170.0,182.0,170.0
14.21,166.0,162.0,171.0,164.0
14.41,164.0,156.0,173.0,154.0
14.61,155.0,150.0,174.0,153.0
14.81,115.0,103.0,156.0,105.0
15.01,87.0,78.0,167.0,86.0
15.21,138.0,112.0,161.0,118.0
15.41,154.0,148.0,169.0,152.0
15.61,139.0,97.0,150.0,109.0
15.81,149.0,138.0,166.0,145.0
16.01,135.0,98.0,143.0,138.0
16.21,152.0,142.0,160.0,150.0
16.41,112.0,122.0,152.0,142.0
16.61,172.0,171.0,184.0,169.0
16.81,112.0,102.0,152.0,112.0
17.01,162.0,158.0,181.0,154.0
17.21,123.0,117.0,157.0,120.0
17.41,146.0,141.0,172.0,139.0
17.61,152.0,142.0,163.0,141.0
17.81,120.0,111.0,156.0,114.0
18.01,163.0,159.0,174.0,156.0
18.21,106.0,97.0,150.0,129.0
18.41,169.0,165.0,185.0,163.0
18.61,130.0,110.0,154.0,114.0
18.81,154.0,149.0,176.0,146.0
19.01,152.0,139.0,162.0,139.0
19.21,146.0,107.0,154.0,110.0
19.41,177.0,168.0,184.0,164.0
19.61,116.0,114.0,152.0,113.0
19.81,157.0,154.0,178.0,150.0
20.01,150.0,131.0,160.0,133.0
20.21,133.0,125.0,163.0,126.0
20.41,159.0,155.0,170.0,153.0
20.61,110.0,94.0,150.0,109.0
20.81,173.0,168.0,185.0,165.0
21.01,117.0,105.0,153.0,112.0
21.21,163.0,159.0,183.0,154.0
21.41,144.0,116.0,156.0,119.0
21.61,153.0,144.0,177.0,144.0
21.81,147.0,119.0,157.0,142.0
22.01,150.0,142.0,177.0,156.0
22.21,146.0,141.0,158.0,124.0
22.41,159.0,140.0,149.0,137.0
22.61,157.0,152.0,151.0,151.0
22.81,103.0,93.0,147.0,109.0
23.01,132.0,83.0,150.0,92.0
23.21,95.0,81.0,150.0,90.0
23.41,90.0,81.0,149.0,89.0
23.61,94.0,81.0,148.0,89.0
23.81,89.0,81.0,147.0,89.0
24.01,89.0,81.0,147.0,89.0
24.21,88.0,81.0,146.0,89.0
24.41,88.0,81.0,147.0,89.0
24.61,88.0,81.0,147.0,89.0
24.81,88.0,81.0,147.0,89.0
25.01,88.0,81.0,147.0,89.0
25.21,109.0,102.0,169.0,109.0
25.41,138.0,133.0,168.0,137.0
25.61,137.0,131.0,157.0,142.0
25.81,95.0,87.0,149.0,96.0
26.01,89.0,81.0,148.0,106.0
26.21,111.0,81.0,146.0,112.0
26.41,145.0,106.0,160.0,114.0
