Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W),GPU4_Power(W),GPU5_Power(W),GPU6_Power(W),GPU7_Power(W)
0.00,156.0,161.0,156.0,160.0,153.0,160.0,159.0,149.0
0.00,156.0,161.0,156.0,160.0,153.0,160.0,159.0,149.0
0.20,165.0,169.0,162.0,165.0,157.0,164.0,162.0,157.0
0.40,135.0,140.0,132.0,136.0,130.0,135.0,133.0,129.0
0.60,130.0,134.0,127.0,132.0,125.0,129.0,127.0,123.0
0.80,129.0,133.0,126.0,131.0,123.0,128.0,126.0,123.0
1.00,129.0,133.0,126.0,131.0,124.0,128.0,125.0,123.0
1.20,129.0,133.0,126.0,131.0,124.0,128.0,125.0,122.0
1.40,128.0,133.0,126.0,131.0,123.0,128.0,125.0,123.0
1.60,128.0,133.0,126.0,131.0,124.0,128.0,125.0,123.0
1.80,129.0,133.0,126.0,130.0,124.0,128.0,125.0,122.0
2.00,128.0,133.0,126.0,130.0,124.0,128.0,125.0,123.0
2.20,129.0,133.0,125.0,130.0,124.0,128.0,125.0,122.0
2.40,128.0,133.0,126.0,131.0,124.0,128.0,125.0,123.0
2.60,129.0,133.0,125.0,131.0,123.0,128.0,125.0,123.0
2.80,128.0,133.0,126.0,130.0,123.0,128.0,125.0,123.0
3.00,128.0,133.0,126.0,130.0,123.0,128.0,125.0,122.0
3.21,128.0,133.0,126.0,130.0,123.0,128.0,125.0,123.0
3.41,128.0,132.0,126.0,130.0,123.0,128.0,125.0,122.0
3.61,129.0,132.0,126.0,131.0,124.0,128.0,125.0,122.0
3.81,128.0,132.0,125.0,130.0,123.0,128.0,125.0,122.0
4.01,128.0,133.0,125.0,130.0,123.0,127.0,125.0,123.0
4.21,128.0,132.0,125.0,131.0,124.0,127.0,125.0,122.0
4.41,128.0,132.0,125.0,130.0,123.0,128.0,125.0,122.0
4.61,128.0,132.0,125.0,130.0,123.0,128.0,125.0,122.0
4.81,128.0,132.0,125.0,130.0,124.0,128.0,125.0,122.0
5.01,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
5.21,128.0,133.0,125.0,130.0,123.0,127.0,125.0,122.0
5.41,129.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
5.61,128.0,132.0,126.0,130.0,123.0,127.0,125.0,122.0
5.81,128.0,132.0,125.0,130.0,123.0,128.0,125.0,122.0
6.01,128.0,132.0,126.0,130.0,123.0,128.0,125.0,122.0
6.21,128.0,132.0,125.0,130.0,124.0,128.0,125.0,122.0
6.41,128.0,132.0,125.0,130.0,123.0,128.0,125.0,122.0
6.61,128.0,132.0,125.0,130.0,123.0,128.0,125.0,122.0
6.81,128.0,132.0,125.0,130.0,123.0,128.0,125.0,122.0
7.01,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
7.21,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
7.41,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
7.61,128.0,132.0,126.0,130.0,123.0,127.0,125.0,122.0
7.81,129.0,132.0,126.0,130.0,123.0,127.0,124.0,122.0
8.01,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
8.21,128.0,132.0,125.0,130.0,124.0,127.0,125.0,122.0
8.41,128.0,132.0,126.0,130.0,123.0,127.0,125.0,122.0
8.61,129.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
8.81,128.0,132.0,126.0,130.0,123.0,127.0,125.0,123.0
9.01,128.0,132.0,126.0,130.0,123.0,127.0,125.0,122.0
9.21,128.0,132.0,125.0,130.0,123.0,127.0,125.0,123.0
9.41,128.0,132.0,126.0,130.0,123.0,127.0,125.0,122.0
9.61,128.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
9.81,128.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
10.01,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
10.21,128.0,132.0,125.0,130.0,123.0,128.0,125.0,122.0
10.41,128.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
10.61,152.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
10.81,176.0,132.0,125.0,130.0,122.0,127.0,124.0,122.0
11.01,164.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
11.21,160.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
11.41,161.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
11.61,161.0,131.0,125.0,129.0,123.0,127.0,124.0,122.0
11.81,161.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
12.01,162.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
12.21,162.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
12.41,161.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
12.61,161.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
12.81,161.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
13.01,162.0,132.0,125.0,130.0,122.0,127.0,125.0,122.0
13.21,161.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
13.41,161.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
13.61,162.0,132.0,125.0,130.0,123.0,128.0,124.0,122.0
13.81,161.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
14.01,161.0,132.0,125.0,130.0,122.0,127.0,124.0,122.0
14.48,161.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
14.68,161.0,132.0,125.0,130.0,123.0,127.0,124.0,121.0
14.88,162.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
15.08,162.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
15.28,162.0,132.0,125.0,130.0,122.0,127.0,125.0,122.0
15.48,161.0,132.0,125.0,130.0,122.0,127.0,124.0,121.0
15.68,161.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
15.88,161.0,132.0,125.0,129.0,123.0,127.0,124.0,122.0
16.08,162.0,131.0,125.0,130.0,123.0,127.0,125.0,122.0
16.28,162.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
16.48,162.0,131.0,125.0,129.0,122.0,127.0,125.0,121.0
16.68,161.0,132.0,125.0,130.0,123.0,127.0,125.0,122.0
16.88,161.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
17.08,161.0,132.0,125.0,129.0,123.0,127.0,124.0,122.0
17.28,161.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
17.48,161.0,132.0,125.0,130.0,122.0,127.0,124.0,122.0
17.68,162.0,132.0,125.0,130.0,123.0,127.0,124.0,122.0
17.88,161.0,132.0,125.0,129.0,123.0,127.0,125.0,122.0
18.08,161.0,132.0,125.0,130.0,122.0,127.0,124.0,122.0
18.28,162.0,132.0,125.0,129.0,123.0,127.0,124.0,122.0
18.48,161.0,131.0,125.0,130.0,123.0,127.0,124.0,122.0
18.68,164.0,132.0,125.0,130.0,123.0,127.0,125.0,157.0
18.88,168.0,154.0,125.0,129.0,123.0,127.0,124.0,138.0
19.08,174.0,144.0,149.0,129.0,123.0,127.0,124.0,129.0
19.28,181.0,138.0,135.0,169.0,122.0,127.0,124.0,128.0
19.48,189.0,138.0,131.0,140.0,152.0,135.0,124.0,128.0
19.68,197.0,137.0,130.0,136.0,132.0,144.0,139.0,128.0
19.88,205.0,138.0,132.0,136.0,129.0,134.0,138.0,128.0
20.08,205.0,137.0,149.0,135.0,128.0,145.0,157.0,127.0
20.28,206.0,137.0,163.0,143.0,176.0,164.0,162.0,127.0
20.48,201.0,138.0,165.0,167.0,164.0,167.0,164.0,133.0
20.68,205.0,161.0,166.0,170.0,163.0,168.0,163.0,158.0
20.88,240.0,207.0,202.0,205.0,197.0,207.0,200.0,195.0
21.08,240.0,211.0,205.0,208.0,201.0,207.0,204.0,199.0
21.28,240.0,212.0,200.0,208.0,193.0,199.0,195.0,188.0
21.48,220.0,194.0,189.0,192.0,196.0,205.0,198.0,175.0
21.68,220.0,190.0,194.0,188.0,197.0,195.0,188.0,193.0
21.88,208.0,177.0,171.0,175.0,169.0,173.0,169.0,168.0
22.08,207.0,176.0,168.0,174.0,173.0,171.0,167.0,164.0
22.28,231.0,220.0,213.0,218.0,210.0,215.0,211.0,208.0
22.48,239.0,212.0,206.0,227.0,232.0,240.0,237.0,200.0
22.68,195.0,215.0,177.0,203.0,193.0,210.0,213.0,202.0
22.88,173.0,179.0,167.0,176.0,167.0,174.0,171.0,168.0
23.08,197.0,187.0,177.0,193.0,166.0,190.0,168.0,165.0
23.28,240.0,246.0,237.0,244.0,223.0,241.0,232.0,223.0
23.48,233.0,237.0,231.0,236.0,225.0,234.0,230.0,224.0
23.68,237.0,238.0,233.0,239.0,228.0,237.0,233.0,227.0
23.88,249.0,252.0,244.0,251.0,241.0,250.0,246.0,239.0
24.08,252.0,256.0,249.0,256.0,244.0,254.0,250.0,242.0
24.28,220.0,224.0,216.0,223.0,213.0,220.0,216.0,211.0
24.48,246.0,249.0,243.0,246.0,238.0,246.0,241.0,236.0
