Time(S),GPU0_Power(W)
0.00,130.0
0.00,130.0
0.20,100.0
0.40,84.0
0.60,134.0
0.80,134.0
1.00,134.0
1.20,131.0
1.40,131.0
1.60,131.0
1.80,131.0
2.00,130.0
2.20,131.0
2.40,131.0
2.60,131.0
2.80,131.0
3.00,131.0
3.20,131.0
3.40,130.0
3.60,131.0
3.80,131.0
4.00,131.0
4.20,131.0
4.40,135.0
4.60,90.0
4.80,82.0
5.00,81.0
5.20,81.0
5.40,81.0
5.60,81.0
5.80,81.0
6.00,81.0
6.20,81.0
6.40,94.0
6.60,101.0
6.80,84.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,121.0
9.00,129.0
9.20,126.0
9.40,87.0
9.60,82.0
9.80,81.0
10.00,81.0
10.20,81.0
10.40,81.0
10.60,81.0
10.80,81.0
11.00,81.0
11.20,88.0
11.40,126.0
11.60,131.0
11.80,131.0
12.00,100.0
12.20,84.0
12.40,81.0
12.60,81.0
12.80,81.0
13.00,113.0
13.20,123.0
13.40,88.0
13.60,82.0
13.80,81.0
14.00,81.0
14.21,81.0
14.41,81.0
14.61,93.0
14.81,126.0
15.04,139.0
15.24,150.0
15.44,152.0
15.64,152.0
15.84,153.0
16.04,154.0
16.24,155.0
16.44,149.0
16.64,154.0
16.84,154.0
17.04,135.0
17.24,88.0
17.44,82.0
17.64,122.0
17.84,159.0
18.04,109.0
18.24,104.0
18.44,165.0
18.64,127.0
18.84,93.0
19.04,151.0
19.24,175.0
19.44,120.0
19.64,119.0
19.84,172.0
20.04,145.0
20.24,96.0
20.44,149.0
20.64,186.0
20.84,110.0
21.04,110.0
21.24,185.0
21.44,160.0
21.64,97.0
21.84,162.0
22.04,184.0
22.24,144.0
22.44,109.0
22.64,190.0
22.84,130.0
23.04,93.0
23.24,167.0
23.44,170.0
23.64,115.0
23.84,91.0
24.04,158.0
24.24,179.0
24.44,116.0
24.64,91.0
24.84,162.0
25.04,167.0
25.24,109.0
25.44,118.0
25.64,179.0
25.84,162.0
26.04,100.0
26.24,140.0
26.44,182.0
26.64,129.0
26.84,93.0
27.04,155.0
27.24,179.0
27.44,143.0
27.64,140.0
27.84,185.0
28.04,165.0
28.24,110.0
28.44,120.0
28.64,161.0
28.84,151.0
29.04,108.0
29.24,156.0
29.44,166.0
29.64,146.0
29.84,101.0
30.04,170.0
30.24,171.0
30.44,126.0
30.64,93.0
30.84,177.0
31.04,172.0
31.24,106.0
31.44,103.0
31.64,172.0
31.84,157.0
32.04,123.0
32.24,151.0
32.44,176.0
32.64,133.0
32.84,94.0
33.04,151.0
33.24,184.0
33.44,144.0
33.64,118.0
33.84,198.0
34.04,115.0
34.24,92.0
34.44,181.0
34.64,126.0
34.84,93.0
35.04,181.0
35.24,127.0
35.44,93.0
35.64,163.0
35.84,138.0
36.04,94.0
36.24,195.0
36.44,147.0
36.64,108.0
36.84,191.0
37.04,146.0
37.24,112.0
37.44,186.0
37.64,152.0
37.84,141.0
38.04,139.0
38.24,179.0
38.44,170.0
38.64,111.0
38.84,147.0
39.04,173.0
39.24,111.0
39.44,144.0
39.64,182.0
39.84,112.0
40.04,132.0
40.24,185.0
40.44,111.0
40.64,95.0
40.84,178.0
41.04,120.0
41.24,104.0
41.44,190.0
41.64,151.0
41.84,133.0
42.04,178.0
42.24,161.0
42.44,141.0
42.64,163.0
42.84,164.0
43.04,119.0
43.24,169.0
43.44,171.0
43.64,111.0
43.84,149.0
44.04,167.0
44.24,142.0
44.44,160.0
44.65,185.0
44.85,145.0
45.05,117.0
45.25,144.0
45.45,170.0
45.65,111.0
45.85,125.0
46.05,173.0
46.25,113.0
46.45,118.0
46.65,179.0
46.85,125.0
47.05,110.0
47.25,191.0
47.45,114.0
47.65,106.0
47.85,169.0
48.05,143.0
48.25,139.0
48.45,147.0
48.65,139.0
48.85,94.0
49.05,178.0
49.25,143.0
49.45,177.0
49.65,152.0
49.85,96.0
50.05,173.0
50.25,113.0
50.45,169.0
50.65,125.0
50.85,92.0
51.05,169.0
51.25,142.0
51.45,173.0
51.65,134.0
51.85,94.0
52.05,178.0
52.25,112.0
52.45,194.0
52.65,115.0
52.85,98.0
53.05,158.0
53.25,111.0
53.45,191.0
53.65,116.0
53.85,92.0
54.05,159.0
54.25,99.0
54.45,189.0
54.65,145.0
54.85,109.0
55.05,169.0
55.25,101.0
55.45,162.0
55.65,149.0
55.85,98.0
56.05,167.0
56.25,110.0
56.45,181.0
56.65,129.0
56.85,93.0
57.05,163.0
57.25,110.0
57.45,183.0
57.65,118.0
57.85,91.0
58.05,161.0
58.25,345.0
58.45,307.0
58.65,262.0
58.85,132.0
59.05,94.0
59.25,106.0
59.45,90.0
59.65,88.0
59.85,90.0
60.05,99.0
60.25,94.0
60.45,88.0
60.65,119.0
60.85,104.0
61.05,90.0
61.25,88.0
61.45,87.0
61.65,87.0
61.85,87.0
62.05,87.0
62.25,84.0
62.45,81.0
62.65,95.0
62.85,130.0
63.05,131.0
63.25,122.0
63.45,97.0
63.65,117.0
