Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.2,144.3,117.13,128.84
0.13,122.23,144.38,117.16,128.82
0.33,122.21,144.41,117.16,128.82
0.53,122.24,144.47,117.15,128.85
0.73,122.25,144.57,117.0,128.8
0.93,122.0,144.5,117.07,128.77
1.13,122.01,144.61,117.06,128.81
1.33,114.69,144.67,117.03,124.24
1.53,102.93,134.06,110.3,111.03
1.73,92.64,121.4,100.78,100.04
1.94,82.92,108.6,91.34,89.7
2.15,73.19,95.45,81.57,76.76
2.35,72.62,82.77,72.21,73.56
2.56,72.5,80.54,69.43,73.48
2.76,72.49,80.21,69.31,73.42
2.97,72.51,80.02,69.34,73.37
3.18,72.49,79.9,69.38,73.36
3.39,72.47,79.71,69.38,73.37
3.59,72.44,79.53,69.38,73.31
3.80,72.4,79.42,69.41,73.33
4.01,72.38,79.31,69.43,73.28
4.22,72.37,79.23,69.43,73.32
4.42,72.37,79.14,69.43,73.33
4.63,72.41,79.06,69.39,73.31
4.86,72.34,78.85,69.41,73.27
5.56,72.36,78.71,69.42,73.26
5.98,72.43,78.57,69.44,73.13
7.13,72.28,78.58,69.35,73.14
7.93,72.28,78.52,69.37,73.15
8.14,72.29,78.48,69.38,73.14
8.35,72.28,78.44,69.38,73.11
8.55,72.33,78.42,69.33,73.11
8.76,72.32,78.33,69.37,73.11
9.13,82.5,78.3,69.37,73.13
9.38,93.49,78.28,69.34,73.07
9.58,101.95,78.28,69.36,73.08
9.78,110.99,78.26,69.4,73.09
9.98,117.56,78.02,69.35,73.01
11.51,117.62,78.02,69.34,72.96
11.71,117.68,78.06,69.32,72.98
11.93,117.71,77.99,69.32,72.98
12.14,117.73,77.96,69.36,73.0
12.35,117.71,77.89,69.36,72.98
12.56,117.68,77.85,69.3,72.93
12.98,117.82,77.76,69.32,72.9
13.92,117.81,77.7,69.26,72.88
14.52,117.83,79.63,69.32,72.89
14.76,117.73,92.64,69.29,72.87
14.97,117.72,105.53,69.38,72.91
15.20,117.73,116.82,78.46,72.92
15.40,117.73,126.11,86.68,74.2
15.60,117.68,135.36,94.89,83.85
15.80,118.68,135.24,105.29,95.42
16.00,119.96,135.87,112.68,103.32
16.20,120.11,136.11,113.9,114.13
16.40,120.11,136.35,113.47,123.31
16.60,120.1,136.64,113.49,124.51
16.80,117.78,136.24,112.86,123.96
17.23,117.78,136.41,112.84,124.0
17.43,117.81,136.49,112.85,124.01
17.66,117.81,136.9,113.32,124.68
17.86,119.14,138.52,114.71,126.09
18.06,119.13,139.24,115.56,126.8
18.26,120.35,140.86,116.82,127.9
18.46,123.27,142.22,118.33,129.29
18.66,123.25,142.36,117.89,129.26
18.86,119.25,138.0,113.06,124.68
19.52,118.82,138.95,114.11,125.94
20.00,123.78,143.25,118.35,128.85
20.20,123.78,143.32,118.27,128.79
20.40,123.86,143.45,118.28,128.8
20.60,123.73,143.55,118.3,128.75
20.80,123.87,143.68,118.31,128.89
21.00,118.07,138.72,112.97,124.44
21.20,117.88,138.61,112.89,124.35
21.40,117.89,138.71,112.92,124.35
21.60,117.9,138.72,112.92,124.36
21.80,118.58,139.07,113.19,124.59
22.03,119.26,139.91,113.83,125.32
