Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.08,144.59,116.98,128.73
0.13,122.12,144.68,117.17,128.92
0.33,122.13,144.78,117.15,128.92
0.53,122.14,144.83,117.14,128.91
0.73,122.19,144.92,117.19,128.87
0.93,122.06,144.88,117.05,124.18
1.13,122.05,135.43,110.46,110.99
1.33,122.07,122.87,101.21,99.99
1.53,122.1,110.11,91.9,88.91
1.73,121.9,96.94,81.93,77.92
1.93,111.59,83.01,71.5,73.69
2.13,101.93,80.79,69.61,73.49
2.34,90.62,80.53,69.5,73.44
2.55,81.51,80.3,69.43,73.39
2.75,72.67,80.12,69.48,73.4
2.96,72.53,79.97,69.46,73.39
3.17,72.45,79.89,69.46,73.35
3.37,72.42,79.8,69.41,73.41
3.58,72.41,79.69,69.41,73.39
3.79,72.4,79.53,69.46,73.37
3.99,72.38,79.36,69.48,73.33
4.24,72.39,79.17,69.44,73.26
4.95,72.38,79.09,69.43,73.3
5.35,72.3,78.73,69.4,73.23
6.49,72.36,78.63,69.4,73.23
7.30,72.39,78.67,69.36,73.21
7.50,72.38,78.7,69.39,73.15
7.71,72.35,78.77,69.41,73.17
7.91,72.33,78.71,69.33,73.14
8.27,74.6,78.63,69.33,73.16
8.53,86.18,78.57,69.37,73.09
8.75,94.93,78.59,69.37,73.12
8.95,104.0,78.55,69.33,73.11
9.15,117.61,78.42,69.28,73.09
10.14,117.57,78.37,69.34,73.03
10.34,117.62,78.35,69.38,73.05
10.55,117.65,78.35,69.39,73.04
10.76,117.66,78.38,69.39,73.06
10.97,117.74,78.39,69.35,73.05
11.18,117.76,78.34,69.41,73.01
11.38,117.67,78.26,69.34,73.04
11.67,117.7,78.16,69.36,73.02
12.10,117.78,78.12,69.33,72.96
12.41,117.81,89.54,69.34,73.01
12.63,117.79,100.39,69.3,73.02
12.83,117.82,115.18,74.76,72.97
13.06,117.85,123.39,83.29,72.97
13.26,117.77,136.13,92.02,80.98
13.46,117.73,135.77,98.36,89.85
13.66,119.59,135.84,108.2,100.2
13.86,120.61,136.32,114.59,109.45
14.06,120.63,136.62,113.79,121.43
14.26,120.66,136.87,113.56,125.68
14.46,120.65,137.04,113.55,124.98
14.66,117.82,136.63,112.79,124.1
15.11,117.82,136.75,112.84,124.17
15.31,117.89,136.94,112.85,124.15
15.55,118.13,137.52,113.31,124.85
15.75,119.43,138.96,114.61,126.06
15.95,119.79,139.23,115.01,126.14
16.15,120.68,140.59,116.25,127.03
16.35,122.7,141.76,116.95,127.78
16.55,120.69,140.12,114.65,125.83
17.16,119.84,139.78,114.16,126.21
17.44,122.61,141.94,116.23,128.24
17.64,122.83,142.12,116.23,128.26
17.88,127.71,146.33,119.62,131.78
18.16,126.58,146.32,119.4,131.38
18.41,126.52,145.96,119.43,130.65
18.61,126.51,146.11,119.55,130.77
18.81,126.52,146.16,119.57,130.92
19.01,123.35,142.42,116.41,127.57
19.21,121.71,142.17,116.32,127.49
19.41,120.91,140.46,114.41,126.32
19.61,118.01,139.3,113.05,124.6
19.81,117.99,139.35,112.99,124.5
20.01,117.98,139.38,112.91,124.5
20.21,118.02,139.42,112.86,124.48
20.41,118.14,139.71,112.96,124.57
20.63,118.92,140.55,113.82,125.25
20.83,119.66,141.29,114.46,125.97
