Time(S),GPU0_Power(W)
0.02,129.03
0.02,129.03
0.22,129.7
0.42,130.35
0.62,131.11
0.82,131.83
1.02,131.99
1.22,132.05
1.42,132.08
1.62,126.88
1.82,117.05
2.02,107.32
2.22,97.54
2.42,87.86
2.62,83.4
2.82,83.49
3.02,83.48
3.22,83.57
3.42,83.62
3.62,83.68
3.82,83.71
4.02,83.66
4.22,83.65
4.42,83.53
4.62,83.47
4.82,83.29
5.02,83.39
5.22,83.89
5.42,84.39
5.62,84.91
5.82,85.54
6.02,86.13
6.22,93.72
6.42,102.2
6.62,110.0
6.82,118.08
7.02,126.18
7.22,127.9
7.42,127.85
7.62,128.05
7.82,128.32
8.02,129.13
8.22,129.95
8.42,130.62
8.62,131.27
8.83,132.19
9.03,132.55
9.23,132.5
9.43,132.71
9.63,132.74
9.83,132.69
10.03,132.19
10.23,132.24
10.43,132.45
10.63,132.54
10.83,132.49
11.03,132.59
11.23,132.54
11.43,132.16
11.63,132.24
11.83,132.29
12.03,132.55
12.23,132.76
12.43,132.9
12.63,133.1
12.83,133.02
13.03,132.93
13.23,132.56
13.43,132.41
13.63,132.15
13.83,132.12
14.03,131.98
14.23,132.18
14.43,132.44
14.63,132.45
14.83,132.61
15.03,132.9
15.23,132.68
15.43,132.86
15.63,132.67
15.83,132.47
16.03,132.28
16.23,132.12
16.43,131.99
16.63,132.06
16.83,131.92
17.03,132.29
17.23,132.44
17.43,132.79
17.63,133.0
17.83,133.28
18.03,132.88
18.23,132.89
18.43,132.26
18.63,132.07
18.83,131.94
19.04,132.05
19.24,132.04
19.44,132.23
19.64,132.48
19.84,132.51
20.04,132.61
20.24,132.84
20.44,132.76
20.64,132.6
20.84,132.73
21.04,132.49
21.24,132.27
21.44,132.22
21.64,131.47
21.84,130.81
22.04,130.08
22.24,129.25
22.44,128.38
22.64,128.22
22.84,128.06
23.04,127.94
23.24,127.83
23.44,127.84
23.64,127.9
23.84,128.03
24.04,128.13
24.24,128.28
