Time(S),GPU0_Power(W)
0.06,198.29
0.06,198.33
0.26,198.33
0.46,198.33
0.66,198.2
0.86,197.93
1.06,197.8
1.26,197.8
1.46,192.66
1.66,183.76
1.86,174.63
2.06,165.29
2.26,155.56
2.46,150.74
2.66,149.56
2.86,148.29
3.06,147.1
3.26,146.14
3.46,145.46
3.66,144.84
3.86,144.44
4.06,144.3
4.26,144.16
4.46,144.07
4.66,144.0
4.86,143.95
5.06,143.93
5.26,143.89
5.46,143.83
5.66,143.78
5.87,143.78
6.07,143.74
6.27,143.74
6.47,143.77
6.67,143.78
6.87,143.77
7.07,143.8
7.32,143.79
7.52,143.95
7.72,144.55
7.92,155.75
8.12,164.27
8.32,174.81
8.52,185.28
8.72,195.35
8.92,197.78
9.12,197.71
9.32,197.74
9.52,197.77
9.72,197.71
9.92,197.7
10.12,197.7
10.32,197.68
10.52,197.62
10.72,197.67
10.92,197.68
11.12,197.69
11.32,197.7
11.52,197.74
11.72,197.79
11.92,197.89
12.12,198.62
12.32,200.29
12.52,200.3
12.72,200.87
12.92,201.56
13.12,201.82
13.32,201.02
13.52,201.08
13.72,205.16
13.92,204.5
14.12,204.51
14.33,204.68
14.53,204.55
14.73,200.9
14.93,200.87
15.13,200.44
15.33,199.51
15.53,201.85
15.73,201.9
15.93,201.8
16.13,202.06
16.33,201.95
16.53,201.02
16.73,201.42
16.93,202.36
17.13,203.36
17.33,206.31
17.53,204.8
17.73,204.44
17.93,204.53
18.13,203.98
18.33,201.65
18.53,201.62
18.73,204.32
18.93,204.38
19.13,205.92
19.33,206.69
19.53,206.49
19.73,206.2
19.93,206.32
20.13,204.92
20.33,205.1
20.53,205.69
20.73,204.45
20.93,205.65
21.13,205.45
21.33,205.8
21.53,204.68
21.73,206.19
21.93,205.67
22.13,205.91
22.33,206.55
22.53,208.1
22.73,204.92
22.93,205.1
23.13,205.01
23.33,207.47
23.53,204.71
23.73,206.33
23.93,205.23
24.13,203.95
24.33,199.67
24.54,199.66
24.74,197.89
24.94,197.87
25.14,197.87
25.34,197.87
25.54,197.88
25.74,197.87
