Time(S),GPU0_Power(W)
0.06,198.27
0.06,198.29
0.26,198.29
0.46,198.28
0.66,198.09
0.86,197.83
1.06,197.77
1.26,197.78
1.46,197.79
1.66,189.01
1.86,179.17
2.06,169.38
2.26,159.31
2.46,149.03
2.66,147.13
2.86,146.3
3.06,145.66
3.26,145.06
3.46,144.61
3.66,144.49
3.86,144.38
4.06,144.23
4.26,144.13
4.46,144.05
4.66,143.98
4.86,143.88
5.06,143.82
5.26,143.76
5.46,143.74
5.66,143.73
5.86,143.74
6.06,143.79
6.26,143.78
6.51,144.2
6.80,144.57
7.00,151.38
7.20,162.13
7.40,172.74
7.60,183.28
7.80,193.28
8.00,197.92
8.20,197.76
8.40,197.7
8.60,197.68
8.80,197.68
9.00,197.68
9.20,197.66
9.40,197.7
9.60,197.71
9.80,197.69
10.00,197.71
10.20,197.73
10.40,197.75
10.60,197.84
10.80,197.88
11.00,199.62
11.20,206.85
11.40,207.19
11.60,228.31
11.80,239.72
12.00,253.95
12.20,254.34
12.40,274.32
12.60,254.56
12.80,242.02
13.00,227.02
13.20,219.31
13.40,203.11
13.60,198.09
13.80,198.05
14.00,198.05
14.20,198.02
14.41,197.99
14.61,198.18
