Time(S),GPU0_Power(W)
0.03,33.91
0.03,33.91
0.23,33.62
0.43,33.62
0.63,33.67
0.83,33.62
1.03,33.62
1.23,33.52
1.43,32.08
1.63,31.99
1.83,31.9
2.03,31.8
2.23,31.8
2.43,31.8
2.63,31.6
2.83,31.59
3.03,31.59
3.23,31.7
3.43,31.71
3.63,31.6
3.83,31.7
4.03,31.59
4.23,31.59
4.43,31.59
4.63,31.59
4.83,31.59
5.03,31.59
5.23,31.69
5.43,31.59
5.63,35.64
5.83,35.18
6.03,35.06
6.23,35.06
6.43,34.96
6.63,34.96
6.83,35.07
7.03,35.15
7.23,35.36
7.43,35.55
7.63,33.36
7.89,33.36
8.09,33.33
8.29,33.43
8.49,33.33
8.69,33.34
8.96,33.44
9.53,33.43
10.33,33.42
10.55,33.83
11.07,33.33
11.59,33.33
11.79,33.52
11.99,33.43
12.19,33.44
12.39,33.53
12.59,33.44
12.79,33.44
12.99,33.44
13.19,33.34
13.39,33.44
13.59,33.44
13.79,33.44
13.99,33.46
14.24,33.46
14.44,33.47
14.64,34.06
14.84,33.36
15.04,33.66
15.24,33.41
15.44,34.95
15.64,33.43
15.84,35.55
16.04,33.54
16.24,35.75
16.44,33.47
16.64,35.66
16.84,33.44
17.04,35.49
17.24,33.38
17.44,35.66
17.64,33.56
17.84,33.4
18.04,34.48
18.24,33.94
18.44,34.41
18.64,33.96
18.84,34.34
19.04,33.87
19.24,33.42
19.44,37.44
19.64,45.63
19.84,36.63
20.04,43.46
20.24,39.53
20.44,42.19
20.64,42.35
20.84,41.17
21.04,33.37
21.26,33.37
21.46,33.35
21.66,33.48
21.92,36.47
22.12,33.39
22.32,36.55
22.52,33.33
22.72,36.56
22.92,34.5
23.12,33.4
23.32,37.87
23.52,33.47
23.72,38.82
23.92,33.42
24.12,40.16
24.32,33.35
24.52,33.4
24.72,36.11
24.92,36.31
25.12,33.41
25.32,33.49
25.53,41.79
25.73,33.63
25.93,43.9
26.13,33.67
26.33,45.04
26.53,33.57
26.73,43.42
26.93,33.47
27.13,42.14
27.33,33.75
27.53,41.67
27.73,33.46
27.93,33.4
28.18,33.4
28.38,33.49
28.58,34.46
28.78,33.46
28.98,33.34
29.18,33.43
29.38,33.43
29.58,33.43
29.78,33.43
29.98,33.52
30.18,33.43
30.38,33.33
30.58,33.43
30.78,33.42
30.98,33.33
31.18,33.43
31.38,33.43
