Time(S),GPU0_Power(W)
0.02,91.68
0.02,91.68
0.22,102.02
0.42,112.81
0.62,122.41
0.82,132.52
1.02,135.95
1.22,135.87
1.42,135.72
1.62,135.66
1.82,135.68
2.02,135.85
2.22,136.01
2.42,136.35
2.62,142.36
2.82,157.99
3.02,192.65
3.22,205.03
3.42,237.13
