Time(S),GPU0_Power(W)
0.00,168.0
0.00,168.0
0.20,138.0
0.40,129.0
0.60,128.0
0.80,128.0
1.00,128.0
1.20,128.0
1.40,127.0
1.60,127.0
1.80,127.0
2.00,127.0
2.20,127.0
2.40,128.0
2.60,127.0
2.80,127.0
3.00,127.0
3.20,127.0
3.40,127.0
3.60,127.0
3.80,127.0
4.00,127.0
4.20,127.0
4.40,127.0
4.60,128.0
4.80,127.0
5.00,128.0
5.20,127.0
5.40,127.0
5.60,127.0
5.80,127.0
6.00,127.0
6.20,127.0
6.40,128.0
6.60,127.0
6.80,128.0
7.00,127.0
7.20,127.0
7.40,127.0
7.60,127.0
7.80,127.0
8.00,127.0
8.20,127.0
8.41,127.0
8.61,127.0
8.81,127.0
9.01,127.0
9.21,127.0
9.41,127.0
9.61,127.0
9.81,126.0
10.01,128.0
10.21,127.0
10.41,127.0
10.61,127.0
10.81,127.0
11.01,152.0
11.21,173.0
11.41,162.0
11.61,159.0
11.81,160.0
12.01,161.0
12.21,161.0
12.41,160.0
12.61,160.0
12.81,161.0
13.01,161.0
13.21,161.0
13.41,160.0
13.61,161.0
13.81,160.0
14.01,160.0
14.21,161.0
15.01,160.0
15.21,160.0
15.41,160.0
15.61,160.0
15.81,160.0
16.01,160.0
16.21,160.0
16.41,161.0
16.61,160.0
16.81,161.0
17.01,161.0
17.21,161.0
17.41,160.0
17.61,160.0
17.81,160.0
18.01,160.0
18.21,160.0
18.41,161.0
18.61,161.0
18.81,160.0
19.01,161.0
19.21,160.0
19.41,172.0
19.61,148.0
19.81,130.0
20.01,191.0
20.21,196.0
20.41,226.0
20.61,201.0
20.81,213.0
21.01,215.0
21.21,186.0
21.41,221.0
21.61,218.0
21.82,200.0
22.02,219.0
22.22,207.0
22.42,216.0
22.62,220.0
22.82,185.0
23.02,223.0
23.22,221.0
23.42,190.0
23.62,216.0
23.82,214.0
24.02,199.0
24.22,224.0
24.42,197.0
24.62,211.0
24.82,215.0
25.02,185.0
25.22,217.0
25.42,221.0
25.62,197.0
25.82,215.0
26.02,211.0
26.22,207.0
26.42,221.0
26.62,190.0
26.82,209.0
27.02,227.0
27.22,183.0
27.42,219.0
27.62,216.0
27.82,200.0
28.02,227.0
28.22,200.0
28.42,212.0
28.62,230.0
28.82,183.0
29.02,221.0
29.22,220.0
29.42,199.0
29.62,229.0
29.82,209.0
30.02,206.0
30.22,219.0
30.42,196.0
30.62,210.0
30.82,224.0
31.02,188.0
31.22,215.0
31.42,213.0
31.62,202.0
31.82,222.0
32.02,194.0
32.22,212.0
32.42,229.0
32.62,181.0
32.82,221.0
33.02,218.0
33.22,200.0
33.42,213.0
33.62,211.0
33.82,202.0
34.02,379.0
34.22,387.0
34.42,347.0
34.62,278.0
34.82,257.0
35.02,180.0
35.22,168.0
35.42,166.0
35.62,166.0
35.82,166.0
36.02,165.0
36.22,165.0
36.42,164.0
36.62,184.0
36.82,196.0
37.02,169.0
37.22,184.0
