Time(S),GPU0_Power(W)
0.02,128.37
0.02,128.37
0.22,129.15
0.42,129.78
0.62,130.36
0.82,131.1
1.02,131.47
1.22,131.45
1.42,125.33
1.62,115.84
1.82,106.28
2.02,96.57
2.22,86.87
2.42,83.34
2.62,83.19
2.82,83.0
3.02,82.95
3.22,83.0
3.42,83.01
3.62,83.07
3.82,83.03
4.02,82.98
4.22,82.94
4.42,82.97
4.62,82.94
4.82,82.94
5.02,83.33
5.22,84.0
5.42,84.55
5.62,85.19
5.82,86.5
6.02,90.96
6.22,99.28
6.42,107.09
6.62,115.18
6.82,123.26
7.02,127.79
7.22,138.34
7.42,141.45
7.62,149.71
7.82,149.72
8.02,149.53
8.22,141.68
8.42,137.65
8.62,127.59
8.82,127.68
9.02,127.79
