Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,135.0,126.0,148.0,129.0
0.00,135.0,126.0,148.0,129.0
0.20,111.0,100.0,121.0,106.0
0.40,86.0,78.0,96.0,86.0
0.60,134.0,115.0,129.0,119.0
0.80,135.0,93.0,109.0,99.0
1.00,136.0,76.0,95.0,85.0
1.20,133.0,74.0,133.0,83.0
1.40,133.0,74.0,139.0,83.0
1.60,132.0,74.0,141.0,83.0
1.80,132.0,74.0,141.0,83.0
2.00,132.0,74.0,141.0,83.0
2.20,132.0,74.0,140.0,83.0
2.40,132.0,74.0,141.0,83.0
2.60,89.0,74.0,140.0,83.0
2.80,83.0,74.0,141.0,83.0
3.00,126.0,120.0,147.0,124.0
3.20,131.0,83.0,142.0,91.0
3.40,132.0,76.0,141.0,84.0
3.60,132.0,75.0,141.0,83.0
3.80,132.0,74.0,140.0,83.0
4.00,122.0,74.0,141.0,83.0
4.20,87.0,74.0,141.0,83.0
4.40,96.0,76.0,142.0,84.0
4.60,96.0,75.0,144.0,83.0
4.80,84.0,74.0,144.0,83.0
5.00,82.0,74.0,144.0,83.0
5.20,82.0,74.0,144.0,83.0
5.40,82.0,74.0,145.0,83.0
5.60,82.0,74.0,143.0,83.0
5.80,82.0,74.0,145.0,83.0
6.00,82.0,74.0,145.0,83.0
6.20,82.0,74.0,143.0,83.0
6.40,82.0,74.0,144.0,83.0
6.60,82.0,74.0,145.0,83.0
6.80,82.0,74.0,145.0,83.0
7.00,82.0,74.0,144.0,83.0
7.20,82.0,74.0,145.0,83.0
7.40,82.0,74.0,143.0,83.0
7.60,82.0,74.0,144.0,83.0
7.80,82.0,74.0,144.0,83.0
8.00,82.0,74.0,145.0,83.0
8.20,82.0,74.0,145.0,83.0
8.40,114.0,74.0,143.0,83.0
8.60,129.0,74.0,143.0,83.0
8.80,131.0,74.0,144.0,83.0
9.00,132.0,74.0,145.0,102.0
9.20,132.0,74.0,144.0,90.0
9.40,133.0,74.0,141.0,84.0
9.60,132.0,74.0,140.0,83.0
9.80,101.0,74.0,140.0,83.0
10.00,85.0,74.0,140.0,83.0
10.20,82.0,74.0,140.0,83.0
10.40,120.0,74.0,142.0,83.0
10.60,134.0,74.0,143.0,83.0
10.80,134.0,106.0,124.0,108.0
11.00,133.0,123.0,114.0,117.0
11.20,134.0,123.0,128.0,128.0
11.40,134.0,83.0,137.0,91.0
11.60,134.0,117.0,136.0,110.0
11.80,131.0,91.0,114.0,87.0
12.00,125.0,107.0,125.0,110.0
12.20,138.0,125.0,138.0,128.0
12.40,142.0,112.0,144.0,132.0
12.60,136.0,113.0,143.0,93.0
12.80,133.0,126.0,153.0,84.0
13.01,142.0,101.0,148.0,102.0
13.21,140.0,86.0,148.0,91.0
13.41,137.0,119.0,164.0,84.0
13.61,139.0,81.0,160.0,120.0
13.81,163.0,151.0,178.0,153.0
14.01,177.0,173.0,183.0,171.0
14.21,158.0,154.0,163.0,157.0
14.41,165.0,150.0,173.0,152.0
14.61,154.0,152.0,172.0,151.0
14.81,116.0,114.0,154.0,104.0
15.01,87.0,79.0,167.0,86.0
15.21,131.0,108.0,160.0,113.0
15.41,173.0,160.0,184.0,157.0
15.61,160.0,138.0,166.0,140.0
15.81,111.0,87.0,148.0,95.0
16.01,135.0,120.0,146.0,124.0
16.21,158.0,147.0,165.0,152.0
16.41,147.0,140.0,152.0,142.0
16.61,157.0,150.0,162.0,151.0
16.81,174.0,161.0,169.0,168.0
17.01,339.0,342.0,169.0,336.0
17.21,300.0,316.0,155.0,314.0
17.41,250.0,262.0,158.0,259.0
17.61,157.0,123.0,150.0,128.0
17.81,145.0,87.0,148.0,126.0
18.01,140.0,82.0,150.0,135.0
18.21,108.0,81.0,149.0,95.0
18.41,92.0,81.0,149.0,126.0
18.61,124.0,81.0,148.0,95.0
18.81,111.0,81.0,147.0,90.0
19.01,92.0,81.0,147.0,89.0
19.21,89.0,81.0,146.0,89.0
19.41,88.0,81.0,147.0,89.0
19.61,88.0,81.0,147.0,88.0
19.81,88.0,81.0,147.0,88.0
20.01,90.0,82.0,149.0,90.0
20.21,154.0,103.0,169.0,110.0
20.41,147.0,99.0,156.0,105.0
20.61,163.0,152.0,170.0,153.0
20.81,148.0,142.0,156.0,143.0
21.01,127.0,89.0,147.0,99.0
21.21,94.0,82.0,146.0,90.0
21.41,129.0,81.0,146.0,104.0
21.61,138.0,81.0,146.0,112.0
21.81,143.0,110.0,150.0,117.0
22.01,139.0,85.0,146.0,93.0
22.21,148.0,127.0,161.0,129.0
