Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.37,148.85,117.18,129.15
0.13,122.36,148.9,117.23,129.23
0.33,122.36,148.9,117.21,129.23
0.53,122.3,148.96,117.18,129.16
0.73,122.27,148.99,117.08,129.12
0.93,122.18,148.86,117.07,129.07
1.13,112.44,148.81,117.03,125.52
1.33,100.62,135.57,108.88,112.61
1.54,89.76,122.42,98.88,101.2
1.75,80.67,108.58,89.0,89.86
1.95,72.78,95.45,79.29,78.95
2.16,72.59,82.7,69.63,73.76
2.37,72.49,81.97,69.42,73.69
2.57,72.43,81.71,69.26,73.59
2.78,72.43,81.5,69.26,73.59
2.99,72.4,81.25,69.27,73.55
3.19,72.41,81.09,69.27,73.53
3.40,72.43,80.96,69.24,73.54
3.61,72.43,80.83,69.26,73.45
3.82,72.41,80.73,69.29,73.5
4.02,72.42,80.58,69.29,73.45
4.23,72.41,80.45,69.26,73.39
4.43,72.38,80.33,69.24,73.45
4.64,72.36,80.23,69.22,73.37
4.85,72.34,80.19,69.28,73.38
5.06,72.32,80.12,69.26,73.36
5.30,72.37,80.15,69.2,73.31
6.01,72.36,80.15,69.23,73.32
6.41,72.26,83.01,69.21,73.26
7.54,72.29,82.49,69.19,73.34
8.35,72.28,81.7,69.17,73.27
8.55,72.26,81.03,69.19,73.27
8.76,72.25,80.39,69.23,73.27
8.97,72.24,79.6,69.22,73.18
9.17,72.25,79.45,69.19,73.23
9.38,72.26,79.32,69.23,73.17
9.73,73.91,79.22,69.21,73.21
9.99,84.49,79.14,69.18,73.14
10.22,93.58,79.15,69.14,73.21
10.42,102.43,79.11,69.12,73.18
10.62,112.06,79.08,69.14,73.13
10.82,118.54,79.02,69.14,73.19
11.02,117.8,79.0,69.13,73.14
11.22,117.6,78.76,69.1,73.09
12.13,117.5,78.61,69.12,73.08
13.17,117.57,78.53,69.05,73.02
14.03,117.64,78.46,69.09,73.02
14.45,117.63,78.43,69.07,73.02
14.87,117.62,78.33,69.06,73.0
15.32,117.66,78.3,69.12,72.96
15.54,117.65,78.34,69.14,73.02
15.75,117.7,78.32,69.12,72.98
15.96,117.71,78.28,69.1,72.97
16.17,117.73,78.21,69.11,72.99
16.38,117.73,78.16,69.15,72.91
16.59,117.69,78.15,69.14,72.96
16.80,117.68,78.14,69.12,72.95
17.01,117.63,78.07,69.08,72.91
17.22,117.61,78.03,69.09,72.95
17.43,117.58,78.01,69.11,72.9
17.64,117.64,79.43,69.03,72.91
17.97,117.63,92.39,69.07,72.87
18.18,117.66,103.43,69.09,72.92
18.39,117.62,115.21,77.66,72.91
18.59,117.68,126.28,85.21,72.89
18.79,117.59,136.26,93.98,81.99
18.99,117.58,136.02,102.01,92.29
19.19,119.9,136.4,111.29,100.92
19.39,120.01,136.57,114.24,110.39
19.59,120.03,136.81,113.46,120.39
19.80,120.06,137.13,113.39,124.71
20.00,117.76,136.72,112.73,123.91
20.43,117.78,136.88,112.69,123.97
20.63,117.74,137.04,112.67,123.96
20.87,118.17,137.61,113.25,125.32
21.07,119.23,139.13,114.67,126.31
21.27,119.26,139.21,114.66,126.3
21.47,120.88,139.94,115.32,126.98
21.67,121.66,140.65,116.38,127.76
21.87,127.86,147.33,122.14,133.25
22.07,130.24,147.47,122.64,133.98
22.27,136.88,154.02,129.24,140.48
22.47,137.76,155.83,130.72,142.13
22.67,143.16,161.46,135.49,147.13
22.87,140.41,157.05,130.77,142.42
23.07,143.23,161.81,135.35,146.99
23.27,140.24,157.38,130.79,142.72
23.47,143.12,162.17,135.12,146.63
23.67,141.71,158.91,131.79,143.36
23.87,144.72,164.02,136.34,147.77
24.07,141.77,159.45,131.76,143.05
24.27,145.05,164.43,136.31,147.67
24.47,142.12,159.58,131.46,143.17
24.67,144.96,164.62,136.06,147.63
24.87,141.78,159.53,131.52,143.15
25.07,144.75,164.3,136.2,147.65
25.27,141.8,159.77,131.65,143.57
25.47,144.79,165.0,136.19,147.96
25.67,142.0,160.52,131.35,143.55
25.87,144.76,165.07,135.92,148.1
26.07,141.92,160.68,131.41,143.77
26.27,144.61,165.24,135.82,148.18
26.47,141.57,160.62,131.33,143.38
26.67,144.5,165.74,135.81,148.09
26.87,141.71,161.29,131.18,143.41
27.07,144.56,166.04,135.58,148.06
27.27,141.53,161.63,131.47,143.53
27.47,144.7,166.23,136.07,148.1
27.67,142.05,161.43,131.69,143.57
27.87,144.92,165.53,136.45,147.68
28.07,141.84,161.14,132.15,143.37
28.27,144.92,165.71,136.64,147.38
28.47,141.68,161.29,131.93,143.03
28.67,144.52,165.95,136.48,147.47
28.87,141.83,161.69,131.84,143.28
29.07,142.27,163.0,132.47,144.33
29.27,136.03,156.37,126.24,137.99
29.47,132.49,154.43,124.68,136.22
29.67,126.34,147.87,117.99,130.15
29.87,122.6,146.37,115.58,128.11
30.07,118.07,142.6,112.88,124.61
30.27,118.02,142.54,112.86,124.56
30.47,117.94,142.53,112.86,124.61
30.67,117.92,142.51,112.83,124.6
30.87,117.91,142.54,112.85,124.54
31.07,117.9,142.51,112.86,124.6
31.27,117.9,142.5,112.83,124.61
31.47,117.91,142.44,112.8,124.56
31.67,117.91,142.4,112.81,124.58
31.87,117.91,142.43,112.84,124.55
32.07,117.91,142.41,112.83,124.6
32.27,118.69,143.04,113.47,124.88
32.49,119.35,143.84,114.11,125.54
