Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.13,147.0,117.12,128.6
0.13,122.16,147.05,117.1,128.96
0.33,122.14,147.07,117.03,128.91
0.53,122.15,147.23,117.07,129.01
0.73,122.14,147.19,117.0,128.93
0.93,121.96,147.2,116.94,127.5
1.13,121.94,136.9,109.03,113.3
1.33,121.92,124.35,99.77,102.25
1.53,121.9,111.42,90.51,91.24
1.73,120.03,98.49,80.46,80.14
1.93,110.53,84.27,70.88,73.67
2.14,99.91,81.22,69.39,73.55
2.34,90.24,80.89,69.26,73.41
2.55,79.72,80.65,69.26,73.42
2.75,72.62,80.47,69.23,73.4
2.96,72.47,80.33,69.22,73.3
3.17,72.39,80.18,69.19,73.34
3.37,72.35,80.05,69.16,73.32
3.58,72.31,80.11,69.21,73.32
3.79,72.3,80.15,69.2,73.29
4.00,72.28,80.27,69.17,73.25
4.20,72.27,80.33,69.14,73.28
4.44,72.31,80.08,69.16,73.28
5.16,72.32,79.99,69.18,73.25
5.55,72.29,79.67,69.18,73.21
6.71,72.2,79.48,69.14,75.23
7.51,72.18,79.42,69.16,75.65
7.72,72.19,79.37,69.19,75.68
7.92,72.18,79.31,69.16,75.74
8.12,72.19,79.25,69.14,75.7
8.33,72.18,79.25,69.15,75.26
8.70,82.1,79.16,69.13,74.63
8.94,92.75,79.08,69.1,74.1
9.15,100.86,79.07,69.12,73.62
9.35,110.5,79.04,69.14,73.12
9.55,118.64,79.04,69.14,73.14
9.75,118.5,78.98,69.13,73.13
9.95,117.45,78.77,69.15,73.08
10.88,117.53,78.66,69.12,73.01
11.73,117.51,78.59,69.14,73.03
12.12,117.6,78.55,69.13,73.04
12.56,117.64,78.49,69.15,73.03
13.15,117.63,78.32,69.1,72.99
14.05,117.64,78.29,69.12,72.96
14.29,117.63,78.28,69.14,73.0
14.50,117.61,78.26,69.14,72.98
14.70,117.56,78.27,69.13,72.95
14.91,117.58,78.28,69.1,72.98
15.12,117.58,78.23,69.14,72.94
15.33,117.64,78.21,69.13,72.96
15.54,117.67,78.2,69.14,72.96
15.75,117.72,78.19,69.13,72.93
15.96,117.73,78.21,69.12,72.98
16.17,117.69,78.18,69.14,72.99
16.38,117.71,78.23,69.14,72.99
16.68,117.73,90.99,69.1,72.97
16.90,117.68,102.67,69.1,72.92
17.10,117.69,114.96,77.1,72.9
17.31,117.71,124.97,85.59,72.9
17.51,117.71,136.06,94.35,81.08
17.71,117.73,135.84,101.29,90.58
17.91,120.06,136.1,109.97,99.72
18.11,120.03,136.32,114.43,110.47
18.31,120.02,136.61,113.65,120.66
18.51,120.03,136.8,113.5,124.84
18.71,117.79,136.54,112.68,124.03
19.16,117.83,136.7,112.67,124.13
19.36,117.78,136.88,112.71,124.09
19.59,118.02,137.59,113.3,125.32
19.79,119.35,138.66,114.43,126.11
19.99,119.42,138.77,114.48,126.18
20.19,119.54,139.05,114.62,126.3
20.39,121.18,139.75,115.2,127.03
20.59,121.32,140.54,115.35,127.31
20.79,126.05,144.33,118.7,130.65
21.00,131.22,148.31,122.53,134.65
21.20,131.6,148.89,123.12,135.45
21.40,134.54,151.74,125.51,137.28
21.60,134.47,151.74,124.82,137.12
21.80,128.96,146.36,120.15,132.04
22.00,123.16,142.35,116.21,127.87
22.20,122.65,142.35,116.17,127.84
22.40,117.79,138.76,112.73,124.31
22.60,117.76,138.8,112.7,124.31
22.80,117.77,138.83,112.72,124.27
23.00,117.73,138.86,112.73,124.32
23.20,117.77,138.92,112.72,124.33
23.40,118.44,139.35,112.98,124.56
23.63,119.12,140.2,113.62,125.22
