Time(S),GPU0_Power(W)
0.26,263.14
0.26,260.00
0.54,263.74
0.80,262.22
1.05,272.22
1.29,262.86
1.56,270.17
1.81,267.16
2.06,264.71
2.32,271.60
2.57,261.94
2.83,262.88
3.08,262.15
3.34,264.76
3.59,266.73
3.85,264.61
4.10,267.50
4.36,262.41
4.62,264.43
4.87,262.26
5.12,265.16
5.37,264.07
5.63,267.28
5.88,264.20
6.14,270.44
6.45,276.80
6.71,276.88
6.96,267.05
7.21,273.37
7.47,364.35
7.75,435.59
8.02,269.64
8.29,424.38
8.57,307.23
8.83,272.78
9.08,289.25
9.34,262.36
9.60,262.98
9.86,269.24
10.12,263.83
10.38,264.68
10.64,261.49
10.90,263.02
11.16,265.55
