Time(S),GPU0_Power(W)
0.26,272.57
0.26,270.37
0.51,271.95
0.76,264.87
1.02,269.79
1.27,263.04
1.53,265.82
1.78,266.16
2.04,263.03
2.28,263.25
2.53,262.39
2.78,264.65
3.03,262.02
3.27,268.16
3.52,262.47
3.76,263.80
4.01,263.20
4.26,264.71
4.51,261.62
4.75,266.55
5.00,263.70
5.24,270.32
5.49,263.29
5.74,268.70
5.98,264.94
6.23,266.61
6.54,269.92
6.79,265.34
7.03,266.96
7.28,286.78
7.54,273.81
7.79,266.21
8.07,317.61
8.34,266.84
8.61,267.34
8.89,287.91
9.17,319.23
9.45,265.86
9.73,268.45
10.00,317.36
10.28,273.12
10.54,272.43
10.82,319.59
11.11,299.29
11.38,266.64
11.65,282.88
11.93,268.32
12.19,270.52
12.44,268.37
12.69,267.37
12.94,270.79
13.19,266.02
13.44,272.40
13.68,273.74
13.93,272.03
14.19,270.60
