Time(S),GPU0_Power(W)
0.00,166.0
0.00,166.0
0.20,147.0
0.40,132.0
0.60,129.0
0.80,129.0
1.00,128.0
1.20,128.0
1.40,128.0
1.60,128.0
1.80,129.0
2.00,128.0
2.20,128.0
2.40,128.0
2.60,129.0
2.80,128.0
3.00,128.0
3.20,128.0
3.40,128.0
3.60,128.0
3.80,128.0
4.00,128.0
4.20,128.0
4.40,128.0
4.60,128.0
4.80,128.0
5.00,128.0
5.20,128.0
5.40,128.0
5.60,128.0
5.80,128.0
6.00,128.0
6.20,128.0
6.40,128.0
6.60,128.0
6.80,128.0
7.00,128.0
7.20,128.0
7.40,127.0
7.60,128.0
7.80,127.0
8.00,128.0
8.20,128.0
8.40,128.0
8.60,127.0
8.80,128.0
9.00,154.0
9.20,181.0
9.41,166.0
9.61,162.0
9.81,161.0
10.01,179.0
10.21,142.0
10.41,131.0
10.61,188.0
10.81,213.0
11.01,221.0
11.21,226.0
11.41,234.0
11.61,230.0
11.81,220.0
12.01,207.0
12.21,197.0
12.41,205.0
12.61,214.0
12.81,218.0
13.01,223.0
13.21,230.0
13.41,233.0
13.61,233.0
13.81,226.0
14.01,208.0
14.21,197.0
14.41,204.0
14.61,215.0
14.81,217.0
15.01,222.0
15.21,231.0
15.41,238.0
15.61,220.0
15.81,207.0
16.01,197.0
16.21,204.0
16.41,215.0
16.61,218.0
16.81,224.0
17.01,229.0
17.21,233.0
17.41,238.0
17.61,223.0
17.81,214.0
18.01,197.0
18.21,202.0
18.41,211.0
18.61,216.0
18.81,218.0
19.01,317.0
19.21,242.0
19.41,177.0
19.61,168.0
19.81,166.0
20.01,166.0
20.21,166.0
20.41,165.0
20.61,165.0
20.81,165.0
21.01,165.0
21.21,165.0
21.41,165.0
21.61,165.0
21.81,165.0
22.01,165.0
22.21,166.0
22.41,165.0
22.61,193.0
22.81,181.0
23.01,168.0
23.21,165.0
