Time(S),GPU0_Power(W)
0.26,267.54
0.26,262.76
0.51,264.63
0.76,264.64
1.01,266.29
1.27,270.07
1.53,264.57
1.78,265.47
2.03,263.52
2.28,263.56
2.53,263.09
2.78,269.54
3.04,262.25
3.29,265.96
3.54,266.30
3.79,266.26
4.04,270.61
4.30,262.13
4.55,264.72
4.80,264.97
5.05,269.17
5.30,275.29
5.56,279.44
5.85,268.00
6.11,269.68
6.36,264.89
6.61,430.87
6.88,429.98
7.16,266.45
7.43,266.67
7.69,270.14
7.95,265.36
8.21,274.70
8.46,267.13
8.72,265.76
8.99,269.33
9.25,262.36
9.50,263.94
9.76,263.00
