Time(S),GPU0_Power(W)
0.25,266.78
0.26,266.02
0.51,264.36
0.76,268.31
1.01,265.96
1.26,263.69
1.52,271.13
1.77,262.55
2.02,270.21
2.27,273.27
2.52,269.70
2.78,271.84
3.03,263.13
3.28,269.89
3.53,263.78
3.79,264.66
4.04,263.15
4.29,263.68
4.55,266.67
4.81,262.74
5.06,271.71
5.31,266.15
5.56,313.18
5.86,300.00
6.11,272.75
6.37,267.92
6.61,274.82
6.86,350.39
7.14,266.35
7.39,280.18
7.64,266.56
7.91,266.79
8.17,269.40
8.42,266.13
8.67,264.98
8.93,266.72
9.19,263.61
