Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,134.0,127.0,140.0,136.0
0.00,134.0,127.0,140.0,136.0
0.20,114.0,127.0,111.0,117.0
0.40,86.0,83.0,95.0,88.0
0.60,135.0,116.0,128.0,120.0
0.80,135.0,93.0,109.0,100.0
1.00,136.0,119.0,95.0,86.0
1.20,134.0,97.0,128.0,98.0
1.40,133.0,77.0,138.0,111.0
1.60,133.0,75.0,140.0,89.0
1.80,133.0,75.0,140.0,84.0
2.00,109.0,74.0,142.0,84.0
2.20,127.0,75.0,141.0,83.0
2.40,132.0,74.0,141.0,83.0
2.60,133.0,74.0,140.0,83.0
2.80,133.0,74.0,140.0,83.0
3.00,110.0,74.0,141.0,83.0
3.20,86.0,74.0,141.0,83.0
3.40,83.0,74.0,141.0,83.0
3.60,82.0,75.0,140.0,83.0
3.80,127.0,122.0,146.0,125.0
4.00,132.0,82.0,142.0,97.0
4.20,132.0,75.0,141.0,85.0
4.40,132.0,75.0,140.0,84.0
4.60,133.0,74.0,140.0,83.0
4.80,132.0,74.0,141.0,83.0
5.00,105.0,74.0,141.0,83.0
5.20,85.0,74.0,142.0,83.0
5.40,82.0,74.0,141.0,83.0
5.60,94.0,76.0,142.0,84.0
5.80,123.0,75.0,145.0,83.0
6.00,87.0,74.0,144.0,83.0
6.20,83.0,74.0,144.0,83.0
6.40,82.0,74.0,144.0,83.0
6.60,82.0,74.0,145.0,83.0
6.80,82.0,74.0,144.0,83.0
7.00,82.0,74.0,144.0,83.0
7.20,82.0,74.0,145.0,83.0
7.40,82.0,74.0,145.0,83.0
7.60,82.0,74.0,145.0,83.0
7.80,82.0,74.0,144.0,83.0
8.00,82.0,74.0,144.0,83.0
8.20,82.0,74.0,144.0,83.0
8.40,82.0,74.0,144.0,83.0
8.60,82.0,74.0,145.0,83.0
8.80,82.0,74.0,144.0,83.0
9.00,82.0,74.0,144.0,83.0
9.20,82.0,74.0,144.0,83.0
9.40,82.0,74.0,144.0,83.0
9.60,82.0,74.0,144.0,83.0
9.80,82.0,74.0,145.0,83.0
10.00,82.0,74.0,145.0,83.0
10.20,82.0,74.0,146.0,83.0
10.40,82.0,74.0,146.0,83.0
10.60,113.0,74.0,142.0,83.0
10.80,130.0,74.0,141.0,83.0
11.00,132.0,74.0,141.0,83.0
11.20,101.0,93.0,142.0,83.0
11.40,85.0,82.0,140.0,83.0
11.60,82.0,75.0,140.0,83.0
11.80,82.0,74.0,140.0,83.0
12.00,99.0,74.0,143.0,83.0
12.20,97.0,74.0,141.0,83.0
12.40,121.0,74.0,143.0,83.0
12.60,99.0,74.0,143.0,83.0
12.80,120.0,103.0,133.0,109.0
13.00,123.0,87.0,119.0,95.0
13.20,132.0,122.0,138.0,124.0
13.40,133.0,102.0,98.0,114.0
13.60,133.0,96.0,93.0,128.0
13.80,133.0,77.0,103.0,90.0
14.00,104.0,74.0,108.0,84.0
14.20,124.0,79.0,122.0,90.0
14.41,133.0,121.0,113.0,124.0
15.06,134.0,74.0,139.0,85.0
15.26,134.0,95.0,126.0,124.0
15.46,134.0,77.0,97.0,129.0
15.66,134.0,79.0,93.0,130.0
15.86,134.0,121.0,93.0,130.0
16.06,134.0,85.0,107.0,103.0
16.26,134.0,99.0,137.0,108.0
16.46,133.0,96.0,139.0,90.0
16.66,133.0,77.0,139.0,84.0
16.86,133.0,75.0,139.0,83.0
17.06,133.0,75.0,139.0,83.0
17.26,133.0,74.0,139.0,83.0
17.46,133.0,74.0,139.0,83.0
17.66,133.0,74.0,139.0,83.0
17.86,133.0,74.0,139.0,83.0
18.06,133.0,74.0,139.0,83.0
18.26,102.0,74.0,112.0,83.0
18.46,127.0,111.0,132.0,117.0
18.66,118.0,83.0,141.0,107.0
18.86,94.0,102.0,143.0,87.0
19.06,90.0,78.0,150.0,84.0
19.26,103.0,101.0,150.0,106.0
19.46,134.0,78.0,156.0,118.0
19.66,138.0,75.0,160.0,110.0
19.86,151.0,121.0,167.0,117.0
20.06,172.0,166.0,179.0,163.0
20.26,176.0,175.0,182.0,173.0
20.46,163.0,159.0,169.0,158.0
20.66,167.0,157.0,177.0,155.0
20.86,139.0,120.0,155.0,126.0
21.06,133.0,81.0,167.0,89.0
