Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,134.0,126.0,148.0,129.0
0.00,134.0,126.0,148.0,129.0
0.20,106.0,110.0,116.0,102.0
0.40,85.0,79.0,96.0,86.0
0.60,134.0,116.0,129.0,119.0
0.80,136.0,93.0,108.0,99.0
1.00,135.0,77.0,103.0,85.0
1.20,133.0,75.0,136.0,83.0
1.40,133.0,75.0,140.0,83.0
1.60,132.0,74.0,142.0,83.0
1.80,133.0,74.0,142.0,83.0
2.00,133.0,74.0,141.0,83.0
2.20,133.0,74.0,141.0,83.0
2.40,132.0,74.0,141.0,83.0
2.60,133.0,74.0,141.0,83.0
2.80,133.0,74.0,141.0,83.0
3.00,139.0,121.0,147.0,124.0
3.20,133.0,126.0,142.0,91.0
3.40,133.0,84.0,141.0,84.0
3.60,133.0,75.0,141.0,83.0
3.80,104.0,75.0,140.0,83.0
4.00,85.0,74.0,141.0,83.0
4.20,82.0,74.0,142.0,83.0
4.40,91.0,76.0,143.0,84.0
4.60,126.0,75.0,144.0,83.0
4.80,131.0,74.0,145.0,83.0
5.00,132.0,74.0,144.0,83.0
5.20,132.0,74.0,145.0,83.0
5.40,114.0,74.0,145.0,83.0
5.60,86.0,74.0,144.0,83.0
5.80,82.0,74.0,144.0,83.0
6.00,82.0,74.0,145.0,83.0
6.20,82.0,74.0,144.0,83.0
6.40,82.0,74.0,144.0,83.0
6.60,82.0,74.0,144.0,83.0
6.80,82.0,74.0,145.0,83.0
7.00,82.0,74.0,144.0,83.0
7.20,82.0,74.0,144.0,83.0
7.40,82.0,74.0,144.0,83.0
7.60,82.0,74.0,144.0,83.0
7.80,82.0,74.0,145.0,83.0
8.00,113.0,74.0,145.0,83.0
8.20,129.0,74.0,145.0,83.0
8.40,88.0,74.0,145.0,83.0
8.60,83.0,74.0,144.0,83.0
8.80,82.0,74.0,144.0,83.0
9.00,82.0,74.0,145.0,83.0
9.20,82.0,74.0,145.0,83.0
9.40,82.0,74.0,144.0,83.0
9.60,82.0,74.0,142.0,83.0
9.80,82.0,74.0,141.0,83.0
10.00,82.0,74.0,141.0,83.0
10.20,82.0,74.0,141.0,83.0
10.40,82.0,74.0,141.0,83.0
10.60,101.0,74.0,143.0,83.0
10.80,131.0,104.0,144.0,83.0
11.00,112.0,87.0,143.0,83.0
11.20,97.0,88.0,144.0,94.0
11.40,128.0,127.0,147.0,129.0
11.60,133.0,85.0,104.0,94.0
11.81,133.0,76.0,94.0,119.0
12.01,133.0,74.0,93.0,90.0
12.21,133.0,74.0,132.0,84.0
12.41,133.0,119.0,105.0,123.0
12.61,133.0,127.0,94.0,119.0
12.81,133.0,111.0,133.0,88.0
13.01,134.0,89.0,143.0,92.0
13.21,133.0,94.0,115.0,99.0
13.41,133.0,77.0,95.0,103.0
13.61,133.0,121.0,93.0,100.0
13.81,133.0,82.0,129.0,85.0
14.01,133.0,91.0,139.0,97.0
14.21,133.0,77.0,139.0,85.0
14.41,133.0,75.0,139.0,83.0
14.61,133.0,74.0,139.0,83.0
14.81,133.0,74.0,139.0,83.0
15.01,133.0,74.0,139.0,83.0
15.21,133.0,74.0,139.0,83.0
15.41,133.0,74.0,139.0,83.0
15.61,133.0,74.0,139.0,83.0
15.81,133.0,74.0,139.0,83.0
16.01,133.0,74.0,139.0,83.0
16.21,133.0,74.0,139.0,83.0
16.41,116.0,74.0,139.0,83.0
16.61,114.0,98.0,125.0,104.0
16.81,136.0,123.0,137.0,126.0
17.01,140.0,128.0,139.0,129.0
17.21,143.0,130.0,147.0,131.0
17.41,142.0,99.0,144.0,131.0
17.61,135.0,117.0,143.0,113.0
17.81,133.0,123.0,153.0,87.0
18.01,142.0,111.0,148.0,112.0
18.21,140.0,101.0,154.0,88.0
18.41,140.0,113.0,162.0,84.0
18.61,135.0,86.0,158.0,101.0
18.81,162.0,150.0,175.0,150.0
19.01,177.0,173.0,183.0,172.0
19.21,159.0,155.0,164.0,155.0
19.41,165.0,157.0,172.0,157.0
19.61,167.0,158.0,175.0,153.0
19.81,141.0,137.0,158.0,124.0
20.01,134.0,84.0,166.0,89.0
20.21,133.0,78.0,158.0,97.0
20.41,156.0,137.0,166.0,154.0
20.61,175.0,169.0,186.0,167.0
20.81,161.0,138.0,165.0,138.0
21.01,111.0,86.0,149.0,94.0
21.21,107.0,93.0,148.0,100.0
21.41,136.0,123.0,144.0,126.0
21.61,140.0,128.0,144.0,130.0
