Time(S),GPU0_Power(W)
0.03,35.66
0.03,35.66
0.23,33.35
0.43,33.72
0.63,33.43
0.83,33.45
1.03,33.45
1.23,31.91
1.43,31.81
1.63,31.61
1.83,31.6
2.03,31.51
2.23,31.61
2.43,31.61
2.63,31.61
2.83,31.61
3.03,31.61
3.23,31.61
3.43,31.61
3.63,31.61
3.83,31.6
4.03,31.61
4.23,31.61
4.43,31.61
4.63,31.61
4.83,31.61
5.03,31.61
5.23,31.61
5.43,35.47
5.63,33.44
5.83,33.34
6.03,33.44
6.23,33.53
6.43,33.44
6.63,33.44
6.83,33.45
7.27,33.55
8.31,33.54
8.51,33.92
8.71,33.53
8.91,33.52
9.11,33.52
9.31,33.52
9.51,33.45
9.76,33.45
9.96,33.45
10.16,34.24
10.37,35.42
10.57,36.24
10.77,33.49
10.97,33.47
11.17,33.57
11.37,33.58
11.57,33.47
11.77,33.49
11.97,33.6
12.17,58.33
12.37,33.88
12.57,33.45
12.77,94.35
12.97,35.85
13.17,33.5
13.37,33.47
13.57,33.44
13.77,33.52
13.97,33.43
14.17,33.33
14.37,33.43
14.57,33.33
14.77,33.24
14.97,33.24
15.17,33.24
15.37,33.33
15.57,34.6
