Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,135.0,126.0,148.0,129.0
0.00,135.0,126.0,148.0,129.0
0.20,104.0,99.0,118.0,103.0
0.40,85.0,78.0,96.0,86.0
0.60,134.0,114.0,127.0,118.0
0.80,135.0,125.0,109.0,100.0
1.00,136.0,94.0,95.0,85.0
1.20,133.0,77.0,129.0,83.0
1.40,101.0,75.0,139.0,83.0
1.60,86.0,75.0,140.0,83.0
1.80,116.0,74.0,140.0,83.0
2.00,87.0,74.0,142.0,83.0
2.20,108.0,74.0,141.0,83.0
2.40,86.0,74.0,140.0,83.0
2.60,82.0,74.0,140.0,83.0
2.80,82.0,74.0,141.0,83.0
3.00,82.0,74.0,141.0,83.0
3.20,82.0,74.0,140.0,83.0
3.40,82.0,74.0,141.0,83.0
3.60,82.0,74.0,140.0,83.0
3.80,128.0,116.0,145.0,119.0
4.00,101.0,80.0,142.0,88.0
4.20,85.0,75.0,141.0,84.0
4.40,82.0,75.0,140.0,83.0
4.60,82.0,75.0,141.0,83.0
4.80,82.0,75.0,141.0,83.0
5.00,82.0,74.0,142.0,83.0
5.20,82.0,74.0,141.0,83.0
5.40,97.0,76.0,143.0,84.0
5.60,127.0,75.0,145.0,83.0
5.80,132.0,74.0,145.0,83.0
6.00,132.0,75.0,144.0,83.0
6.20,101.0,75.0,145.0,83.0
6.40,85.0,74.0,145.0,83.0
6.60,82.0,74.0,144.0,83.0
6.80,82.0,74.0,145.0,83.0
7.00,82.0,74.0,146.0,83.0
7.20,82.0,74.0,144.0,83.0
7.40,82.0,74.0,145.0,83.0
7.60,82.0,74.0,145.0,83.0
7.80,82.0,74.0,145.0,83.0
8.00,82.0,74.0,145.0,83.0
8.20,82.0,74.0,145.0,83.0
8.40,82.0,74.0,144.0,83.0
8.60,82.0,75.0,144.0,83.0
8.80,82.0,74.0,145.0,83.0
9.00,82.0,74.0,146.0,83.0
9.20,82.0,74.0,145.0,83.0
9.40,82.0,74.0,144.0,83.0
9.60,82.0,74.0,144.0,83.0
9.80,82.0,74.0,145.0,83.0
10.00,82.0,74.0,146.0,110.0
10.20,91.0,74.0,145.0,88.0
10.40,109.0,74.0,141.0,84.0
10.60,85.0,74.0,141.0,83.0
10.80,82.0,74.0,142.0,83.0
11.00,82.0,74.0,140.0,83.0
11.21,82.0,74.0,140.0,83.0
11.41,112.0,74.0,141.0,83.0
11.61,131.0,74.0,143.0,83.0
11.81,139.0,74.0,144.0,83.0
12.01,129.0,107.0,150.0,107.0
12.21,133.0,125.0,117.0,101.0
12.41,133.0,127.0,96.0,85.0
12.61,134.0,83.0,93.0,83.0
12.81,134.0,76.0,114.0,83.0
13.01,134.0,115.0,136.0,111.0
13.21,134.0,108.0,139.0,110.0
13.41,133.0,79.0,139.0,87.0
13.61,133.0,75.0,139.0,84.0
13.81,134.0,75.0,139.0,83.0
14.01,134.0,74.0,139.0,83.0
14.21,133.0,74.0,139.0,83.0
14.41,133.0,74.0,103.0,83.0
14.61,141.0,109.0,139.0,125.0
14.81,143.0,103.0,143.0,94.0
15.01,144.0,125.0,150.0,107.0
15.21,147.0,91.0,149.0,97.0
15.41,137.0,88.0,149.0,94.0
15.61,135.0,98.0,153.0,85.0
15.81,133.0,94.0,159.0,123.0
16.01,160.0,145.0,173.0,149.0
16.21,175.0,170.0,182.0,170.0
16.41,161.0,161.0,167.0,162.0
16.61,162.0,155.0,170.0,153.0
16.81,154.0,150.0,171.0,151.0
17.01,136.0,97.0,157.0,102.0
17.21,133.0,78.0,167.0,86.0
17.41,138.0,109.0,158.0,119.0
17.61,166.0,152.0,173.0,156.0
17.81,126.0,103.0,152.0,109.0
18.01,142.0,133.0,164.0,134.0
18.21,172.0,166.0,181.0,163.0
18.41,122.0,102.0,152.0,107.0
18.61,156.0,150.0,175.0,147.0
18.81,127.0,119.0,152.0,121.0
19.01,154.0,147.0,164.0,147.0
19.21,111.0,100.0,150.0,106.0
19.41,153.0,146.0,174.0,145.0
