Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,135.0,128.0,148.0,130.0
0.00,135.0,128.0,148.0,130.0
0.20,105.0,96.0,118.0,102.0
0.40,85.0,77.0,96.0,86.0
0.60,134.0,116.0,129.0,120.0
0.80,135.0,92.0,108.0,99.0
1.00,136.0,77.0,95.0,85.0
1.20,133.0,75.0,134.0,83.0
1.40,133.0,75.0,139.0,83.0
1.60,133.0,75.0,140.0,83.0
1.80,132.0,75.0,142.0,83.0
2.00,133.0,74.0,142.0,83.0
2.20,133.0,74.0,141.0,83.0
2.40,133.0,74.0,140.0,83.0
2.60,133.0,74.0,141.0,83.0
2.80,133.0,74.0,141.0,83.0
3.00,133.0,74.0,140.0,83.0
3.20,133.0,74.0,141.0,83.0
3.40,145.0,116.0,151.0,120.0
3.60,107.0,91.0,142.0,97.0
3.80,85.0,77.0,142.0,85.0
4.00,82.0,75.0,141.0,83.0
4.20,82.0,74.0,141.0,83.0
4.40,82.0,74.0,141.0,83.0
4.60,87.0,74.0,141.0,83.0
4.80,126.0,74.0,142.0,83.0
5.00,132.0,76.0,143.0,84.0
5.20,132.0,75.0,145.0,83.0
5.40,107.0,74.0,145.0,83.0
5.60,85.0,74.0,145.0,83.0
5.80,82.0,74.0,145.0,83.0
6.00,82.0,74.0,145.0,83.0
6.20,82.0,74.0,144.0,83.0
6.40,82.0,74.0,145.0,83.0
6.60,82.0,74.0,146.0,83.0
6.80,82.0,74.0,144.0,83.0
7.00,82.0,74.0,146.0,83.0
7.20,82.0,75.0,146.0,83.0
7.40,82.0,74.0,146.0,83.0
7.60,125.0,74.0,145.0,83.0
7.80,131.0,74.0,145.0,83.0
8.00,108.0,74.0,144.0,83.0
8.20,85.0,74.0,144.0,83.0
8.40,82.0,74.0,145.0,83.0
8.60,82.0,74.0,145.0,83.0
8.80,82.0,74.0,145.0,83.0
9.00,82.0,74.0,144.0,83.0
9.20,82.0,74.0,144.0,83.0
9.40,82.0,74.0,144.0,83.0
9.60,82.0,74.0,146.0,83.0
9.80,82.0,74.0,145.0,83.0
10.00,122.0,74.0,141.0,83.0
10.20,131.0,74.0,141.0,83.0
10.40,132.0,74.0,142.0,83.0
10.60,101.0,74.0,141.0,83.0
10.80,85.0,74.0,140.0,83.0
11.00,126.0,74.0,141.0,83.0
11.20,134.0,74.0,143.0,83.0
11.40,120.0,74.0,143.0,83.0
11.60,133.0,74.0,145.0,83.0
11.80,138.0,120.0,145.0,83.0
12.00,134.0,81.0,100.0,83.0
12.20,134.0,75.0,94.0,83.0
12.40,134.0,74.0,105.0,83.0
12.60,134.0,94.0,134.0,83.0
12.80,135.0,111.0,141.0,83.0
13.00,134.0,125.0,139.0,83.0
13.20,134.0,127.0,139.0,83.0
13.41,134.0,127.0,139.0,83.0
13.61,133.0,91.0,139.0,83.0
13.81,133.0,77.0,139.0,83.0
14.01,120.0,75.0,127.0,83.0
14.21,137.0,115.0,137.0,83.0
14.41,149.0,128.0,147.0,100.0
14.61,137.0,116.0,143.0,125.0
14.81,128.0,122.0,143.0,89.0
15.01,121.0,128.0,155.0,85.0
15.21,139.0,128.0,149.0,111.0
15.41,135.0,98.0,152.0,88.0
15.61,134.0,92.0,159.0,84.0
15.81,133.0,108.0,160.0,102.0
16.01,160.0,151.0,171.0,150.0
16.21,176.0,172.0,182.0,170.0
16.41,162.0,159.0,171.0,157.0
16.61,166.0,151.0,177.0,150.0
16.81,157.0,149.0,173.0,154.0
17.01,118.0,94.0,154.0,105.0
17.21,87.0,77.0,169.0,86.0
17.41,122.0,108.0,157.0,110.0
17.61,168.0,159.0,178.0,158.0
17.81,167.0,144.0,178.0,145.0
18.01,141.0,100.0,152.0,106.0
18.21,109.0,78.0,146.0,86.0
18.41,130.0,114.0,146.0,83.0
18.61,152.0,134.0,156.0,121.0
18.81,151.0,143.0,156.0,131.0
19.01,167.0,157.0,170.0,146.0
19.21,147.0,138.0,150.0,130.0
19.41,155.0,146.0,158.0,140.0
19.61,146.0,137.0,150.0,122.0
19.81,149.0,140.0,152.0,131.0
20.01,158.0,149.0,161.0,144.0
20.21,113.0,93.0,149.0,99.0
20.41,108.0,99.0,147.0,104.0
20.61,138.0,130.0,146.0,126.0
20.81,171.0,161.0,176.0,160.0
21.01,173.0,161.0,180.0,160.0
21.21,141.0,129.0,154.0,131.0
21.41,138.0,82.0,147.0,90.0
21.61,140.0,76.0,149.0,85.0
21.81,102.0,75.0,149.0,84.0
22.01,127.0,75.0,148.0,83.0
22.21,102.0,76.0,153.0,84.0
22.41,85.0,75.0,148.0,83.0
22.61,83.0,75.0,145.0,83.0
22.81,82.0,74.0,146.0,83.0
23.01,82.0,74.0,146.0,83.0
23.21,82.0,74.0,146.0,83.0
23.41,82.0,74.0,146.0,83.0
23.61,82.0,75.0,148.0,83.0
23.81,84.0,77.0,159.0,86.0
24.01,83.0,76.0,154.0,84.0
24.21,117.0,113.0,163.0,117.0
24.41,137.0,133.0,171.0,134.0
24.61,130.0,111.0,150.0,115.0
24.81,89.0,79.0,146.0,87.0
25.01,83.0,75.0,145.0,84.0
25.21,82.0,75.0,145.0,83.0
25.41,82.0,75.0,145.0,83.0
25.61,117.0,74.0,145.0,83.0
25.81,110.0,76.0,150.0,84.0
26.01,134.0,123.0,166.0,126.0
