Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.22,142.28,116.87,128.48
0.13,122.24,142.34,116.95,128.52
0.33,122.22,142.45,116.93,128.53
0.53,122.19,142.41,116.94,128.51
0.73,122.21,142.44,116.97,128.38
0.93,122.01,142.27,116.88,128.4
1.13,119.84,142.29,116.87,128.37
1.33,108.09,141.97,116.32,121.48
1.53,97.21,127.37,106.12,108.7
1.74,86.29,114.95,95.78,97.33
1.94,77.22,101.18,86.33,86.01
2.15,72.42,88.6,75.87,74.08
2.36,72.29,79.96,69.58,73.33
2.56,72.18,79.72,69.45,73.2
2.77,72.17,79.4,69.38,73.15
2.97,72.15,79.25,69.35,73.13
3.18,72.12,79.09,69.35,73.1
3.38,72.13,78.97,69.32,73.11
3.59,72.17,78.91,69.31,73.03
3.79,72.16,78.78,69.32,73.04
3.99,72.14,78.61,69.32,73.01
4.23,72.1,78.42,69.32,72.97
4.95,72.16,78.1,69.28,72.97
5.74,72.06,77.8,69.31,72.96
7.12,72.05,77.78,69.29,72.96
7.33,72.06,77.69,69.28,72.9
7.53,72.06,77.65,69.28,72.93
7.74,72.05,77.57,69.29,72.87
8.09,72.87,77.62,69.28,72.86
8.34,83.64,77.54,69.25,72.78
8.57,93.93,77.48,69.25,72.81
8.77,102.13,77.45,69.27,72.76
8.97,111.34,77.43,69.29,72.77
9.17,118.43,77.47,69.28,72.78
9.38,117.72,77.47,69.29,72.77
9.59,117.53,80.42,69.33,72.79
9.98,117.56,92.26,69.3,72.77
10.19,117.59,101.98,69.29,72.82
10.40,117.59,115.99,77.53,72.76
10.60,117.64,124.96,86.12,72.8
10.80,117.58,134.31,94.36,81.81
11.00,117.62,133.85,102.73,90.88
11.20,119.81,134.57,111.35,100.86
11.40,119.88,134.78,114.84,110.24
11.60,119.88,135.13,113.92,120.24
11.80,119.92,135.32,113.82,124.39
12.00,117.76,134.75,113.21,123.76
12.43,117.76,134.85,113.26,123.78
12.63,117.75,135.11,113.26,123.82
12.86,118.04,135.55,113.79,124.49
13.06,119.32,137.08,114.84,125.78
13.26,119.29,137.21,114.89,125.82
13.46,120.7,137.8,115.37,126.38
13.66,120.84,138.37,116.19,127.12
13.86,127.1,144.27,121.67,132.49
14.06,128.74,144.54,121.18,132.81
14.26,135.45,150.57,127.47,138.79
14.46,136.28,151.24,128.51,139.99
14.66,142.58,157.31,133.48,144.99
14.86,139.6,153.04,129.23,140.85
15.06,142.26,157.78,133.54,144.97
15.26,139.31,153.53,129.27,140.75
15.46,142.24,158.32,133.58,145.2
15.66,139.46,153.79,129.4,141.02
15.86,142.4,158.45,133.52,145.21
16.06,139.62,154.2,129.26,141.04
16.26,142.12,158.84,133.72,145.16
16.46,139.46,154.38,129.63,141.07
16.66,142.48,159.19,134.02,145.55
16.86,139.38,154.89,129.95,141.4
17.06,142.46,159.58,134.1,145.76
17.26,139.89,155.4,129.91,141.65
17.46,142.67,160.04,133.95,145.78
17.66,139.79,155.71,129.63,141.27
17.86,142.75,159.98,133.81,145.44
18.06,138.79,155.32,128.67,139.95
18.26,137.61,154.8,128.25,138.28
18.46,131.64,148.73,123.23,132.31
18.66,128.52,147.29,121.56,131.31
18.86,122.47,141.68,115.39,124.6
19.06,119.85,140.01,114.23,124.31
19.26,118.12,138.74,112.92,124.29
19.46,118.07,138.77,112.89,124.25
19.66,118.06,138.77,112.87,124.29
19.86,118.05,138.74,112.85,124.3
20.06,118.9,139.54,113.61,124.68
20.29,119.55,140.14,114.19,125.27
