Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
44.63,118.51,75.98,69.18,72.39
44.83,118.51,75.93,69.18,72.39
45.03,118.62,75.92,69.17,72.42
45.23,118.64,75.9,69.15,72.38
45.43,118.7,75.89,69.19,72.39
45.63,118.73,75.95,69.2,72.39
45.83,118.71,75.94,69.22,72.34
46.03,118.61,75.9,69.2,72.38
46.23,118.63,75.88,69.22,72.37
46.43,118.54,75.89,69.22,72.38
46.63,118.5,75.9,69.24,72.39
46.83,118.56,75.94,69.2,72.31
47.03,118.59,75.87,69.2,72.33
47.23,118.63,75.86,69.23,72.34
47.43,118.69,75.84,69.24,72.29
47.63,118.71,75.86,69.22,72.33
47.83,118.65,75.9,69.22,72.3
48.03,118.62,75.91,69.25,72.34
48.23,118.54,75.85,69.23,72.35
48.43,118.47,75.8,69.22,72.29
48.63,118.5,75.79,69.17,72.32
48.83,118.58,75.78,69.2,72.31
49.03,118.56,75.88,69.18,72.3
49.23,118.62,75.85,69.21,72.34
49.43,118.58,75.83,69.18,72.29
49.63,118.56,75.8,69.21,72.34
49.83,118.46,75.81,69.19,72.35
50.03,118.31,75.84,69.22,72.29
50.23,118.21,75.86,69.19,72.34
50.43,118.06,75.8,69.17,72.3
50.63,117.97,75.78,69.2,72.32
50.83,117.84,75.78,69.2,72.36
51.03,117.83,75.78,69.19,72.31
51.23,117.78,75.85,69.15,72.35
51.43,117.79,75.82,69.19,72.37
51.63,117.91,75.78,69.18,72.32
51.84,118.96,75.74,69.18,72.34
