Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.11,142.99,117.01,128.92
0.13,122.19,143.05,116.98,128.91
0.33,122.18,143.1,117.01,128.9
0.53,122.15,143.18,117.04,128.88
0.73,122.17,143.3,117.06,128.7
0.93,122.08,143.3,117.0,128.71
1.13,112.76,143.37,116.99,127.22
1.33,100.48,129.74,106.37,114.47
1.53,90.82,115.88,96.94,102.01
1.74,81.06,103.24,87.08,91.0
1.95,72.73,90.51,76.93,80.89
2.16,72.57,80.1,69.57,73.54
2.36,72.46,79.73,69.38,73.43
2.57,72.41,79.52,69.3,73.35
2.77,72.4,79.33,69.26,73.32
2.98,72.42,79.23,69.24,73.33
3.18,72.44,79.07,69.25,73.29
3.39,72.44,78.93,69.26,73.3
3.60,72.43,78.81,69.28,73.25
3.81,72.34,78.74,69.26,73.27
4.01,72.31,78.68,69.23,73.28
4.22,72.28,78.57,69.22,73.26
4.46,72.29,78.31,69.25,73.21
5.17,72.32,78.27,69.24,73.17
5.57,72.28,77.96,71.05,73.1
6.70,72.34,78.05,72.68,73.08
7.50,72.32,78.03,72.66,73.09
7.70,72.26,78.03,72.65,73.09
7.91,72.24,77.97,72.18,73.04
8.11,72.24,77.91,71.51,73.04
8.47,73.74,77.89,70.03,73.03
8.73,84.29,77.83,69.25,73.05
8.96,93.43,77.78,69.18,73.01
9.16,102.31,77.76,69.2,73.04
9.36,112.9,77.73,69.21,73.05
9.57,118.35,77.76,69.19,73.01
9.78,117.53,77.69,69.18,72.99
10.18,117.64,87.06,69.17,73.0
10.42,117.68,99.19,69.16,72.99
10.62,117.68,112.12,74.86,72.95
10.85,117.67,122.13,83.04,72.96
11.05,117.64,133.31,91.58,81.24
11.25,117.69,135.43,99.02,89.96
11.45,119.66,135.42,107.69,100.93
11.65,120.6,135.9,114.53,111.32
11.85,120.7,136.1,113.82,121.55
12.05,120.74,136.33,113.67,125.68
12.25,120.74,136.51,113.7,124.92
12.45,117.91,136.04,112.83,124.06
12.88,117.84,136.23,112.85,124.09
13.08,117.73,136.37,112.83,124.13
13.32,118.0,137.21,113.36,125.43
13.52,119.24,138.23,114.58,126.22
13.72,119.64,138.53,114.95,126.27
13.92,120.42,139.79,115.54,126.97
14.12,122.17,140.93,116.16,127.62
14.32,124.15,143.7,118.0,129.25
14.52,125.16,143.28,117.42,128.4
14.72,124.94,143.51,117.25,128.39
14.92,124.08,142.99,116.85,127.83
15.12,122.3,141.49,115.94,127.03
15.32,120.31,138.74,113.72,124.88
15.53,117.84,137.81,112.88,124.26
15.73,117.83,137.85,112.89,124.28
15.93,117.83,137.91,112.87,124.24
16.13,117.77,138.03,112.86,124.3
16.33,118.02,138.28,113.0,124.31
16.55,118.83,139.1,113.76,125.12
16.75,119.54,139.92,114.47,125.91
