Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.03,142.79,117.53,128.68
0.13,121.99,142.84,117.51,128.72
0.33,121.98,142.96,117.49,128.73
0.53,121.99,143.09,117.49,128.73
0.73,122.02,143.19,117.38,128.63
0.93,121.97,143.14,117.39,128.61
1.13,121.93,143.15,117.4,128.58
1.33,121.38,143.18,117.41,128.6
1.53,109.97,142.01,116.12,123.79
1.73,98.31,127.17,104.71,112.09
1.93,87.86,113.87,95.15,100.24
2.14,77.95,100.57,84.67,89.43
2.35,72.37,87.78,75.9,78.57
2.55,72.26,79.91,69.58,73.45
2.76,72.19,79.65,69.45,73.33
2.97,72.14,79.37,69.38,73.24
3.17,72.12,79.19,69.36,73.23
3.38,72.11,79.02,69.36,73.24
3.59,72.06,78.92,69.37,73.18
3.80,72.06,78.86,69.36,73.2
4.01,72.12,78.72,69.36,73.19
4.25,72.11,78.39,69.38,73.17
4.95,72.11,78.35,69.34,73.13
5.35,72.04,77.98,71.38,73.07
6.49,72.05,77.86,73.03,73.12
7.27,72.07,77.92,73.01,73.05
7.47,72.03,77.92,72.99,73.06
7.68,72.0,77.93,72.53,73.06
7.88,71.96,77.96,71.23,73.04
8.24,79.99,77.94,70.3,73.02
8.50,90.94,77.85,69.5,73.01
8.70,99.53,77.82,69.33,73.02
8.90,108.45,77.78,69.33,72.99
9.10,118.81,77.77,69.32,73.01
9.32,118.25,77.84,69.28,72.99
9.53,117.5,77.75,69.33,73.0
9.89,117.57,90.03,69.34,72.94
10.13,117.62,100.63,69.31,72.94
10.33,117.62,114.72,74.78,72.92
10.56,117.66,125.01,83.3,72.92
10.76,117.64,135.75,92.4,82.1
10.96,117.61,135.4,98.31,89.85
11.16,119.86,135.82,107.52,100.56
11.36,119.98,135.96,114.38,110.75
11.56,120.06,136.26,113.69,120.9
11.76,120.1,136.55,113.47,125.17
11.96,120.08,136.69,113.54,124.5
12.16,117.89,136.26,112.98,124.21
12.57,117.84,136.38,113.0,124.25
12.77,117.93,136.58,113.03,124.31
13.02,118.29,137.07,113.82,125.5
13.22,119.44,138.46,114.79,126.5
13.42,119.5,138.84,114.79,126.52
13.62,119.6,139.28,115.03,126.93
13.82,121.51,140.0,115.79,127.65
14.02,121.56,140.4,115.51,127.01
14.22,126.3,144.31,119.56,130.91
14.42,127.51,144.32,119.81,131.28
14.62,127.42,144.26,119.65,130.94
14.82,125.71,143.71,118.86,130.22
15.02,125.59,143.61,118.77,130.23
15.22,119.37,138.33,113.43,124.74
15.42,117.96,137.89,112.85,124.34
15.62,117.96,137.93,112.81,124.38
15.82,117.93,138.01,112.83,124.34
16.02,117.92,138.13,112.84,124.35
16.22,118.14,138.37,113.0,124.4
16.45,118.97,139.21,113.72,125.17
16.65,119.6,140.05,114.48,126.01
