Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.13,122.38,143.37,117.09,128.26
0.13,122.32,143.41,117.11,128.75
0.33,122.34,143.46,117.12,128.73
0.53,122.29,143.52,117.13,128.71
0.73,122.33,143.62,117.03,128.68
0.93,122.18,143.53,117.02,128.67
1.13,120.14,143.53,117.04,128.66
1.33,109.61,143.54,117.01,127.11
1.53,97.52,128.46,106.24,112.88
1.74,87.35,116.01,95.91,102.44
1.94,76.67,103.47,87.02,90.84
2.15,72.75,89.46,77.72,78.68
2.36,72.6,80.58,69.71,73.53
2.57,72.52,80.24,69.56,73.36
2.77,72.48,80.0,69.48,73.31
2.98,72.45,79.9,69.44,73.29
3.19,72.44,79.73,69.45,73.3
3.39,72.43,79.56,69.44,73.28
3.60,72.42,79.43,69.4,73.24
3.81,72.41,79.29,69.38,73.25
4.02,72.4,79.23,69.36,73.22
4.25,72.36,78.9,69.45,73.25
4.96,73.41,78.83,69.45,73.18
5.37,75.51,78.55,71.22,73.12
6.51,74.02,78.27,72.88,73.08
7.29,73.35,78.22,72.85,73.02
7.49,72.76,78.24,72.85,73.05
7.69,72.31,78.19,72.43,73.03
7.90,72.32,78.11,71.19,73.04
8.26,73.9,78.03,70.35,72.99
8.52,84.47,78.04,69.52,72.99
8.74,94.05,77.99,69.34,72.99
8.94,102.54,77.94,69.37,72.99
9.14,112.15,77.9,69.35,72.99
9.34,118.5,77.86,69.33,72.95
9.56,117.82,77.84,69.33,72.98
9.77,117.58,79.51,69.34,72.92
10.12,117.66,92.68,69.34,72.93
10.33,117.7,104.03,69.66,72.89
10.56,117.7,115.68,79.07,72.93
10.76,117.79,125.65,87.17,73.54
10.96,117.79,135.18,95.93,84.4
11.16,118.66,135.09,105.88,94.82
11.36,120.0,135.36,112.4,103.36
11.56,119.95,135.55,114.28,113.47
11.76,120.0,135.83,113.86,123.7
11.96,120.0,136.04,113.82,124.63
12.16,117.79,135.63,113.17,124.03
12.60,117.81,135.7,113.16,124.04
12.80,117.81,135.85,113.21,124.11
13.02,117.79,136.42,113.79,125.31
13.22,119.3,137.92,115.29,126.26
13.42,119.34,137.98,115.26,126.3
13.62,119.36,138.16,115.33,126.25
13.82,120.85,138.76,115.82,126.86
14.02,121.39,139.24,116.51,127.4
14.22,125.92,144.04,120.58,131.22
14.42,129.22,145.85,122.21,132.82
14.62,135.69,152.28,128.38,139.18
14.82,137.02,153.23,129.53,140.35
15.02,143.16,159.22,135.02,145.77
15.22,140.52,155.64,131.16,141.77
15.42,143.48,160.16,135.38,146.43
15.62,140.59,156.03,130.94,142.1
15.82,143.76,160.57,135.25,146.62
16.02,141.02,156.73,131.18,142.43
16.22,141.15,156.9,131.46,142.25
16.42,136.01,152.23,126.77,136.55
16.62,133.45,150.43,125.32,135.4
16.82,127.3,144.64,119.65,129.33
17.02,123.45,143.09,117.89,127.02
17.22,119.6,140.02,114.57,124.37
17.42,117.87,138.64,113.27,124.33
17.62,117.86,138.69,113.28,124.32
17.82,117.87,138.67,113.28,124.28
18.02,118.01,138.8,113.37,124.37
18.24,118.95,139.69,114.16,125.12
18.44,119.63,140.51,114.84,125.91
