Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.18,121.71,74.61,69.18,71.67
0.18,122.16,74.72,69.17,71.64
0.38,122.13,74.75,69.15,71.65
0.58,122.16,74.67,69.13,71.64
0.78,122.18,74.61,69.14,71.63
0.98,122.08,74.55,69.13,71.6
1.18,122.1,74.5,69.14,71.6
1.38,122.09,74.56,69.13,71.59
1.58,115.98,74.69,69.14,71.58
1.78,106.11,74.65,69.15,71.57
1.99,95.25,74.57,69.14,71.57
2.20,85.31,74.53,69.14,71.55
2.41,76.25,74.5,69.12,71.57
2.61,72.44,74.5,69.12,71.58
2.82,72.34,74.63,69.17,71.6
3.03,72.28,74.68,69.15,71.61
3.24,72.2,74.59,69.13,71.62
3.44,72.18,74.53,69.1,71.63
3.65,72.13,74.49,69.13,71.62
3.86,72.13,74.49,69.15,71.64
4.07,72.17,74.56,69.14,71.62
4.31,72.11,74.53,69.16,71.6
5.01,72.18,74.52,69.12,71.61
5.42,72.15,74.5,69.18,71.59
6.57,72.05,74.64,69.13,71.64
7.37,72.06,74.57,69.14,71.61
7.58,72.09,74.53,69.12,71.58
7.79,72.11,74.53,69.14,71.59
7.99,72.08,74.62,69.1,71.57
8.36,81.58,74.68,69.09,71.58
8.61,92.03,74.56,69.09,71.57
8.82,100.98,74.49,69.14,71.57
9.02,110.62,74.49,69.16,71.58
9.22,119.14,74.49,69.15,71.57
9.42,117.79,74.68,69.16,71.61
9.78,117.58,74.48,69.12,71.57
10.72,117.57,74.5,69.11,71.51
11.65,117.54,74.47,69.12,71.53
12.00,117.51,74.48,69.05,71.51
13.08,117.55,74.43,69.04,71.5
13.29,117.58,74.43,69.05,71.5
13.50,117.6,74.55,69.07,71.5
13.72,117.64,74.64,69.1,71.53
13.93,117.65,74.57,69.11,71.54
14.14,117.61,74.5,69.1,71.55
14.35,117.57,74.46,69.07,71.58
14.56,117.66,74.46,69.07,71.61
14.85,117.56,74.61,69.09,71.6
15.14,117.61,74.61,69.08,71.59
15.34,117.67,74.49,69.11,71.58
15.54,117.76,74.44,69.1,71.57
15.74,118.51,74.4,69.09,71.57
15.94,120.5,74.4,69.08,71.56
16.14,120.79,74.5,69.11,71.56
16.34,123.05,74.63,69.15,71.57
16.65,124.05,74.56,69.2,71.61
16.95,126.09,74.53,69.2,71.65
17.26,128.23,74.61,69.21,71.69
17.57,129.08,74.76,69.21,71.67
17.87,127.62,74.71,69.23,71.66
18.07,125.55,74.61,69.21,71.65
18.34,124.07,74.53,69.18,71.64
18.63,123.78,74.63,69.16,71.64
19.00,125.6,74.76,69.16,71.63
19.30,125.16,74.63,69.18,71.63
19.60,124.75,74.57,69.19,71.63
19.90,124.59,74.56,69.18,71.65
20.10,124.67,74.67,69.18,71.67
20.36,123.86,74.73,69.17,71.65
20.67,123.14,74.58,69.15,71.63
20.98,124.8,74.51,69.16,71.64
21.27,124.76,74.6,69.18,71.65
21.65,125.29,74.76,69.17,71.65
21.95,123.42,74.69,69.17,71.65
22.15,123.43,74.59,69.18,71.63
22.42,124.06,74.54,69.2,71.63
22.65,122.38,74.53,69.17,71.63
22.85,122.15,74.62,69.2,71.66
23.05,122.21,74.75,69.18,71.67
23.25,120.36,74.72,69.16,71.71
23.45,118.92,74.63,69.15,71.73
23.65,117.99,74.56,69.15,71.74
23.85,118.03,74.5,69.17,71.73
24.05,117.99,74.49,69.17,71.75
24.25,117.96,74.61,69.15,71.74
24.45,118.01,74.7,69.14,71.73
24.67,119.01,74.6,69.14,71.71
