Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.18,121.86,74.6,69.13,71.69
0.18,122.14,74.51,69.11,71.7
0.38,122.07,74.47,69.13,71.73
0.58,122.06,74.43,69.13,71.73
0.78,121.99,74.45,69.14,71.74
0.98,118.07,74.53,69.12,71.74
1.18,107.68,74.61,69.11,71.72
1.39,98.06,74.54,69.11,71.68
1.60,86.64,74.47,69.13,71.67
1.80,76.71,74.42,69.14,71.66
2.01,72.65,74.41,69.11,71.64
2.22,72.49,74.47,69.11,71.65
2.42,72.38,74.58,69.1,71.64
2.62,72.36,74.62,69.09,71.64
2.83,72.36,74.53,69.09,71.68
3.03,72.36,74.47,69.11,71.67
3.24,72.36,74.41,69.1,71.67
3.44,72.33,74.44,69.1,71.68
3.65,72.31,74.51,69.11,71.68
3.85,72.3,74.59,69.1,71.68
4.06,72.27,74.56,69.09,71.69
4.26,72.24,74.49,69.12,71.73
4.47,72.24,74.43,69.14,71.72
4.67,72.26,74.42,69.16,71.73
4.88,72.27,74.46,69.12,71.7
5.08,72.33,74.58,69.12,71.68
5.32,72.35,74.46,69.12,71.62
6.02,72.33,74.5,69.12,71.63
6.42,72.23,74.43,69.14,71.67
7.59,72.16,74.51,69.07,71.69
8.39,72.21,74.44,69.07,71.64
8.59,72.22,74.36,69.07,71.64
8.80,72.2,74.37,69.08,71.65
9.00,72.2,74.46,69.07,71.62
9.21,72.18,74.61,69.07,71.64
9.41,72.22,74.5,69.08,71.63
9.79,81.69,74.41,69.08,71.64
10.03,92.53,74.37,69.08,71.64
10.24,101.07,74.38,69.08,71.65
10.44,109.94,74.5,69.1,71.67
10.64,119.06,74.62,69.12,71.67
10.84,117.44,74.46,69.13,71.67
11.26,117.39,74.56,69.08,71.62
12.20,117.43,74.36,69.03,71.59
12.99,117.36,74.39,69.06,71.56
14.04,117.38,74.35,69.06,71.58
14.26,117.37,74.38,69.05,71.6
14.47,117.39,74.48,69.06,71.63
14.68,117.49,74.58,69.07,71.63
14.89,117.5,74.5,69.09,71.62
15.10,117.45,74.42,69.09,71.61
15.31,117.4,74.36,69.1,71.62
15.52,117.39,74.35,69.08,71.61
15.73,117.41,74.4,69.06,71.63
15.94,117.43,74.52,69.07,71.64
16.15,117.47,74.52,69.04,71.61
16.35,117.37,74.4,69.06,71.61
16.68,117.37,74.35,69.07,71.62
16.88,117.4,74.33,69.1,71.62
17.08,117.45,74.38,69.08,71.61
17.28,117.61,74.51,69.1,71.61
