Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.18,121.7,74.58,69.12,71.55
0.18,121.99,74.69,69.11,71.57
0.38,121.99,74.72,69.11,71.58
0.58,122.03,74.64,69.1,71.59
0.78,121.94,74.62,69.14,71.6
0.98,121.92,74.6,69.14,71.61
1.18,121.91,74.61,69.12,71.62
1.38,121.9,74.67,69.09,71.62
1.58,120.62,74.75,69.1,71.61
1.78,109.85,74.66,69.12,71.6
1.99,99.99,74.6,69.13,71.6
2.20,89.73,74.56,69.11,71.58
2.40,79.99,74.56,69.11,71.58
2.61,72.37,74.62,69.12,71.58
2.82,72.23,74.72,69.14,71.57
3.03,72.13,74.7,69.13,71.54
3.23,72.12,74.62,69.1,71.55
3.44,72.11,74.56,69.12,71.55
3.65,72.11,74.57,69.13,71.56
3.86,72.09,74.61,69.13,71.58
4.06,72.11,74.73,69.13,71.57
4.27,72.1,74.75,69.14,71.58
4.86,72.08,74.79,69.09,71.53
5.82,72.0,74.74,69.14,71.58
7.19,72.0,74.66,69.12,71.6
7.40,72.02,74.63,69.14,71.58
7.61,72.0,74.58,69.14,71.59
7.81,71.98,74.64,69.15,71.59
8.17,73.55,74.74,69.13,71.59
8.44,85.14,74.64,69.11,71.61
8.66,94.1,74.59,69.09,71.59
8.86,103.63,74.55,69.13,71.61
9.06,111.78,74.55,69.13,71.57
9.26,117.45,74.71,69.14,71.55
9.71,117.5,74.67,69.11,71.56
11.14,117.5,74.57,69.08,71.61
11.96,117.63,74.53,69.08,71.57
13.00,117.58,74.58,69.12,71.56
13.31,117.6,74.7,69.13,71.58
13.52,117.6,74.74,69.15,71.57
13.73,117.61,74.65,69.15,71.56
13.94,117.66,74.6,69.16,71.56
14.15,117.64,74.54,69.14,71.56
14.36,117.56,74.56,69.12,71.59
14.57,117.56,74.62,69.15,71.59
14.78,117.58,74.74,69.18,71.61
14.99,117.58,74.66,69.17,71.59
15.20,117.62,74.54,69.13,71.6
15.60,117.64,74.56,69.13,71.6
15.83,117.71,74.61,69.15,71.62
16.03,117.72,74.75,69.14,71.62
16.23,117.8,74.74,69.13,71.61
16.43,118.24,74.66,69.13,71.6
16.63,118.36,74.58,69.16,71.57
16.83,118.82,74.54,69.15,71.54
17.27,119.61,74.65,69.15,71.54
17.47,121.47,74.75,69.16,71.55
17.69,121.56,74.7,69.18,71.58
17.89,122.14,74.67,69.22,71.61
18.09,121.75,74.64,69.23,71.64
18.33,120.35,74.67,69.2,71.66
18.68,120.58,74.76,69.22,71.66
18.88,120.33,74.7,69.18,71.66
19.24,120.53,74.64,69.23,71.68
19.64,121.28,74.65,69.23,71.68
19.84,121.17,74.69,69.21,71.68
20.04,121.19,74.81,69.24,71.68
20.38,122.94,74.73,69.21,71.68
20.58,120.9,74.68,69.17,71.68
20.79,120.89,74.65,69.21,71.69
20.99,121.74,74.69,69.18,71.66
21.34,121.92,74.78,69.24,71.63
21.55,121.38,74.75,69.25,71.64
21.76,121.48,74.68,69.24,71.62
21.96,123.67,74.63,69.21,71.66
22.19,122.5,74.63,69.18,71.69
22.41,121.44,74.68,69.16,71.72
22.61,121.62,74.81,69.2,71.7
22.81,122.46,74.84,69.21,71.73
23.01,120.83,74.76,69.21,71.7
23.21,120.69,74.67,69.21,71.67
23.54,120.66,74.66,69.21,71.65
23.75,120.43,74.71,69.18,71.64
23.97,120.47,74.82,69.18,71.63
24.18,120.67,74.74,69.21,71.62
24.51,120.28,74.66,69.16,71.63
24.72,120.74,74.6,69.19,71.64
24.94,120.69,74.62,69.19,71.66
25.14,122.96,74.67,69.24,71.67
25.35,123.79,74.82,69.24,71.7
25.56,121.63,74.79,69.24,71.68
25.76,122.41,74.71,69.23,71.69
25.97,122.53,74.64,69.26,71.7
26.19,120.89,74.66,69.25,71.7
26.39,120.21,74.8,69.2,71.7
26.75,119.41,74.79,69.25,71.68
27.15,120.15,74.71,69.22,71.68
27.36,120.13,74.64,69.2,71.66
27.56,121.28,74.64,69.23,71.63
27.76,122.96,74.7,69.25,71.63
27.98,122.73,74.86,69.22,71.63
28.18,123.72,74.84,69.23,71.64
28.38,123.52,74.77,69.22,71.67
28.58,122.31,74.71,69.26,71.68
28.78,120.59,74.65,69.24,71.69
28.98,119.93,74.64,69.22,71.69
29.18,118.32,74.72,69.18,71.68
29.38,118.04,74.82,69.19,71.69
29.58,118.03,74.74,69.2,71.69
29.78,118.07,74.69,69.19,71.69
29.98,118.04,74.63,69.18,71.68
30.18,118.2,74.61,69.19,71.67
30.40,119.2,74.66,69.19,71.64
