Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.18,121.02,74.96,69.07,71.67
0.18,121.67,75.04,69.07,71.67
0.38,121.94,74.96,69.04,71.7
0.58,121.98,74.9,69.08,71.67
0.78,122.01,74.86,69.08,71.67
0.99,121.96,74.83,69.1,71.64
1.19,121.99,74.86,69.08,71.64
1.39,122.03,74.98,69.08,71.63
1.59,117.87,74.95,69.06,71.65
1.79,106.94,74.87,69.05,71.63
1.99,97.47,74.85,69.07,71.65
2.20,86.04,74.84,69.05,71.64
2.40,76.07,74.85,69.06,71.66
2.60,72.32,74.96,69.06,71.65
2.81,72.21,74.94,69.06,71.67
3.01,72.16,74.86,69.05,71.69
3.22,72.13,74.81,69.04,71.7
3.42,72.13,74.82,69.05,71.67
3.63,72.08,74.84,69.05,71.66
3.83,72.08,74.95,69.07,71.63
4.03,72.04,74.99,69.07,71.61
4.24,72.06,74.9,69.04,71.61
4.48,72.03,74.85,69.08,71.62
5.18,72.01,74.94,69.07,71.6
5.58,72.05,75.01,69.08,71.65
6.75,71.98,74.82,69.06,71.67
7.54,71.95,74.87,69.06,71.65
7.75,71.95,75.01,69.05,71.64
7.96,71.96,74.94,69.06,71.64
8.16,71.99,74.84,69.04,71.65
8.52,73.38,74.81,69.05,71.63
8.77,84.26,74.83,69.07,71.61
9.00,93.21,74.97,69.06,71.61
9.20,102.71,74.97,69.04,71.63
9.40,111.01,74.9,69.04,71.64
9.60,118.5,74.86,69.07,71.64
9.80,117.38,74.82,69.06,71.64
10.17,117.42,74.78,69.07,71.63
11.34,117.41,74.79,69.08,71.62
12.37,117.46,74.94,69.04,71.61
13.18,117.49,74.86,69.07,71.58
13.39,117.54,74.81,69.06,71.57
13.60,117.52,74.78,69.05,71.6
13.81,117.49,74.81,69.05,71.62
14.02,117.49,74.9,69.06,71.63
14.23,117.45,74.96,69.06,71.65
14.44,117.43,74.86,69.07,71.65
14.65,117.46,74.82,69.06,71.64
14.85,117.5,74.81,69.06,71.64
15.07,117.52,74.83,69.06,71.65
15.27,117.56,74.9,69.07,71.65
15.48,117.61,74.95,69.06,71.66
15.83,117.65,74.86,69.08,71.65
16.03,117.63,74.79,69.08,71.63
16.23,117.65,74.77,69.06,71.6
16.43,117.66,74.81,69.06,71.6
16.63,117.83,74.91,69.08,71.59
16.83,117.77,74.99,69.08,71.59
17.03,118.17,74.84,69.08,71.61
17.35,118.27,74.78,69.1,71.6
17.55,118.6,74.77,69.06,71.6
17.75,119.54,74.76,69.06,71.62
17.96,120.22,74.92,69.08,71.64
18.17,120.36,74.91,69.1,71.64
18.38,120.59,74.78,69.08,71.69
18.73,119.82,74.76,69.07,71.67
18.93,119.4,74.82,69.07,71.64
19.33,119.46,74.91,69.07,71.63
19.53,119.75,74.86,69.08,71.61
19.74,120.71,74.8,69.09,71.62
19.95,121.24,74.77,69.09,71.61
20.16,120.82,74.79,69.08,71.61
20.36,120.56,74.83,69.07,71.6
20.56,121.19,74.94,69.07,71.57
20.77,120.89,74.9,69.08,71.59
20.98,121.35,74.82,69.1,71.57
21.20,121.86,74.79,69.06,71.62
21.41,121.15,74.77,69.05,71.61
21.62,120.85,74.87,69.06,71.66
21.91,120.91,74.96,69.06,71.67
22.12,121.07,74.84,69.07,71.64
22.32,121.1,74.79,69.08,71.64
22.54,121.0,74.76,69.1,71.63
22.75,121.41,74.78,69.08,71.62
22.96,121.41,74.84,69.08,71.64
23.17,121.11,74.95,69.08,71.63
23.38,120.42,74.78,69.08,71.59
23.78,120.3,74.75,69.07,71.61
23.98,120.36,74.77,69.1,71.6
24.18,120.61,74.83,69.1,71.62
24.40,121.41,74.98,69.11,71.6
24.61,121.4,74.93,69.08,71.62
24.81,121.29,74.82,69.04,71.6
25.02,120.88,74.76,69.06,71.59
25.24,120.7,74.74,69.08,71.6
25.46,121.1,74.77,69.08,71.6
25.68,121.15,74.91,69.1,71.63
25.88,121.02,74.88,69.08,71.64
26.10,121.35,74.79,69.07,71.64
26.30,120.74,74.69,69.1,71.66
26.65,120.39,74.71,69.08,71.64
26.85,120.53,74.76,69.08,71.63
27.05,120.84,74.87,69.05,71.64
27.33,121.27,74.79,69.07,71.66
27.53,120.59,74.72,69.03,71.61
27.95,120.43,74.73,69.03,71.61
28.17,119.98,74.89,69.02,71.57
28.58,120.15,74.81,69.06,71.61
28.78,120.58,74.77,69.04,71.6
28.98,120.17,74.73,69.03,71.6
29.20,121.2,74.73,69.04,71.63
29.40,121.5,74.84,69.04,71.62
29.69,121.29,74.9,69.06,71.6
29.89,121.27,74.79,69.08,71.6
30.09,120.97,74.76,69.08,71.62
30.30,121.12,74.74,69.08,71.61
30.50,120.93,74.76,69.09,71.61
30.72,120.91,74.86,69.05,71.62
30.92,120.72,74.92,69.04,71.63
31.13,120.9,74.81,69.05,71.61
31.34,119.97,74.72,69.0,71.6
31.74,119.48,74.73,69.08,71.6
31.94,118.96,74.78,69.11,71.57
32.14,118.34,74.91,69.08,71.57
32.34,118.07,74.88,69.09,71.58
32.54,117.72,74.78,69.1,71.6
32.74,117.69,74.71,69.11,71.59
32.94,117.69,74.71,69.1,71.59
33.14,117.65,74.74,69.09,71.63
33.34,117.76,74.85,69.07,71.62
33.55,119.05,74.88,69.07,71.64
