Time(S),GPU0_Power(W)
0.23,152.28
0.23,153.3
0.45,153.88
0.65,154.38
0.85,154.21
1.05,154.22
1.25,146.87
1.45,132.86
1.65,119.54
1.85,104.92
2.05,91.99
2.25,84.12
2.45,83.93
2.65,83.69
2.85,83.41
3.05,83.39
3.25,83.34
3.45,83.06
3.65,82.92
3.85,82.88
4.05,82.59
4.25,82.45
4.45,82.43
4.65,82.12
5.15,82.04
5.65,81.87
5.85,91.65
6.05,104.57
6.25,116.48
6.45,128.93
6.65,141.48
6.85,145.5
7.05,144.89
7.39,145.23
7.59,145.54
7.85,145.53
8.05,145.8
8.25,146.01
8.45,146.02
8.65,146.63
9.79,146.75
10.03,146.98
10.23,146.99
10.43,147.01
10.63,147.22
10.83,147.26
11.18,147.5
11.38,147.44
11.58,147.57
11.78,147.77
11.98,147.92
12.18,147.96
12.38,148.04
12.71,148.87
12.91,149.67
13.11,149.65
13.31,149.85
13.62,150.15
13.82,150.33
14.02,150.31
14.22,151.39
14.61,150.81
14.81,149.49
15.11,149.73
15.31,149.77
15.63,150.54
15.83,150.81
16.04,150.24
16.24,150.04
16.54,149.46
16.74,150.55
16.94,150.29
17.15,150.84
17.35,151.76
17.55,151.23
17.75,150.36
18.07,150.42
18.27,150.98
18.47,150.63
18.67,150.77
18.93,151.17
19.14,151.66
19.34,151.26
19.54,151.3
19.79,151.87
19.99,152.3
20.20,151.77
20.40,153.35
20.60,153.61
20.80,152.05
21.07,152.21
21.27,150.36
21.70,150.31
22.08,150.4
22.28,150.15
22.61,150.58
22.81,150.96
23.01,150.68
23.35,150.67
23.55,150.44
23.75,150.44
23.95,149.89
24.15,149.81
24.35,149.66
24.55,149.51
24.75,149.56
24.95,149.63
25.15,150.29
