Time(S),GPU0_Power(W)
0.20,152.86
0.20,153.61
0.40,154.39
0.60,155.03
0.80,155.1
1.00,155.05
1.21,151.48
1.41,136.38
1.61,122.54
1.81,108.39
2.01,95.52
2.21,85.14
2.41,84.51
2.61,84.14
2.81,84.0
3.01,83.67
3.21,83.52
3.41,83.42
3.61,83.15
3.81,82.98
4.01,82.92
4.21,82.71
4.41,82.58
4.61,82.56
4.81,82.4
5.01,82.02
5.50,81.97
6.01,81.86
6.21,93.26
6.41,105.45
6.61,117.13
6.81,129.2
7.01,141.59
7.21,144.93
7.41,144.2
7.61,144.51
7.81,144.75
8.01,144.84
8.21,145.09
8.41,145.29
8.61,145.32
8.81,145.53
9.01,145.72
9.21,145.74
9.41,145.91
9.61,146.08
9.81,146.05
10.01,146.2
10.21,146.37
10.41,146.32
10.63,146.46
10.83,146.66
11.03,146.8
11.23,146.99
11.43,147.53
11.63,147.66
11.83,149.88
12.03,151.69
12.23,153.61
12.43,155.14
12.63,158.2
12.83,156.29
13.03,158.68
13.23,156.98
13.43,159.38
13.63,160.24
13.83,162.13
14.03,161.49
14.23,164.81
14.43,163.59
14.63,163.97
14.83,165.31
15.03,165.21
15.23,165.38
15.43,165.17
15.63,164.29
15.83,164.7
16.03,164.29
16.23,164.51
16.43,165.69
16.63,167.38
16.83,166.5
17.03,165.52
17.23,166.99
17.43,168.15
17.63,166.99
17.83,167.36
18.03,169.06
18.23,169.3
18.43,168.29
18.63,166.15
18.83,165.23
19.03,161.51
19.23,162.62
19.43,159.63
19.63,161.59
19.83,163.5
20.03,166.3
20.23,164.86
20.43,167.56
20.63,167.34
20.83,166.66
21.03,165.29
21.23,166.5
21.43,165.93
21.63,166.52
21.83,166.66
22.03,167.34
22.23,167.57
22.43,167.99
22.63,167.19
22.83,167.18
23.03,168.31
23.23,166.96
23.43,166.01
23.63,167.36
23.83,166.89
24.03,166.82
24.23,167.81
24.43,167.15
24.63,168.03
24.83,168.94
25.03,169.86
25.23,168.23
25.43,169.71
25.63,168.98
25.83,167.43
26.03,163.1
26.23,160.68
26.43,156.98
26.63,152.8
26.83,150.81
27.03,150.64
27.23,150.46
27.43,150.48
27.63,150.44
27.83,150.27
28.03,150.91
