Time(S),GPU0_Power(W)
0.21,153.11
0.21,153.59
0.41,154.55
0.61,155.1
0.81,154.95
1.01,144.68
1.21,131.41
1.41,117.62
1.61,103.86
1.81,88.77
2.01,84.75
2.21,84.29
2.41,84.04
2.61,83.66
2.81,83.39
3.01,83.39
3.21,83.24
3.41,83.12
3.61,83.18
3.81,83.14
4.01,82.93
4.21,82.65
4.71,82.4
5.21,83.21
5.41,108.04
5.78,118.59
5.98,130.19
6.18,142.07
6.38,146.87
6.58,146.45
6.78,145.8
6.98,145.53
7.18,145.81
7.38,146.02
7.58,146.06
7.78,146.27
7.98,146.43
8.18,146.45
8.38,146.63
8.58,146.79
8.78,146.8
8.98,146.9
9.18,147.09
9.38,147.06
9.58,147.13
9.78,147.33
9.98,147.36
10.18,147.45
10.38,147.87
10.58,149.36
10.78,150.68
10.98,151.0
11.18,157.93
11.38,163.89
11.58,163.0
11.78,169.7
11.98,174.13
12.18,174.94
12.38,175.08
12.58,183.21
12.78,181.41
12.98,183.38
13.18,186.31
13.38,180.7
13.58,182.44
13.78,182.56
13.98,176.46
14.18,174.07
14.38,178.65
14.58,167.64
14.78,173.03
14.98,177.76
15.18,175.25
15.38,180.05
15.58,180.13
15.78,180.48
15.98,180.41
16.18,180.54
16.38,180.01
16.58,179.67
16.78,176.98
16.98,177.91
17.18,173.36
17.38,176.3
17.58,179.54
17.78,181.64
17.98,181.15
18.18,185.31
18.38,186.11
18.58,180.22
18.78,178.87
18.98,178.23
19.18,173.98
19.39,164.57
19.59,164.35
19.79,156.92
19.99,152.23
20.19,151.99
20.39,151.96
20.59,151.75
20.79,151.58
20.99,151.62
21.19,152.28
