Time(S),GPU0_Power(W)
0.00,160.0
0.00,160.0
0.20,141.0
0.40,129.0
0.60,127.0
0.80,127.0
1.00,127.0
1.20,127.0
1.40,127.0
1.60,127.0
1.80,127.0
2.00,127.0
2.20,127.0
2.40,127.0
2.60,126.0
2.80,127.0
3.00,127.0
3.20,127.0
3.40,127.0
3.60,126.0
3.80,127.0
4.00,127.0
4.20,128.0
4.40,127.0
4.60,127.0
4.80,127.0
5.00,127.0
5.20,127.0
5.40,127.0
5.60,126.0
5.80,127.0
6.00,126.0
6.20,127.0
6.40,127.0
6.60,127.0
6.80,127.0
7.00,127.0
7.20,127.0
7.40,126.0
7.60,127.0
7.80,127.0
8.00,127.0
8.20,127.0
8.40,127.0
8.60,127.0
8.80,126.0
9.00,127.0
9.20,127.0
9.40,127.0
9.60,126.0
9.80,127.0
10.00,126.0
10.21,126.0
10.41,166.0
10.61,173.0
10.81,162.0
11.01,160.0
11.21,160.0
11.41,160.0
11.61,160.0
11.81,160.0
12.01,160.0
12.21,160.0
12.41,160.0
12.61,160.0
12.81,160.0
14.12,160.0
14.32,160.0
14.52,160.0
14.72,160.0
14.92,160.0
15.12,160.0
15.32,160.0
15.52,160.0
15.72,160.0
15.92,160.0
16.12,160.0
16.32,159.0
16.52,160.0
16.72,160.0
16.92,161.0
17.12,160.0
17.32,160.0
17.52,160.0
17.72,160.0
17.92,160.0
19.20,160.0
19.40,160.0
19.60,160.0
19.80,160.0
20.00,160.0
20.20,160.0
20.40,160.0
20.60,160.0
20.80,160.0
21.00,160.0
21.20,160.0
21.40,160.0
21.60,160.0
21.80,160.0
22.00,160.0
22.20,159.0
22.40,160.0
22.60,160.0
22.80,160.0
23.00,160.0
23.20,160.0
23.40,160.0
23.60,159.0
23.80,160.0
24.00,160.0
24.20,160.0
24.40,160.0
24.60,160.0
24.80,160.0
25.00,160.0
25.20,160.0
25.40,160.0
25.60,160.0
25.80,160.0
26.00,160.0
26.20,160.0
26.40,160.0
26.60,160.0
26.80,159.0
27.00,160.0
27.20,159.0
27.40,160.0
27.60,160.0
27.80,160.0
28.00,160.0
28.20,159.0
28.40,160.0
28.60,160.0
28.80,160.0
29.00,160.0
29.20,160.0
29.40,160.0
29.60,160.0
29.80,160.0
30.00,162.0
30.20,166.0
30.40,132.0
30.60,177.0
30.80,174.0
31.00,204.0
31.20,225.0
31.40,178.0
31.60,216.0
31.80,214.0
32.00,197.0
32.20,222.0
32.40,197.0
32.60,212.0
32.80,219.0
33.00,180.0
33.20,220.0
33.40,217.0
33.60,196.0
33.80,213.0
34.00,209.0
34.20,204.0
34.40,218.0
34.60,193.0
34.80,209.0
35.00,227.0
35.20,181.0
35.40,220.0
35.60,218.0
35.80,197.0
36.00,216.0
36.20,212.0
36.40,207.0
36.60,218.0
36.80,189.0
37.00,209.0
37.20,224.0
37.40,200.0
37.60,216.0
37.80,212.0
38.00,197.0
38.20,222.0
38.40,195.0
38.60,209.0
38.80,228.0
39.00,181.0
39.20,218.0
39.40,216.0
39.60,199.0
39.80,227.0
40.00,204.0
40.20,212.0
40.40,217.0
40.60,186.0
40.80,211.0
41.00,222.0
41.20,198.0
41.40,215.0
41.60,211.0
41.80,214.0
42.00,218.0
42.21,191.0
42.41,210.0
42.61,224.0
42.81,182.0
43.01,217.0
43.21,214.0
43.41,199.0
43.61,222.0
43.81,196.0
44.01,213.0
44.21,214.0
44.41,186.0
44.61,221.0
44.81,220.0
45.01,176.0
45.21,185.0
45.41,214.0
45.61,212.0
45.81,199.0
46.01,227.0
46.21,199.0
46.41,212.0
46.61,218.0
46.81,184.0
47.01,222.0
47.21,218.0
47.41,198.0
47.61,217.0
47.81,205.0
48.01,213.0
48.21,215.0
48.41,186.0
48.61,223.0
48.81,221.0
49.01,198.0
49.21,212.0
49.41,211.0
49.61,203.0
49.81,219.0
50.01,194.0
50.21,209.0
50.41,226.0
50.61,195.0
50.81,214.0
51.01,207.0
51.21,216.0
51.41,217.0
51.61,190.0
51.81,209.0
52.01,223.0
52.21,196.0
52.41,217.0
52.61,215.0
52.81,216.0
53.01,219.0
53.21,191.0
53.41,213.0
53.61,223.0
53.81,200.0
54.01,216.0
54.21,211.0
54.41,211.0
54.61,218.0
54.81,191.0
55.01,217.0
55.21,222.0
55.41,198.0
55.61,215.0
55.81,209.0
56.01,215.0
56.21,218.0
56.41,190.0
56.61,213.0
56.81,224.0
57.01,200.0
57.21,217.0
57.41,214.0
57.61,215.0
57.81,219.0
58.01,192.0
58.21,211.0
58.41,227.0
58.61,182.0
58.81,218.0
59.01,216.0
59.21,199.0
59.41,225.0
59.61,202.0
59.81,213.0
60.01,215.0
60.21,187.0
60.41,216.0
60.61,224.0
60.81,198.0
61.01,217.0
61.21,214.0
61.41,197.0
61.61,223.0
61.81,196.0
62.01,211.0
62.21,227.0
62.41,182.0
62.61,221.0
62.81,215.0
63.01,200.0
63.21,219.0
63.41,203.0
63.61,216.0
63.81,217.0
64.01,189.0
64.21,209.0
64.41,222.0
64.61,196.0
64.81,216.0
65.01,212.0
65.21,199.0
65.41,211.0
65.61,388.0
65.81,346.0
66.01,256.0
66.21,179.0
66.41,167.0
66.61,166.0
66.81,165.0
67.01,165.0
67.21,165.0
67.41,165.0
67.61,165.0
67.81,164.0
68.01,192.0
68.21,179.0
68.41,167.0
68.61,165.0
