Time(S),GPU0_Power(W)
0.00,167.0
0.00,167.0
0.20,139.0
0.40,130.0
0.60,128.0
0.80,128.0
1.00,128.0
1.20,128.0
1.40,128.0
1.60,128.0
1.80,128.0
2.00,128.0
2.20,128.0
2.40,128.0
2.60,127.0
2.80,128.0
3.00,127.0
3.20,128.0
3.40,128.0
3.60,127.0
3.80,127.0
4.00,128.0
4.20,128.0
4.40,128.0
4.60,128.0
4.80,127.0
5.00,128.0
5.20,128.0
5.40,127.0
5.60,127.0
5.80,128.0
6.00,128.0
6.20,128.0
6.40,127.0
6.60,127.0
6.80,128.0
7.00,127.0
7.20,128.0
7.40,127.0
7.60,127.0
7.80,127.0
8.01,127.0
8.21,127.0
8.41,127.0
8.61,127.0
8.81,127.0
9.01,127.0
9.21,127.0
9.41,127.0
9.61,127.0
9.81,127.0
10.01,127.0
10.21,127.0
10.41,127.0
10.61,127.0
10.81,127.0
11.01,137.0
11.21,171.0
11.41,165.0
11.61,161.0
11.81,159.0
12.01,161.0
12.21,160.0
12.41,160.0
12.61,160.0
12.81,160.0
13.01,160.0
13.21,160.0
13.41,161.0
13.61,161.0
13.81,160.0
14.01,160.0
14.21,160.0
14.41,161.0
14.61,161.0
14.81,161.0
15.01,161.0
15.21,160.0
15.41,160.0
15.61,160.0
15.81,160.0
16.01,160.0
16.21,161.0
16.41,160.0
16.61,160.0
16.81,160.0
17.01,160.0
17.21,160.0
17.41,160.0
17.61,160.0
17.81,160.0
18.01,160.0
18.21,161.0
18.41,160.0
19.73,160.0
19.93,160.0
20.13,160.0
20.33,161.0
20.53,160.0
20.73,160.0
20.93,160.0
21.13,160.0
21.33,160.0
21.53,161.0
21.73,160.0
21.93,160.0
22.13,160.0
22.33,160.0
22.53,160.0
22.73,160.0
22.93,160.0
23.13,159.0
23.33,160.0
23.53,160.0
23.73,160.0
23.93,160.0
24.13,160.0
24.33,160.0
24.53,160.0
24.73,160.0
24.93,160.0
25.13,160.0
25.33,160.0
25.53,160.0
25.73,160.0
25.93,160.0
26.13,160.0
26.33,160.0
26.53,160.0
26.73,160.0
26.93,160.0
27.13,160.0
27.33,160.0
27.53,160.0
27.73,160.0
27.93,160.0
28.13,161.0
28.33,160.0
28.53,160.0
28.73,160.0
28.93,160.0
29.13,160.0
29.33,160.0
29.53,160.0
29.73,160.0
29.93,160.0
30.13,161.0
30.33,160.0
30.53,160.0
30.73,160.0
30.93,161.0
31.13,163.0
31.33,163.0
31.53,163.0
31.73,163.0
31.93,163.0
32.13,163.0
32.33,187.0
32.53,165.0
32.73,132.0
32.93,266.0
33.13,210.0
33.33,171.0
33.53,165.0
33.73,164.0
33.93,164.0
34.13,164.0
34.33,250.0
34.53,177.0
34.73,167.0
34.93,164.0
35.13,164.0
35.33,164.0
35.53,224.0
35.73,173.0
35.93,166.0
36.14,164.0
36.34,164.0
36.54,265.0
36.74,201.0
36.94,169.0
37.14,165.0
37.34,164.0
37.54,164.0
37.74,298.0
37.94,188.0
38.14,168.0
38.34,165.0
38.54,164.0
38.74,164.0
38.94,273.0
39.14,193.0
39.34,168.0
39.54,165.0
39.74,164.0
39.94,164.0
40.14,190.0
40.34,211.0
40.54,171.0
40.74,165.0
40.94,164.0
41.14,164.0
41.34,331.0
41.54,195.0
41.74,169.0
41.94,165.0
42.14,164.0
42.34,164.0
42.54,281.0
42.74,184.0
42.94,167.0
43.14,165.0
43.34,164.0
43.54,164.0
43.74,251.0
43.94,176.0
44.14,166.0
44.34,164.0
44.54,164.0
44.74,164.0
44.94,237.0
45.14,178.0
45.34,166.0
45.54,165.0
45.74,165.0
45.94,164.0
46.14,297.0
46.34,187.0
46.54,168.0
46.74,165.0
46.94,164.0
47.14,164.0
47.34,263.0
47.54,180.0
47.74,166.0
47.94,165.0
48.14,164.0
48.34,165.0
48.54,234.0
48.74,174.0
48.94,165.0
49.14,164.0
49.34,164.0
49.54,194.0
49.74,211.0
49.94,171.0
50.14,165.0
50.34,164.0
50.54,164.0
50.74,329.0
50.94,220.0
51.14,172.0
51.34,165.0
51.54,164.0
51.74,164.0
51.94,164.0
52.14,260.0
52.34,179.0
52.54,167.0
52.74,164.0
52.94,165.0
53.14,164.0
53.34,230.0
53.54,174.0
53.74,166.0
53.94,164.0
54.14,164.0
54.34,208.0
54.54,209.0
54.74,171.0
54.94,166.0
55.14,164.0
55.34,164.0
55.54,346.0
55.74,259.0
55.94,375.0
56.14,696.0
56.34,741.0
56.54,714.0
56.74,400.0
56.94,319.0
57.14,444.0
57.34,273.0
57.54,524.0
57.74,719.0
57.95,385.0
58.15,298.0
58.35,588.0
58.55,728.0
58.75,748.0
58.95,582.0
59.15,348.0
59.35,503.0
59.55,285.0
59.75,321.0
59.95,691.0
60.15,415.0
60.35,301.0
60.55,626.0
60.75,727.0
60.95,744.0
61.15,433.0
61.35,310.0
61.55,445.0
61.75,257.0
61.95,499.0
62.15,299.0
62.35,247.0
62.55,319.0
62.75,245.0
62.95,389.0
63.15,277.0
63.35,398.0
63.55,266.0
63.75,292.0
63.95,256.0
64.15,307.0
64.35,252.0
64.55,618.0
64.75,350.0
64.95,288.0
65.15,414.0
65.35,308.0
65.55,441.0
65.75,238.0
65.95,181.0
66.15,170.0
66.35,168.0
66.55,167.0
66.75,167.0
66.95,167.0
67.15,167.0
67.35,166.0
67.55,184.0
67.75,198.0
67.95,171.0
68.15,167.0
