Time(S),GPU0_Power(W)
0.00,128.0
0.00,128.0
0.20,103.0
0.40,84.0
0.60,132.0
0.80,134.0
1.00,134.0
1.20,132.0
1.40,131.0
1.60,131.0
1.80,131.0
2.00,131.0
2.20,131.0
2.40,131.0
2.60,131.0
2.80,131.0
3.00,141.0
3.20,133.0
3.40,131.0
3.60,131.0
3.80,124.0
4.00,87.0
4.20,82.0
4.40,81.0
4.60,110.0
4.80,128.0
5.00,130.0
5.20,122.0
5.40,86.0
5.60,82.0
5.80,81.0
6.00,81.0
6.20,81.0
6.40,81.0
6.60,81.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,81.0
8.00,81.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,81.0
9.60,124.0
9.80,130.0
10.00,92.0
10.20,82.0
10.40,81.0
10.60,126.0
10.80,133.0
11.00,132.0
11.20,134.0
11.40,132.0
11.60,132.0
11.80,132.0
12.00,132.0
12.20,133.0
12.40,132.0
12.60,132.0
12.80,132.0
13.00,132.0
13.20,132.0
13.40,115.0
13.60,129.0
13.80,137.0
14.00,137.0
14.20,138.0
14.40,138.0
14.60,138.0
14.80,155.0
15.00,162.0
15.20,148.0
15.40,154.0
15.60,100.0
15.80,83.0
16.00,160.0
16.20,168.0
16.40,200.0
16.60,200.0
16.80,131.0
17.00,93.0
17.20,126.0
17.40,137.0
17.60,139.0
17.80,138.0
18.01,138.0
18.21,154.0
18.41,223.0
18.61,208.0
18.81,196.0
19.01,462.0
19.21,537.0
19.41,548.0
19.61,538.0
19.81,291.0
20.01,303.0
20.21,245.0
20.41,215.0
20.61,263.0
20.81,426.0
21.01,503.0
21.21,304.0
21.41,242.0
21.61,236.0
21.81,507.0
22.01,544.0
22.21,549.0
22.41,383.0
22.61,280.0
22.81,308.0
23.01,250.0
23.21,200.0
23.41,444.0
23.61,536.0
23.81,285.0
24.01,286.0
24.21,486.0
24.41,542.0
24.61,549.0
24.81,406.0
25.01,270.0
25.21,334.0
25.41,239.0
25.61,195.0
25.81,315.0
26.01,214.0
26.21,328.0
26.41,212.0
26.61,380.0
26.81,234.0
27.01,358.0
27.21,222.0
27.41,238.0
27.61,210.0
27.81,248.0
28.01,205.0
28.21,421.0
28.41,311.0
28.61,241.0
28.81,221.0
29.01,295.0
29.21,248.0
29.41,321.0
29.61,132.0
29.81,94.0
30.01,116.0
30.21,92.0
30.41,88.0
30.61,87.0
30.81,124.0
31.01,92.0
31.21,88.0
31.41,87.0
31.61,87.0
31.81,87.0
32.01,87.0
32.21,87.0
32.41,87.0
32.61,95.0
32.81,103.0
33.01,128.0
33.21,94.0
33.41,93.0
33.61,131.0
33.81,106.0
