Time(S),GPU0_Power(W)
0.00,130.0
0.00,130.0
0.20,104.0
0.40,84.0
0.60,131.0
0.80,134.0
1.00,134.0
1.20,132.0
1.40,131.0
1.60,131.0
1.80,131.0
2.00,93.0
2.20,82.0
2.40,81.0
2.60,81.0
2.80,124.0
3.00,130.0
3.20,136.0
3.40,132.0
3.60,131.0
3.80,131.0
4.00,100.0
4.20,83.0
4.40,81.0
4.60,81.0
4.80,121.0
5.00,98.0
5.20,83.0
5.40,81.0
5.60,81.0
5.80,81.0
6.00,81.0
6.20,81.0
6.40,81.0
6.60,81.0
6.80,81.0
7.00,81.0
7.20,81.0
7.40,81.0
7.60,81.0
7.80,80.0
8.00,80.0
8.20,81.0
8.40,81.0
8.60,81.0
8.80,81.0
9.00,81.0
9.20,81.0
9.40,81.0
9.60,123.0
9.80,129.0
10.00,116.0
10.20,120.0
10.40,130.0
10.60,131.0
10.80,131.0
11.00,133.0
11.20,138.0
11.40,133.0
11.60,132.0
11.80,132.0
12.00,133.0
12.20,134.0
12.40,132.0
12.60,132.0
12.80,132.0
13.01,132.0
13.21,132.0
13.41,104.0
13.61,123.0
13.81,154.0
14.01,144.0
14.21,132.0
14.41,110.0
14.61,165.0
14.81,141.0
15.01,106.0
15.21,133.0
15.41,144.0
15.61,177.0
15.81,167.0
16.01,159.0
16.21,150.0
16.41,139.0
16.61,151.0
16.81,177.0
17.01,171.0
17.21,162.0
17.41,152.0
17.61,139.0
17.81,139.0
18.01,158.0
18.21,169.0
18.41,160.0
18.61,402.0
18.81,257.0
19.01,405.0
19.21,266.0
19.41,406.0
19.61,260.0
19.81,228.0
20.01,225.0
20.21,279.0
20.41,172.0
20.61,99.0
20.81,122.0
21.01,101.0
21.21,89.0
21.41,87.0
21.61,125.0
21.81,97.0
22.01,88.0
22.21,87.0
22.41,87.0
22.61,87.0
22.81,87.0
23.01,87.0
23.21,87.0
23.41,87.0
23.61,90.0
23.81,150.0
24.01,143.0
24.21,107.0
24.41,89.0
24.61,87.0
24.81,87.0
25.01,125.0
25.21,94.0
25.41,123.0
