Time(S),GPU0_Power(W)
0.06,198.72
0.06,198.75
0.26,198.71
0.46,198.67
0.66,198.49
0.86,198.28
1.06,198.19
1.26,198.2
1.46,195.19
1.66,185.89
1.86,175.79
2.06,165.8
2.26,155.59
2.46,148.03
2.66,146.95
2.86,146.13
3.06,145.44
3.26,144.93
3.46,144.7
3.66,144.63
3.86,144.5
4.06,144.39
4.26,144.29
4.46,144.21
4.66,144.09
4.86,144.03
5.06,144.04
5.26,144.0
5.46,143.96
5.66,143.99
5.86,143.97
6.06,143.95
6.33,143.97
6.53,144.48
6.73,145.1
6.93,156.96
7.13,164.44
7.33,175.02
7.53,185.51
7.73,195.28
7.93,198.1
8.13,198.06
8.33,198.07
8.53,198.14
8.73,198.08
8.93,198.02
9.13,198.01
9.33,198.02
9.53,198.0
9.73,198.02
9.93,198.05
10.13,198.06
10.33,198.04
10.53,198.0
10.73,197.94
10.93,197.79
12.23,197.84
12.47,197.84
12.67,197.86
12.87,197.9
14.01,197.97
14.38,198.02
14.58,197.85
15.68,197.92
16.09,197.95
16.44,197.85
17.64,197.94
18.00,197.95
18.67,198.04
19.38,198.07
19.69,198.1
19.89,198.05
21.00,198.09
21.37,198.06
21.57,197.91
22.67,197.96
22.87,198.0
23.07,198.0
23.27,198.01
23.47,198.05
23.67,198.05
23.87,198.07
24.07,198.09
24.27,198.14
24.47,198.16
24.67,198.15
24.87,198.11
25.07,198.12
25.27,198.12
25.47,198.12
25.67,198.12
25.87,198.11
26.07,198.11
26.27,198.06
26.47,198.13
26.67,198.13
26.87,198.15
27.07,198.14
27.27,198.15
27.47,198.14
27.67,198.16
27.87,198.11
28.07,198.13
28.27,198.11
28.47,198.09
28.67,198.07
28.87,198.07
29.07,198.05
29.27,198.02
29.47,198.08
29.67,198.06
29.87,198.08
30.07,198.13
30.27,198.14
30.47,198.1
30.67,198.13
30.87,198.15
31.07,198.15
31.27,198.15
31.47,198.14
31.67,198.15
31.87,198.09
32.07,198.07
