Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.12,152.36,118.23,115.05,118.26
0.12,152.65,118.46,115.38,118.75
0.32,152.78,118.45,115.39,118.93
0.52,152.78,118.43,115.38,118.8
0.72,152.76,118.46,115.38,118.75
0.92,152.77,118.21,115.3,118.07
1.12,152.04,118.43,115.32,107.82
1.32,134.88,109.79,103.91,95.52
1.53,121.38,100.08,95.09,86.1
1.73,106.96,90.42,86.01,75.75
1.93,93.06,81.59,76.14,70.37
2.13,83.63,71.14,69.12,70.26
2.33,83.31,70.3,68.95,70.17
2.53,82.99,70.19,68.87,70.14
2.73,82.66,70.12,68.86,70.14
2.93,82.51,70.12,68.86,70.11
3.13,82.39,70.1,68.86,70.12
3.33,82.14,70.09,68.86,70.12
3.54,82.0,70.14,68.85,70.14
3.74,81.94,70.18,68.84,70.15
3.94,81.74,70.1,68.82,70.14
4.17,81.44,70.17,68.85,70.13
4.87,81.2,70.21,68.85,70.12
5.28,80.96,70.08,68.83,70.12
6.43,81.17,70.02,68.77,70.09
7.21,81.13,70.0,68.78,70.07
7.42,81.01,69.94,68.81,70.05
7.62,81.03,69.9,68.82,70.06
7.82,80.97,69.93,68.85,70.08
8.02,80.84,69.88,68.85,70.07
8.40,93.9,69.89,68.81,70.09
8.65,106.73,69.92,68.79,70.09
8.85,118.68,69.85,68.79,70.08
9.05,131.95,69.82,68.78,70.06
9.26,141.04,69.99,68.76,70.06
10.00,141.35,70.0,68.76,70.08
10.22,141.65,69.97,68.76,70.07
10.42,141.82,69.96,68.76,70.08
10.63,141.99,69.95,68.77,70.08
10.88,142.2,71.51,68.75,70.1
11.16,142.43,80.9,68.76,70.09
11.36,142.64,89.72,69.07,70.08
11.58,142.69,98.94,78.0,70.07
11.78,142.87,107.89,87.71,71.62
11.98,143.01,115.02,93.98,80.07
12.18,143.01,114.45,102.96,88.86
12.38,145.55,115.14,110.54,96.3
12.58,145.69,115.14,112.28,105.73
12.78,145.77,115.21,111.94,114.58
12.98,146.04,115.18,112.03,115.15
13.22,143.91,114.13,111.34,114.36
13.58,143.96,114.17,111.35,114.35
13.78,144.11,114.12,111.37,114.44
14.00,144.41,114.61,112.25,118.92
14.20,145.68,115.86,113.1,119.34
14.40,145.96,115.96,113.15,119.47
14.60,146.28,116.11,113.69,119.82
14.80,147.72,116.59,114.05,120.25
15.00,149.29,117.07,114.29,117.57
15.20,152.26,118.93,116.26,119.66
15.40,151.64,118.75,116.2,119.79
15.93,153.99,120.27,117.29,120.9
16.13,148.2,116.85,113.83,117.69
16.36,151.01,118.24,115.43,118.7
16.56,154.28,120.25,117.39,120.59
16.76,151.96,118.81,115.83,119.37
17.14,154.9,120.18,117.42,120.61
17.34,151.56,118.0,114.98,117.81
17.59,151.84,118.36,115.04,118.6
17.79,152.25,118.56,115.5,118.96
18.01,154.95,120.51,116.78,119.62
18.21,151.84,118.63,114.99,118.39
18.41,151.94,118.52,115.01,118.38
18.61,148.96,116.38,113.36,116.43
18.81,149.0,116.33,113.32,116.6
19.01,146.02,114.11,111.35,114.56
19.21,145.97,114.14,111.34,114.5
19.41,146.04,114.22,111.32,114.47
19.61,145.97,114.11,111.3,114.47
19.81,146.31,114.34,111.45,114.64
20.04,147.18,115.1,112.18,115.38
