Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.12,149.92,118.55,115.37,118.21
0.12,149.85,118.52,115.42,118.22
0.32,149.98,118.51,115.4,118.25
0.52,149.97,118.54,115.42,118.19
0.72,149.99,118.49,115.42,118.16
0.92,145.52,118.42,113.16,108.76
1.12,129.71,106.93,102.12,96.47
1.33,114.98,97.69,91.98,86.89
1.53,101.46,88.24,82.7,77.36
1.73,87.96,78.76,74.2,70.51
1.93,82.77,70.32,69.11,70.36
2.14,82.38,70.21,68.99,70.25
2.34,82.18,70.14,68.93,70.17
2.54,81.92,70.16,68.92,70.16
2.74,81.69,70.1,68.91,70.18
2.94,81.62,70.07,68.91,70.17
3.14,81.49,70.06,68.89,70.16
3.34,81.27,70.14,68.89,70.14
3.54,81.22,70.13,68.85,70.15
3.74,81.23,70.18,68.87,70.1
3.94,81.18,70.19,68.84,70.07
4.15,81.27,70.2,68.85,70.07
4.38,81.25,70.09,68.82,70.11
5.08,81.19,70.03,68.82,70.13
5.48,80.84,69.99,68.83,70.08
6.63,80.5,70.04,68.82,70.07
7.41,80.45,70.02,68.83,70.07
7.62,80.49,70.0,68.82,70.08
7.82,80.36,70.01,68.82,70.08
8.02,80.31,69.99,68.82,70.07
8.22,80.36,70.0,68.83,70.05
8.42,80.27,70.02,68.81,70.07
8.79,92.82,70.04,68.81,70.03
9.03,105.08,70.09,68.82,70.04
9.23,116.7,70.07,68.81,70.07
9.43,128.43,70.02,68.81,70.06
9.63,140.04,69.93,68.75,70.02
10.38,140.25,69.89,68.75,70.03
10.59,140.57,69.9,68.75,70.04
10.80,140.72,69.94,68.75,70.05
11.01,141.0,70.02,68.76,70.06
11.26,141.47,70.0,68.74,70.03
11.69,141.76,69.94,68.73,70.03
12.03,141.91,80.97,68.74,70.01
12.24,141.86,89.36,68.75,70.03
12.47,142.02,99.75,78.48,70.03
12.67,142.2,108.42,87.1,71.94
12.87,142.15,115.39,93.87,79.54
13.07,143.55,115.14,103.11,89.32
13.27,145.05,115.0,110.05,96.63
13.47,145.01,115.04,112.59,105.32
13.67,145.26,115.05,112.16,114.05
13.87,145.39,115.12,112.19,115.08
14.07,142.99,114.32,111.38,114.42
14.45,143.12,114.3,111.32,114.51
14.65,143.17,114.27,111.37,114.51
14.89,143.47,114.66,112.29,115.75
15.09,144.94,115.85,113.23,116.76
15.29,145.44,116.52,113.33,117.23
15.49,148.32,118.06,114.61,118.49
15.69,148.53,118.15,114.62,118.67
15.89,146.71,115.79,112.59,116.41
16.39,146.12,116.41,113.91,116.63
16.67,148.47,117.39,114.79,117.61
16.87,148.58,117.29,115.05,117.93
17.09,150.79,119.46,116.81,119.78
17.29,152.18,119.71,117.04,119.75
17.49,151.37,119.18,115.79,118.59
17.69,147.99,116.59,113.72,117.0
17.89,147.96,116.65,113.66,117.07
18.09,145.95,114.87,111.93,115.15
18.29,144.64,114.38,111.42,114.72
18.49,144.57,114.43,111.4,114.6
18.69,144.62,114.42,111.38,114.68
18.89,144.65,114.42,111.37,114.58
19.09,145.58,115.16,112.08,115.25
19.29,146.29,115.84,112.69,115.88
