Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.12,155.08,118.4,114.96,118.07
0.12,155.2,118.45,115.43,118.56
0.32,155.12,118.41,115.44,118.6
0.52,155.18,118.49,115.44,118.61
0.72,155.21,118.52,115.44,118.49
0.92,155.0,118.31,115.36,118.54
1.12,155.05,118.35,115.36,117.93
1.32,155.11,118.41,115.37,107.52
1.52,137.92,109.32,104.84,95.03
1.73,123.9,100.12,96.02,85.29
1.93,110.81,90.65,86.37,76.43
2.13,95.55,80.44,76.13,70.16
2.33,84.83,70.85,69.11,70.04
2.53,84.35,70.25,68.99,69.96
2.73,84.09,70.15,68.88,69.93
2.94,83.74,70.13,68.85,69.92
3.14,83.51,70.12,68.84,69.91
3.34,83.37,70.14,68.84,69.9
3.54,83.12,70.13,68.84,69.88
3.74,82.93,70.07,68.84,69.86
3.94,82.86,70.08,68.85,69.88
4.15,82.71,70.05,68.85,69.89
4.35,82.53,69.98,68.82,69.89
4.55,82.43,69.96,68.82,69.86
4.75,82.34,69.98,68.81,69.87
4.95,82.12,69.98,68.79,69.86
5.19,81.88,70.0,68.82,69.87
5.89,81.59,70.01,68.79,69.87
6.29,81.15,70.0,68.82,69.87
7.43,80.93,70.03,68.77,69.87
8.21,80.82,70.01,68.79,69.85
8.42,80.75,69.93,68.78,69.86
8.62,80.78,69.95,68.78,69.87
8.82,80.68,69.91,68.79,69.88
9.02,80.63,69.91,68.75,69.87
9.43,93.26,69.98,68.75,69.82
9.68,106.79,69.93,68.74,69.83
9.88,117.67,69.99,68.74,69.86
10.08,130.88,70.02,68.77,69.87
10.28,141.89,69.99,68.75,69.83
11.02,142.0,69.91,68.75,69.8
11.24,142.32,69.9,68.76,69.81
11.45,142.54,69.86,68.78,69.8
11.65,142.72,69.89,68.77,69.83
11.90,143.16,72.36,68.77,69.83
12.35,143.27,81.84,68.75,69.83
12.55,143.36,92.74,70.62,69.79
12.78,143.5,100.59,79.03,69.77
12.98,143.65,109.35,88.04,77.0
13.18,143.65,114.91,95.19,84.17
13.38,146.14,115.09,102.84,93.37
13.58,146.57,114.95,112.06,102.82
13.78,146.82,115.0,112.26,111.0
13.98,147.24,115.02,111.98,115.48
14.18,145.59,114.22,111.32,114.85
14.64,145.53,114.25,111.27,114.87
14.84,145.59,114.2,111.28,114.92
15.07,145.92,114.6,111.89,115.72
15.27,147.25,115.95,112.95,116.81
15.47,147.47,115.96,112.99,116.89
15.67,149.25,116.5,113.45,117.42
15.87,150.92,118.13,114.92,118.93
16.07,155.75,121.04,117.59,121.71
16.27,159.33,122.7,119.78,123.42
16.47,161.79,124.42,120.97,124.47
16.67,160.55,123.43,120.0,123.72
16.95,161.54,123.73,121.05,123.78
17.15,161.48,124.03,120.69,123.51
17.35,159.55,122.29,119.89,122.99
17.82,160.33,123.12,120.44,123.23
18.02,153.02,118.17,115.66,119.02
18.32,154.58,119.54,116.49,120.33
18.69,158.17,121.41,118.88,121.8
18.89,161.25,123.55,120.43,123.84
19.09,161.14,123.8,120.47,123.85
19.29,159.42,122.18,119.62,122.81
19.49,163.91,125.6,121.99,125.48
19.69,157.18,120.44,116.99,120.25
19.96,159.65,123.02,119.56,123.07
20.16,162.25,123.99,120.86,123.7
20.36,159.95,123.5,119.81,123.22
20.70,164.52,126.88,122.75,126.82
20.90,166.09,127.1,122.84,126.49
21.10,160.41,122.57,119.62,122.98
21.49,163.13,124.67,121.18,124.65
21.69,164.29,125.55,121.74,124.91
21.89,163.52,124.49,121.6,124.78
22.13,165.61,125.82,122.65,126.06
22.33,165.21,125.76,122.55,125.82
22.53,165.26,125.37,122.79,125.67
22.73,166.1,125.82,122.7,126.01
22.93,162.55,123.61,120.79,123.95
23.13,159.78,121.96,118.59,122.25
23.33,160.07,121.8,118.72,122.22
23.53,155.23,118.4,115.07,118.55
23.73,149.46,114.49,111.43,115.0
23.93,149.34,114.37,111.4,114.91
24.13,149.29,114.33,111.39,114.81
24.33,149.15,114.29,111.39,114.81
24.53,149.17,114.38,111.39,114.79
24.73,150.04,115.18,112.14,115.42
24.93,150.67,115.87,112.72,115.98
