Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,133.0,128.0,149.0,135.0
0.00,133.0,128.0,149.0,135.0
0.20,101.0,95.0,115.0,102.0
0.40,85.0,77.0,96.0,86.0
0.60,116.0,111.0,125.0,132.0
0.80,131.0,95.0,111.0,132.0
1.00,132.0,77.0,95.0,133.0
1.20,91.0,75.0,126.0,131.0
1.40,83.0,75.0,138.0,101.0
1.60,82.0,75.0,140.0,86.0
1.80,82.0,75.0,141.0,84.0
2.00,82.0,75.0,142.0,84.0
2.20,116.0,111.0,142.0,117.0
2.40,87.0,79.0,141.0,88.0
2.60,83.0,75.0,140.0,84.0
2.80,82.0,75.0,140.0,84.0
3.00,82.0,75.0,141.0,83.0
3.20,82.0,75.0,140.0,84.0
3.40,82.0,75.0,140.0,83.0
3.60,82.0,75.0,141.0,83.0
3.80,114.0,109.0,151.0,114.0
4.00,130.0,125.0,143.0,121.0
4.20,93.0,83.0,142.0,88.0
4.40,83.0,76.0,141.0,84.0
4.60,82.0,75.0,140.0,84.0
4.80,82.0,75.0,141.0,83.0
5.00,82.0,75.0,141.0,83.0
5.20,82.0,75.0,141.0,84.0
5.40,82.0,75.0,141.0,83.0
5.60,82.0,76.0,143.0,84.0
5.80,100.0,120.0,145.0,90.0
6.00,127.0,107.0,145.0,99.0
6.20,125.0,79.0,145.0,86.0
6.40,88.0,75.0,145.0,84.0
6.60,83.0,75.0,145.0,83.0
6.80,82.0,75.0,144.0,83.0
7.00,82.0,74.0,145.0,83.0
7.20,82.0,75.0,146.0,83.0
7.40,82.0,75.0,144.0,83.0
7.60,82.0,75.0,144.0,83.0
7.80,82.0,75.0,145.0,83.0
8.00,82.0,74.0,145.0,83.0
8.20,82.0,75.0,144.0,83.0
8.40,82.0,74.0,144.0,83.0
8.60,82.0,74.0,144.0,83.0
8.80,82.0,75.0,145.0,83.0
9.00,82.0,75.0,145.0,83.0
9.20,82.0,75.0,145.0,83.0
9.40,82.0,75.0,145.0,83.0
9.60,89.0,74.0,144.0,83.0
9.80,95.0,75.0,144.0,83.0
10.00,84.0,74.0,145.0,83.0
10.20,82.0,74.0,145.0,83.0
10.40,82.0,74.0,143.0,107.0
10.60,82.0,75.0,140.0,98.0
10.80,82.0,75.0,141.0,85.0
11.00,82.0,75.0,142.0,84.0
