Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,132.0,128.0,148.0,131.0
0.00,132.0,128.0,148.0,131.0
0.20,106.0,97.0,117.0,103.0
0.40,85.0,78.0,96.0,86.0
0.60,119.0,114.0,128.0,133.0
0.80,131.0,94.0,110.0,132.0
1.00,130.0,77.0,95.0,133.0
1.20,89.0,75.0,126.0,131.0
1.40,83.0,75.0,138.0,101.0
1.60,82.0,75.0,139.0,86.0
1.80,82.0,75.0,139.0,84.0
2.00,82.0,75.0,140.0,84.0
2.20,82.0,75.0,140.0,83.0
2.40,82.0,75.0,141.0,83.0
2.60,82.0,75.0,142.0,102.0
2.80,82.0,75.0,141.0,97.0
3.00,82.0,75.0,140.0,85.0
3.20,82.0,75.0,140.0,84.0
3.40,82.0,75.0,140.0,83.0
3.60,82.0,75.0,141.0,83.0
3.80,82.0,75.0,141.0,83.0
4.00,82.0,75.0,140.0,83.0
4.20,82.0,75.0,141.0,83.0
4.40,105.0,99.0,148.0,105.0
4.60,130.0,100.0,143.0,106.0
4.80,132.0,78.0,142.0,86.0
5.00,132.0,75.0,141.0,84.0
5.20,132.0,75.0,140.0,83.0
5.40,133.0,75.0,141.0,83.0
5.60,97.0,75.0,141.0,83.0
5.80,84.0,75.0,141.0,83.0
6.00,82.0,75.0,141.0,83.0
6.20,82.0,75.0,141.0,83.0
6.40,118.0,75.0,144.0,108.0
6.60,116.0,75.0,145.0,87.0
6.80,87.0,75.0,144.0,84.0
7.00,83.0,75.0,145.0,83.0
7.20,82.0,75.0,145.0,83.0
7.40,82.0,75.0,145.0,83.0
7.60,82.0,75.0,145.0,83.0
7.80,82.0,75.0,145.0,83.0
8.00,82.0,75.0,146.0,83.0
8.20,82.0,75.0,145.0,83.0
8.40,82.0,75.0,146.0,83.0
8.60,82.0,75.0,144.0,83.0
8.80,82.0,75.0,144.0,83.0
9.00,82.0,75.0,144.0,83.0
9.20,82.0,75.0,145.0,83.0
9.40,82.0,75.0,144.0,83.0
9.60,82.0,75.0,145.0,83.0
9.80,82.0,75.0,145.0,83.0
10.00,82.0,75.0,144.0,83.0
10.20,82.0,75.0,143.0,83.0
10.40,82.0,75.0,145.0,83.0
10.60,82.0,75.0,145.0,83.0
10.80,82.0,75.0,146.0,83.0
11.00,82.0,88.0,146.0,83.0
11.20,82.0,77.0,143.0,104.0
11.40,82.0,75.0,139.0,97.0
11.60,82.0,75.0,139.0,85.0
11.80,82.0,75.0,139.0,84.0
12.00,82.0,75.0,141.0,83.0
12.20,82.0,75.0,140.0,83.0
12.40,82.0,75.0,142.0,83.0
12.60,82.0,75.0,140.0,83.0
12.81,82.0,75.0,140.0,83.0
13.01,82.0,75.0,140.0,83.0
13.21,82.0,75.0,140.0,83.0
13.41,82.0,75.0,140.0,83.0
13.61,115.0,75.0,143.0,83.0
13.81,89.0,75.0,141.0,83.0
14.01,125.0,75.0,143.0,83.0
14.21,92.0,75.0,143.0,83.0
14.41,83.0,75.0,143.0,83.0
14.61,82.0,75.0,143.0,86.0
14.81,82.0,75.0,143.0,97.0
15.01,82.0,75.0,143.0,85.0
15.21,82.0,75.0,143.0,84.0
15.41,93.0,75.0,148.0,83.0
15.61,132.0,97.0,142.0,106.0
15.81,155.0,98.0,163.0,108.0
16.01,137.0,122.0,120.0,105.0
16.21,135.0,81.0,96.0,86.0
16.41,134.0,76.0,123.0,84.0
16.61,134.0,75.0,137.0,83.0
16.81,134.0,108.0,139.0,113.0
17.01,135.0,79.0,106.0,98.0
17.21,134.0,75.0,122.0,85.0
17.41,136.0,102.0,137.0,84.0
17.61,137.0,122.0,143.0,114.0
17.81,104.0,98.0,102.0,127.0
18.01,130.0,117.0,94.0,105.0
18.21,133.0,80.0,93.0,86.0
18.41,134.0,76.0,115.0,84.0
18.61,134.0,75.0,136.0,83.0
18.81,134.0,91.0,108.0,115.0
19.01,135.0,77.0,95.0,88.0
19.21,134.0,75.0,131.0,84.0
19.41,134.0,75.0,138.0,83.0
19.61,135.0,119.0,122.0,103.0
19.81,134.0,81.0,96.0,86.0
20.01,133.0,76.0,93.0,84.0
20.21,120.0,75.0,93.0,83.0
20.41,132.0,75.0,121.0,92.0
21.13,134.0,75.0,129.0,84.0
21.33,134.0,75.0,138.0,83.0
21.53,134.0,75.0,139.0,83.0
21.73,138.0,79.0,144.0,87.0
21.93,135.0,121.0,140.0,100.0
22.13,134.0,98.0,128.0,109.0
22.33,134.0,78.0,98.0,87.0
22.53,134.0,75.0,133.0,84.0
22.73,134.0,75.0,138.0,83.0
22.93,134.0,75.0,107.0,83.0
23.13,132.0,75.0,94.0,83.0
23.33,108.0,75.0,93.0,83.0
23.53,131.0,102.0,93.0,106.0
23.73,134.0,124.0,129.0,103.0
23.93,124.0,127.0,130.0,86.0
24.13,110.0,84.0,123.0,84.0
24.33,131.0,76.0,137.0,83.0
24.53,134.0,75.0,139.0,83.0
24.73,134.0,75.0,139.0,83.0
24.93,135.0,75.0,106.0,83.0
25.13,141.0,88.0,113.0,97.0
25.33,135.0,122.0,135.0,97.0
25.53,134.0,93.0,99.0,85.0
25.73,134.0,77.0,93.0,83.0
25.93,135.0,75.0,93.0,83.0
26.13,134.0,75.0,93.0,83.0
26.33,134.0,75.0,93.0,83.0
26.53,134.0,75.0,130.0,83.0
26.73,134.0,110.0,137.0,112.0
26.93,134.0,112.0,138.0,98.0
27.13,134.0,80.0,101.0,85.0
27.33,134.0,75.0,94.0,83.0
27.53,134.0,75.0,133.0,83.0
27.73,121.0,75.0,129.0,83.0
27.93,116.0,75.0,126.0,83.0
28.13,134.0,110.0,141.0,116.0
28.33,134.0,89.0,101.0,103.0
28.53,134.0,77.0,94.0,86.0
28.73,134.0,75.0,95.0,83.0
28.93,134.0,90.0,133.0,91.0
29.13,134.0,85.0,124.0,103.0
29.33,134.0,76.0,108.0,86.0
29.53,134.0,75.0,135.0,83.0
29.73,140.0,92.0,146.0,99.0
