Time(S),GPU0_Power(W)
0.01,128.89
0.01,128.89
0.22,129.68
0.42,130.34
0.62,130.98
0.82,131.75
1.02,132.14
1.22,132.18
1.42,132.18
1.62,132.3
1.82,132.28
2.02,125.88
2.22,116.52
2.42,106.57
2.62,96.9
2.82,88.03
3.02,83.72
3.22,83.73
3.42,83.67
3.62,83.61
3.82,83.61
4.02,83.6
4.22,83.48
4.42,83.46
4.62,83.38
4.82,83.27
5.02,83.19
5.22,83.15
5.42,83.06
5.62,83.01
5.82,82.99
6.02,83.12
6.22,92.31
6.42,100.94
6.62,110.23
6.82,119.12
7.02,127.21
7.22,127.94
7.42,127.98
7.62,128.32
7.82,129.45
8.02,136.45
8.22,143.1
8.42,149.91
8.62,156.48
8.82,161.33
9.02,160.77
9.22,160.65
9.42,160.93
9.62,160.7
9.82,160.56
10.02,160.91
10.22,158.69
10.42,152.45
10.62,145.55
10.83,139.23
11.03,132.76
11.23,128.13
11.43,127.69
11.63,127.66
11.83,127.64
12.03,127.83
12.23,127.98
12.43,128.12
